Phase,RACIPE,DSGRN,JSD,Parameter,nState
0000,0.002158894645941278,0,0.9940416581923093,Phase,2
0000-0001,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0000-0002,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0000-0003,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0000-0103,0,0.0012953367875647669,0.9940416581923093,Phase,2
0000-0203,0,0.0034542314335060447,0.9940416581923093,Phase,2
0000-0303,0,0.003238341968911917,0.9940416581923093,Phase,2
0000-0402,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0000-0403,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0001,0.0015112262521588947,0,0.9940416581923093,Phase,2
0001-0103,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0001-0203,0,0.0012953367875647669,0.9940416581923093,Phase,2
0001-0303,0,0.0019430051813471502,0.9940416581923093,Phase,2
0001-0403,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0002,8.635578583765112e-4,0,0.9940416581923093,Phase,2
0002-0010,0,0.005829015544041451,0.9940416581923093,Phase,2
0003,0.004317789291882556,0,0.9940416581923093,Phase,2
0003-0010,0,0.001079447322970639,0.9940416581923093,Phase,2
0003-0011,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0010,0.03044041450777202,0,0.9940416581923093,Phase,2
0010-0011,0,0.011873920552677029,0.9940416581923093,Phase,2
0010-0012,0,0.0045336787564766836,0.9940416581923093,Phase,2
0010-0013,0,0.0069084628670120895,0.9940416581923093,Phase,2
0010-0100,0,0.006044905008635579,0.9940416581923093,Phase,2
0010-0102,0,0.002374784110535406,0.9940416581923093,Phase,2
0010-0103,0,0.02353195164075993,0.9940416581923093,Phase,2
0010-0112,0,0.0017271157167530224,0.9940416581923093,Phase,2
0010-0113,0,0.0045336787564766836,0.9940416581923093,Phase,2
0010-0200,0,0.008635578583765112,0.9940416581923093,Phase,2
0010-0202,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0010-0203,0,0.04123488773747841,0.9940416581923093,Phase,2
0010-0212,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0010-0213,0,0.0015112262521588947,0.9940416581923093,Phase,2
0010-0300,0,0.006260794473229706,0.9940416581923093,Phase,2
0010-0302,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0010-0303,0,0.039939550949913645,0.9940416581923093,Phase,2
0010-0313,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0010-0400,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0010-0402,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0010-0403,0,0.024395509499136443,0.9940416581923093,Phase,2
0011,0.011442141623488774,0,0.9940416581923093,Phase,2
0011-0012,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0011-0013,0,0.0019430051813471502,0.9940416581923093,Phase,2
0011-0103,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0011-0113,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0011-0303,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0011-0311,2.158894645941278e-4,0,0.9940416581923093,Phase,2
0012,0.00885146804835924,0,0.9940416581923093,Phase,2
0012-0013,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0012-0302,2.158894645941278e-4,0,0.9940416581923093,Phase,2
0013,0.014464594127806563,0,0.9940416581923093,Phase,2
0013-0303,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0013-0313,2.158894645941278e-4,0,0.9940416581923093,Phase,2
0100,2.158894645941278e-4,0,0.9940416581923093,Phase,2
0100-0101,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0100-0102,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0100-0103,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0100-0202,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0100-0203,0,0.0034542314335060447,0.9940416581923093,Phase,2
0100-0302,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0100-0303,0,0.0017271157167530224,0.9940416581923093,Phase,2
0100-0402,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0100-0403,0,0.0019430051813471502,0.9940416581923093,Phase,2
0100-1000,0,0.003238341968911917,0.9940416581923093,Phase,2
0101,8.635578583765112e-4,0,0.9940416581923093,Phase,2
0101-0103,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0101-0203,0,0.001079447322970639,0.9940416581923093,Phase,2
0101-0303,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0101-0403,0,0.0015112262521588947,0.9940416581923093,Phase,2
0102,8.635578583765112e-4,0,0.9940416581923093,Phase,2
0102-0110,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0102-1002,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0103,0.0017271157167530224,0,0.9940416581923093,Phase,2
0103-0111,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0110,0.002158894645941278,0,0.9940416581923093,Phase,2
0110-0203,0,0.0015112262521588947,0.9940416581923093,Phase,2
0110-0300,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0110-0303,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0110-0403,0,0.0019430051813471502,0.9940416581923093,Phase,2
0110-1010,0,0.0012953367875647669,0.9940416581923093,Phase,2
0111,0.002374784110535406,0,0.9940416581923093,Phase,2
0111-0113,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0111-0203,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0111-1011,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0112,0.002158894645941278,0,0.9940416581923093,Phase,2
0112-1012,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0113,0.002158894645941278,0,0.9940416581923093,Phase,2
0113-0303,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0113-1010,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0113-1013,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0200,6.476683937823834e-4,0,0.9940416581923093,Phase,2
0200-0201,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0200-0202,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0200-0203,0,0.0015112262521588947,0.9940416581923093,Phase,2
0200-0303,0,0.002158894645941278,0.9940416581923093,Phase,2
0200-0402,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0200-0403,0,0.0017271157167530224,0.9940416581923093,Phase,2
0200-1000,0,0.0017271157167530224,0.9940416581923093,Phase,2
0200-1010,0,0.012305699481865285,0.9940416581923093,Phase,2
0200-1100,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0201,0.0017271157167530224,0,0.9940416581923093,Phase,2
0201-0203,0,0.0015112262521588947,0.9940416581923093,Phase,2
0201-0303,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0201-0403,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0201-1001,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0202,6.476683937823834e-4,0,0.9940416581923093,Phase,2
0202-0203,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0202-1000,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0202-1002,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0203,0.002374784110535406,0,0.9940416581923093,Phase,2
0203-1000,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0203-1003,0,0.004749568221070812,0.9940416581923093,Phase,2
0203-1010,0,0.02741796200345423,0.9940416581923093,Phase,2
0203-1011,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0210,0.0025906735751295338,0,0.9940416581923093,Phase,2
0210-0403,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0210-1010,0,0.001079447322970639,0.9940416581923093,Phase,2
0211,0.0017271157167530224,0,0.9940416581923093,Phase,2
0211-0212,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0211-0303,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0211-1011,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0212,0.001079447322970639,0,0.9940416581923093,Phase,2
0212-1010,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0213,0.0012953367875647669,0,0.9940416581923093,Phase,2
0213-0403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0213-1010,0,8.635578583765112e-4,0.9940416581923093,Phase,2
0213-1013,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0300,0.030008635578583766,0,0.9940416581923093,Phase,2
0300-0301,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0300-0302,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0300-0303,0,0.001079447322970639,0.9940416581923093,Phase,2
0300-0402,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0300-0403,0,0.0012953367875647669,0.9940416581923093,Phase,2
0300-1000,0,0.002158894645941278,0.9940416581923093,Phase,2
0300-1010,6.476683937823834e-4,0.022452504317789293,0.9940416581923093,Phase,2
0300-1110,2.158894645941278e-4,0,0.9940416581923093,Phase,2
0301,0.03864421416234888,0,0.9940416581923093,Phase,2
0301-0303,0,0.003238341968911917,0.9940416581923093,Phase,2
0301-0403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0301-1011,4.317789291882556e-4,8.635578583765112e-4,0.9940416581923093,Phase,2
0302,0.05699481865284974,0,0.9940416581923093,Phase,2
0302-0303,0,0.0017271157167530224,0.9940416581923093,Phase,2
0302-1000,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0302-1010,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0302-1012,6.476683937823834e-4,2.158894645941278e-4,0.9940416581923093,Phase,2
0303,0.2651122625215889,0,0.9940416581923093,Phase,2
0303-0310,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0303-0311,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0303-1000,0,0.0012953367875647669,0.9940416581923093,Phase,2
0303-1001,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0303-1003,4.317789291882556e-4,0.008203799654576857,0.9940416581923093,Phase,2
0303-1010,0,0.05008635578583765,0.9940416581923093,Phase,2
0303-1011,0,4.317789291882556e-4,0.9940416581923093,Phase,2
0303-1013,0.001079447322970639,0.0017271157167530224,0.9940416581923093,Phase,2
0303-1100,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0303-1103,0,0.0030224525043177895,0.9940416581923093,Phase,2
0310,0.005829015544041451,0,0.9940416581923093,Phase,2
0310-0403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0311,0.006044905008635579,0,0.9940416581923093,Phase,2
0311-0403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0312,0.006260794473229706,0,0.9940416581923093,Phase,2
0312-1012,2.158894645941278e-4,0,0.9940416581923093,Phase,2
0313,0.019861830742659757,0,0.9940416581923093,Phase,2
0313-1013,4.317789291882556e-4,2.158894645941278e-4,0.9940416581923093,Phase,2
0400-0402,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0400-0403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0400-1010,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0400-1100,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0401-0403,0,0.0017271157167530224,0.9940416581923093,Phase,2
0401-1011,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0402-0403,0,6.476683937823834e-4,0.9940416581923093,Phase,2
0402-1012,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0402-1102,0,2.158894645941278e-4,0.9940416581923093,Phase,2
0403-1000,0,0.001079447322970639,0.9940416581923093,Phase,2
0403-1001,0,0.001079447322970639,0.9940416581923093,Phase,2
0403-1003,0,0.0036701208981001726,0.9940416581923093,Phase,2
0403-1010,0,0.0325993091537133,0.9940416581923093,Phase,2
0403-1013,0,0.0019430051813471502,0.9940416581923093,Phase,2
0403-1103,0,0.004101899827288429,0.9940416581923093,Phase,2
0403-1203,0,0.0015112262521588947,0.9940416581923093,Phase,2
1000,0.011226252158894647,0,0.9940416581923093,Phase,2
1000-1001,0,0.0036701208981001726,0.9940416581923093,Phase,2
1000-1002,0,0.005397236614853195,0.9940416581923093,Phase,2
1000-1003,0,0.013816925734024179,0.9940416581923093,Phase,2
1000-1102,0,8.635578583765112e-4,0.9940416581923093,Phase,2
1000-1103,0,0.00885146804835924,0.9940416581923093,Phase,2
1000-1202,0,6.476683937823834e-4,0.9940416581923093,Phase,2
1000-1203,0,0.002158894645941278,0.9940416581923093,Phase,2
1000-1303,0,6.476683937823834e-4,0.9940416581923093,Phase,2
1001,0.008419689119170985,0,0.9940416581923093,Phase,2
1001-1002,0,6.476683937823834e-4,0.9940416581923093,Phase,2
1001-1003,0,0.007772020725388601,0.9940416581923093,Phase,2
1001-1103,0,0.006044905008635579,0.9940416581923093,Phase,2
1001-1203,0,0.0017271157167530224,0.9940416581923093,Phase,2
1002,0.008419689119170985,0,0.9940416581923093,Phase,2
1002-1003,0,0.0017271157167530224,0.9940416581923093,Phase,2
1002-1010,0,0.038860103626943004,0.9940416581923093,Phase,2
1003,0.039723661485319514,0,0.9940416581923093,Phase,2
1003-1010,0,0.14464594127806563,0.9940416581923093,Phase,2
1003-1011,0,0.0051813471502590676,0.9940416581923093,Phase,2
1010,0.10643350604490501,0,0.9940416581923093,Phase,2
1010-1011,0,0.06152849740932642,0.9940416581923093,Phase,2
1010-1012,0,0.029792746113989636,0.9940416581923093,Phase,2
1010-1013,0,0.04317789291882556,0.9940416581923093,Phase,2
1010-1100,0,0.0028065630397236616,0.9940416581923093,Phase,2
1010-1102,0,0.0012953367875647669,0.9940416581923093,Phase,2
1010-1103,0,0.10880829015544041,0.9940416581923093,Phase,2
1010-1112,0,6.476683937823834e-4,0.9940416581923093,Phase,2
1010-1113,0,0.0019430051813471502,0.9940416581923093,Phase,2
1010-1200,0,0.0012953367875647669,0.9940416581923093,Phase,2
1010-1203,0,0.03151986183074266,0.9940416581923093,Phase,2
1010-1212,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1010-1303,0,0.004317789291882556,0.9940416581923093,Phase,2
1011,0.06800518134715026,0,0.9940416581923093,Phase,2
1011-1012,0,6.476683937823834e-4,0.9940416581923093,Phase,2
1011-1013,0,0.004749568221070812,0.9940416581923093,Phase,2
1011-1103,0,0.0045336787564766836,0.9940416581923093,Phase,2
1011-1113,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1011-1301,2.158894645941278e-4,0,0.9940416581923093,Phase,2
1012,0.03756476683937824,0,0.9940416581923093,Phase,2
1012-1202,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1012-1302,2.158894645941278e-4,0,0.9940416581923093,Phase,2
1013,0.07966321243523317,0,0.9940416581923093,Phase,2
1013-1203,0,4.317789291882556e-4,0.9940416581923093,Phase,2
1013-1303,0.0012953367875647669,0,0.9940416581923093,Phase,2
1100,0.002158894645941278,0,0.9940416581923093,Phase,2
1100-1101,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1100-1102,0,4.317789291882556e-4,0.9940416581923093,Phase,2
1100-1103,0,6.476683937823834e-4,0.9940416581923093,Phase,2
1100-1203,0,4.317789291882556e-4,0.9940416581923093,Phase,2
1101,0.001079447322970639,0,0.9940416581923093,Phase,2
1101-1103,0,0.001079447322970639,0.9940416581923093,Phase,2
1101-1203,0,4.317789291882556e-4,0.9940416581923093,Phase,2
1102,0.0017271157167530224,0,0.9940416581923093,Phase,2
1102-1103,0,0.0017271157167530224,0.9940416581923093,Phase,2
1103,0.0051813471502590676,0,0.9940416581923093,Phase,2
1103-1110,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1103-1111,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1110,0.0030224525043177895,0,0.9940416581923093,Phase,2
1110-1203,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1111,0.0034542314335060447,0,0.9940416581923093,Phase,2
1112,0.0038860103626943004,0,0.9940416581923093,Phase,2
1112-1113,0,4.317789291882556e-4,0.9940416581923093,Phase,2
1113,0.0075561312607944735,0,0.9940416581923093,Phase,2
1200,6.476683937823834e-4,0,0.9940416581923093,Phase,2
1200-1203,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1200-1302,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1201,8.635578583765112e-4,0,0.9940416581923093,Phase,2
1201-1203,0,4.317789291882556e-4,0.9940416581923093,Phase,2
1201-1403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1202,0.001079447322970639,0,0.9940416581923093,Phase,2
1202-1203,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1203,0.005613126079447323,0,0.9940416581923093,Phase,2
1210,2.158894645941278e-4,0,0.9940416581923093,Phase,2
1211,0.0015112262521588947,0,0.9940416581923093,Phase,2
1212,6.476683937823834e-4,0,0.9940416581923093,Phase,2
1213,0.002374784110535406,0,0.9940416581923093,Phase,2
1300,0.0045336787564766836,0,0.9940416581923093,Phase,2
1301,0.007340241796200345,0,0.9940416581923093,Phase,2
1302,0.008635578583765112,0,0.9940416581923093,Phase,2
1302-1303,0,2.158894645941278e-4,0.9940416581923093,Phase,2
1303,0.04123488773747841,0,0.9940416581923093,Phase,2
1310,6.476683937823834e-4,0,0.9940416581923093,Phase,2
1311,4.317789291882556e-4,0,0.9940416581923093,Phase,2
1312,8.635578583765112e-4,0,0.9940416581923093,Phase,2
1313,0.0019430051813471502,0,0.9940416581923093,Phase,2
1400-1403,0,2.158894645941278e-4,0.9940416581923093,Phase,2
Monostable,0.9935233160621761,0,0.9717685043086814,monoMulti,2
Multistable,0.006476683937823834,1,0.9717685043086814,monoMulti,2
1,0.9935233160621761,0,0.9717685043086814,nState,2
2,0.006476683937823834,1,0.9717685043086814,nState,2
0000,0.012199921290830381,0.00905155450609996,0.09971277376070284,Phase,1
