0.200,62.057
79.734,0.958
56.414,7.304	5.304,111.128
0.928,46.710
4.803,103.982
98.769,2.919
13.963,1.791
29.651,1.355	1.639,78.645
24.599,1.462	1.352,114.155
1.416,93.000
67.425,1.902	0.708,123.609
90.255,2.353	1.389,120.763
91.311,6.525	2.604,55.379
91.402,0.546	1.524,44.086
170.706,6.008	1.777,65.156
100.370,2.639	26.407,116.415
51.916,7.476	2.223,152.042
96.166,1.739	1.030,121.552
101.407,1.325	1.803,95.269
78.633,0.094
0.082,19.408
2.305,297.598
43.958,1.018	0.812,41.947
24.000,0.727	2.257,61.422
256.882,3.701	5.780,168.750
64.985,2.061	1.482,195.644
31.598,3.654	0.386,251.373
145.372,2.634
175.489,3.103	1.835,168.347
65.156,1.462	6.008,115.796
83.450,1.374	1.357,57.263
100.017,21.458	1.011,77.184
205.301,3.931
29.017,0.887	0.738,53.949
104.242,0.434	3.308,30.926
133.393,2.296	2.506,44.869
0.253,49.834
5.479,96.675
95.176,0.077
72.483,0.923	1.240,88.674
331.100,1.020
265.158,4.053
72.604,1.532	1.306,141.667
0.135,358.190
1.702,116.158
139.227,3.807	2.276,237.050
130.748,0.575	2.933,29.888
28.870,1.884	0.518,141.193
190.848,0.697	12.568,46.318
89.624,1.664	0.974,118.424
0.115,113.470
0.786,50.188
245.162,3.419	3.127,341.072
2.380,263.147
57.778,1.284	0.956,50.504
86.811,1.219	17.330,115.129
254.729,3.151	3.095,165.473
43.755,0.907	1.380,79.784
129.345,1.034	3.478,52.554
108.934,2.513	2.330,237.401
84.006,1.098	1.818,56.492
101.785,2.133	1.667,108.529
44.100,2.697	1.973,160.222
9.484,57.320
241.479,0.454	8.559,39.985
125.886,0.029
63.003,5.598	1.156,115.684
53.177,6.799	3.484,154.758
0.689,198.641
1.833,215.226
2.283,0.064
0.248,167.714
4.697,7.367	0.108,323.212
5.800,8.536
0.412,250.955
133.136,0.252	1.471,18.869
59.958,0.206
605.087,4.800	7.078,81.521
211.610,5.968	2.487,163.494
84.223,4.528	1.203,330.802
92.701,5.196	1.605,106.743
42.713,0.324	1.530,28.512
29.820,0.516	1.859,48.241
317.232,1.420
348.014,1.373
258.238,0.201	2.823,15.223
105.119,14.021	2.717,542.412
247.327,2.676
105.291,0.357	11.214,34.246
327.495,0.883	8.076,77.690
189.336,6.335	2.294,431.424
2.313,195.679
76.750,0.067	1.840,3.760
118.030,1.765	2.278,79.045
95.478,1.300	6.023,98.945
45.312,0.568	2.027,21.922
2.317,195.679
0.140,250.622
8.796,64.796
145.663,5.120	2.314,202.908
114.001,16.153	4.840,108.921
124.525,0.512
223.949,7.561	2.471,82.255
77.667,5.682	1.211,117.972
0.275,130.799
2.209,14.954
57.796,6.717	0.615,90.927
689.645,0.402
85.074,1.848	3.819,153.962
197.996,0.298
167.397,0.437	2.012,39.772
16.952,2.071	0.270,121.440
1.282,197.720
11.430,2.167	0.204,168.036
57.243,2.653	0.804,250.002
238.401,0.374	8.816,26.975
91.652,1.048	24.454,93.166
163.064,0.078
87.550,1.829	1.863,95.520
52.622,1.038	0.645,43.375
109.837,7.629	1.518,188.395
0.119,90.835
60.716,7.812	7.451,219.472
139.479,1.721
0.330,105.060
23.217,2.856	0.574,66.199
3.727,6.047
70.289,16.039	3.675,367.637
85.184,4.928	2.163,40.095
0.856,98.189
2.022,19.995
58.258,7.647	3.682,132.244
214.560,1.785
49.895,1.589	0.534,92.748
0.157,93.404
81.531,0.182	27.020,5.427
96.332,4.025	2.956,131.157
