Phase,Count,Frequency
0000-0300,3,3.0199315482182406e-4
0000-0300-0303,3,3.0199315482182406e-4
0000-0303,1,1.0066438494060802e-4
0001-0003-0303,1,1.0066438494060802e-4
0001-0301-0303,5,5.033219247030401e-4
0003-0010-0303,5,5.033219247030401e-4
0010,122,0.012281054962754178
0010-0011,6,6.039863096436481e-4
0010-0011-0210-0311,1,1.0066438494060802e-4
0010-0011-0300-0301,4,4.026575397624321e-4
0010-0011-0310-0311,1,1.0066438494060802e-4
0010-0012-0212,1,1.0066438494060802e-4
0010-0012-0300-0302,3,3.0199315482182406e-4
0010-0012-0302,3,3.0199315482182406e-4
0010-0012-0302-0310,1,1.0066438494060802e-4
0010-0012-0312,5,5.033219247030401e-4
0010-0013,1,1.0066438494060802e-4
0010-0013-0113-0303,1,1.0066438494060802e-4
0010-0013-0300-0303,15,0.0015099657741091202
0010-0013-0303,64,0.006442520636198913
0010-0013-0303-0310,1,1.0066438494060802e-4
0010-0013-0313,10,0.0010066438494060802
0010-0100,1,1.0066438494060802e-4
0010-0100-0300-0302,1,1.0066438494060802e-4
0010-0100-0303,2,2.0132876988121604e-4
0010-0103-0303,3,3.0199315482182406e-4
0010-0110,2,2.0132876988121604e-4
0010-0110-0211,1,1.0066438494060802e-4
0010-0110-0300,5,5.033219247030401e-4
0010-0110-0300-0302,1,1.0066438494060802e-4
0010-0110-0300-0303,12,0.0012079726192872962
0010-0110-0303,4,4.026575397624321e-4
0010-0110-0312,1,1.0066438494060802e-4
0010-0112-0300-0302,1,1.0066438494060802e-4
0010-0113-0303,4,4.026575397624321e-4
0010-0113-0313,1,1.0066438494060802e-4
0010-0210,4,4.026575397624321e-4
0010-0210-0300,1,1.0066438494060802e-4
0010-0210-0300-0303,2,2.0132876988121604e-4
0010-0210-0302,1,1.0066438494060802e-4
0010-0210-0303,6,6.039863096436481e-4
0010-0300,114,0.011475739883229313
0010-0300-0301,1,1.0066438494060802e-4
0010-0300-0302,14,0.0014093013891685123
0010-0300-0303,179,0.018018924904368835
0010-0302,3,3.0199315482182406e-4
0010-0303,130,0.013086370042279041
0010-0303-0310,20,0.0020132876988121604
0010-0310,12,0.0012079726192872962
0010-0310-0311,1,1.0066438494060802e-4
0010-0310-0312,1,1.0066438494060802e-4
0010-0310-0313,2,2.0132876988121604e-4
0010-0312,2,2.0132876988121604e-4
0010-0313,7,7.046506945842561e-4
0011,3,3.0199315482182406e-4
0011-0012-0211-0312,1,1.0066438494060802e-4
