parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0010-0300,0010,0010-0300,2,1,5.332,0.021,26.089,0.879,1
1,2,0010-0300,0300,0010-0300,2,0.3333333333333333,0.057,21.97,0.5,0.879,0.3333333333333333
2,3,1003-1010-1303,1303,1003-1010-1303,3,0.5,34.022,107.603,0.002,71.725,0.5
2,3,1003-1010-1303,1003,1003-1010-1303,3,0.2,119.65,0.135,0.18,71.725,0.2
2,3,1003-1010-1303,1010,1003-1010-1303,3,0.25,119.65,0.003,6.443,1.797,0.25
3,4,0303-0310-1003-1010,1003,0303-0310-1003-1010,4,0.25,124.804,0.231,0.402,88.361,0.25
3,4,0303-0310-1003-1010,1010,0303-0310-1003-1010,4,0.5,124.804,0,38.072,1.35,0.5
3,4,0303-0310-1003-1010,0303,0303-0310-1003-1010,4,0.3333333333333333,2.024,648.821,0.044,88.361,0.3333333333333333
3,4,0303-0310-1003-1010,0310,0303-0310-1003-1010,4,1,2.415,0.847,7.089,1.35,1
4,4,0301-0303-1001-1201,1201,0301-0303-1001-1201,4,1,239.272,0.884,0.033,3.179,1
4,4,0301-0303-1001-1201,1001,0301-0303-1001-1201,4,0.5,240.924,0.014,1.217,3.179,0.5
4,4,0301-0303-1001-1201,0301,0301-0303-1001-1201,4,0.2,2.415,15.587,0.033,3.179,0.2
4,4,0301-0303-1001-1201,0303,0301-0303-1001-1201,4,0.3333333333333333,2.415,443.813,0.032,165.856,0.3333333333333333
5,3,0300-0303-1010,1010,0300-0303-1010,3,0.3333333333333333,28.537,0,29.206,6.7,0.3333333333333333
5,3,0300-0303-1010,0303,0300-0303-1010,3,0.2,0.843,867.699,0.009,177.216,0.2
5,3,0300-0303-1010,0300,0300-0303-1010,3,0.25,0.843,13.637,0.474,6.7,0.25
6,4,0113-0313-1010-1013,1013,0113-0313-1010-1013,4,0.2,20.75,0.016,110.67,85.975,0.2
6,4,0113-0313-1010-1013,0113,0113-0313-1010-1013,4,1,0.332,0.452,110.67,85.975,1
6,4,0113-0313-1010-1013,1010,0113-0313-1010-1013,4,0.25,20.75,0.001,172.591,1.332,0.25
6,4,0113-0313-1010-1013,0313,0113-0313-1010-1013,4,0.5,0.332,39.231,12.696,85.975,0.5
7,3,0300-0303-1010,1010,0300-0303-1010,3,0.5,140.975,0,17.973,5.874,0.5
7,3,0300-0303-1010,0300,0300-0303-1010,3,0.3333333333333333,4.165,14.008,0.292,5.874,0.3333333333333333
7,3,0300-0303-1010,0303,0300-0303-1010,3,1,4.165,891.323,0.006,155.374,1
8,3,0300-0303-1010,1010,0300-0303-1010,3,0.3333333333333333,52.1,0.001,38.723,1.751,0.3333333333333333
8,3,0300-0303-1010,0300,0300-0303-1010,3,0.25,0.672,43.511,1.464,1.751,0.25
8,3,0300-0303-1010,0303,0300-0303-1010,3,0.2,0.672,2682.339,0.051,93.836,0.2
9,3,0303-1010-1013,1013,0303-1010-1013,3,0.25,26.493,0.017,4.538,198.865,0.25
9,3,0303-1010-1013,0303,0303-1010-1013,3,1,3.978,1307.567,0.125,198.865,1
9,3,0303-1010-1013,1010,0303-1010-1013,3,0.5,26.493,0,83.689,7.5,0.5
10,4,0300-0301-1010-1011,1011,0300-0301-1010-1011,4,0.5,104.484,0.002,64.035,23.738,0.5
10,4,0300-0301-1010-1011,0301,0300-0301-1010-1011,4,0.3333333333333333,1.071,161.376,0.805,23.738,0.3333333333333333
10,4,0300-0301-1010-1011,1010,0300-0301-1010-1011,4,1,104.484,0.001,64.035,0.721,1
10,4,0300-0301-1010-1011,0300,0300-0301-1010-1011,4,0.2,1.071,103.272,0.805,0.721,0.2
11,3,0303-1010-1013,0303,0113-0303-1010-1013,3,0.5,7.438,1087.868,0.298,128.731,0.5
11,3,0303-1010-1013,1010,0113-0303-1010-1013,3,0.2,273.508,0,242.396,3.075,0.2
11,3,0303-1010-1013,1013,0113-0303-1010-1013,3,0.3333333333333333,273.508,0.014,2.518,128.731,0.3333333333333333
12,3,0303-1010-1013,1013,0303-1010-1013,3,0.25,155.374,0.001,4.769,273.508,0.25
12,3,0303-1010-1013,1010,0303-1010-1013,3,0.5,155.374,0,88.498,6.137,0.5
12,3,0303-1010-1013,0303,0303-1010-1013,3,1,5.277,211.528,0.181,273.508,1
13,3,0300-0303-1010,0303,0300-0303-1010,3,0.3333333333333333,1.22,2483.493,0.011,97.846,0.3333333333333333
13,3,0300-0303-1010,1010,0300-0303-1010,3,1,102.549,0.002,66.342,1.689,1
13,3,0300-0303-1010,0300,0300-0303-1010,3,0.2,1.22,54.603,1.14,1.689,0.2
14,4,0303-1010-1013-1103,1013,0303-1010-1013-1103,4,0.2,234.386,0.007,1.233,148.992,0.2
14,4,0303-1010-1013-1103,1103,0303-1010-1013-1103,4,0.3333333333333333,234.386,0.218,0.08,148.992,0.3333333333333333
14,4,0303-1010-1013-1103,0303,0303-1010-1013-1103,4,0.5,14.646,386.768,0.066,148.992,0.5
14,4,0303-1010-1013-1103,1010,0303-1010-1013-1103,4,0.25,234.386,0,54.936,1.501,0.25
15,1,0303,0303,0300-0303-1010,1,3,5.273,723.506,0.031,120.884,3
16,3,0303-1010-1013,1010,0303-1010-1013,3,0.25,115.883,0,254.009,1.736,0.25
16,3,0303-1010-1013,0303,0303-1010-1013,3,0.5,3.215,368.881,0.22,100.588,0.5
16,3,0303-1010-1013,1013,0303-1010-1013,3,0.2,115.883,0.002,4.648,100.588,0.2
17,3,0010-0300-0303,0010,0010-0300-0303,3,0.5,26.452,0.004,48.367,5.863,0.5
17,3,0010-0300-0303,0303,0010-0300-0303,3,1,1.539,203.869,0.017,278.683,1
17,3,0010-0300-0303,0300,0010-0300-0303,3,0.3333333333333333,1.539,2.871,1.611,5.863,0.3333333333333333
18,2,0303-1010,1010,0303-1010,2,0.2,48.367,0.001,125.545,1.032,0.2
18,2,0303-1010,0303,0303-1010,2,0.25,4.289,2784.562,0.103,100.263,0.25
19,1,1010,1010,1010,1,0.3333333333333333,120.884,0,121.064,0.667,0.3333333333333333
20,2,0300-1010,1010,0300-1010,2,0.5,27.774,0.002,74.906,0.671,0.5
20,2,0300-1010,0300,0300-1010,2,1,0.749,70.794,0.855,0.671,1
21,5,0303-0310-1010-1013-1103,0310,0303-0310-1010-1013-1103,5,0.25,1.614,5.414,2.988,2.698,0.25
21,5,0303-0310-1010-1013-1103,1103,0303-0310-1010-1013-1103,5,0.5,136.481,0.308,0.108,79.675,0.5
21,5,0303-0310-1010-1013-1103,1010,0303-0310-1010-1013-1103,5,0.3333333333333333,136.481,0.001,82.286,2.698,0.3333333333333333
21,5,0303-0310-1010-1013-1103,0303,0303-0310-1010-1013-1103,5,0.2,1.614,1920.088,0.108,79.675,0.2
21,5,0303-0310-1010-1013-1103,1013,0303-0310-1010-1013-1103,5,1,136.481,0.017,2.965,79.675,1
22,2,1010-1303,1303,1010-1303,2,0.25,14.077,39.028,0.047,100.263,0.25
22,2,1010-1303,1010,1010-1303,2,0.2,158.752,0,57.516,3.641,0.2
23,1,0303,0303,0300-0303-1010,1,1,1.284,199.957,0.01,44.043,1
24,3,0303-1010-1103,1010,0303-1010-1103,3,0.5,74.906,0,94.913,5.378,0.5
24,3,0303-1010-1103,1103,0303-1010-1103,3,0.25,74.906,0.183,0.489,255.646,0.25
24,3,0303-1010-1103,0303,0303-1010-1103,3,1,1.576,207.498,0.029,255.646,1
25,4,0300-0303-1010-1103,1010,0200-0300-0303-1010-1103,4,2,293.823,0,51.776,0.536,2
25,4,0300-0303-1010-1103,0300,0200-0300-0303-1010-1103,4,0.2,3.901,61.944,1.594,0.536,0.2
25,4,0300-0303-1010-1103,0303,0200-0300-0303-1010-1103,4,0.3333333333333333,3.901,1192.762,0.025,47.267,0.3333333333333333
25,4,0300-0303-1010-1103,1103,0200-0300-0303-1010-1103,4,0.5,293.823,0.144,0.025,47.267,0.5
26,5,0301-0303-1011-1013-1201,1011,0301-0303-1011-1013-1201,5,1,135.033,0,32.892,6.329,1
26,5,0301-0303-1011-1013-1201,1201,0301-0303-1011-1013-1201,5,0.3333333333333333,133.646,1.353,1.648,6.329,0.3333333333333333
26,5,0301-0303-1011-1013-1201,0303,0301-0303-1011-1013-1201,5,0.2,3.419,1096.35,0.074,291.937,0.2
26,5,0301-0303-1011-1013-1201,0301,0301-0303-1011-1013-1201,5,0.25,3.419,33.116,0.79,6.329,0.25
26,5,0301-0303-1011-1013-1201,1013,0301-0303-1011-1013-1201,5,0.5,135.033,0.053,3.077,291.937,0.5
27,3,0113-0303-1013,1013,0113-0303-1013,3,0.3333333333333333,272.335,0.01,12.627,115.998,0.3333333333333333
27,3,0113-0303-1013,0113,0113-0303-1013,3,0.2,14.174,0.605,12.627,115.998,0.2
27,3,0113-0303-1013,0303,0113-0303-1013,3,0.25,13.95,491.652,0.145,115.998,0.25
28,3,1003-1010-1303,1303,1003-1010-1303,3,1,28.668,3.882,0.029,89.132,1
28,3,1003-1010-1303,1003,1003-1010-1303,3,0.25,242.259,0.125,2.216,89.132,0.25
28,3,1003-1010-1303,1010,1003-1010-1303,3,0.5,242.259,0,140.975,4.295,0.5
29,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,1,12.91,0.02,116.187,1.963,1
29,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.5,12.91,0.18,1.691,74.651,0.5
29,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.3333333333333333,0.488,2422.59,0.026,74.651,0.3333333333333333
29,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.2,0.488,4.992,1.775,1.963,0.2
30,3,0303-1011-1013,1013,0301-0303-1011-1013-1203,3,0.6666666666666666,310.948,0.008,22.636,63.349,0.6666666666666666
30,3,0303-1011-1013,0303,0301-0303-1011-1013-1203,3,0.25,4.046,128.117,0.249,63.349,0.25
30,3,0303-1011-1013,1011,0301-0303-1011-1013-1203,3,0.4,310.948,0,22.636,3.685,0.4
31,1,1010,1010,1010-1103-1303,1,3,339.745,0,47.445,1.277,3
32,2,0310-1010,1010,0310-1010,2,0.25,12.812,0.052,63.349,0.281,0.25
32,2,0310-1010,0310,0310-1010,2,0.5,0.181,3.336,3.454,0.281,0.5
