parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0202,1,1,-3.9846,6.612962,-3.033871,6.637493,1
2,2,0202-2020,0202,0202-2020,2,0.61,-3.169187,5.654753,-0.448611,7.216977,0.61
2,2,0202-2020,2020,0202-2020,2,0.39,6.660602,-3.009663,5.653576,1.557188,0.39
3,1,2020,2020,0012-0202-2020,1,1,5.327352,-2.937241,6.237312,-3.339237,1
4,2,0102-2000,2000,0202-2000,2,0.66,6.053159,-1.640063,2.491069,1.206204,0.66
4,2,0102-2000,0102,0202-2000,2,0.34,2.469283,4.003803,0.777611,3.928645,0.34
5,1,2020,2020,0202-2020,1,1,7.112466,-0.188292,6.820814,-5.979889,1
6,2,0202-2020,0202,0202-2020,2,0.24,-0.542461,6.776651,-0.489637,4.709769,0.24
6,2,0202-2020,2020,0202-2020,2,0.76,6.36986,-1.62636,5.874393,-5.809285,0.76
7,2,0112-2020,0112,0112-2020,2,0.15,1.256907,2.254684,1.890059,4.818453,0.15
7,2,0112-2020,2020,0112-2020,2,0.85,5.670754,-0.561494,4.619095,0.31452,0.85
8,2,0202-2020,2020,0202-2020,2,0.03,6.58988,-0.262041,6.238674,-1.632299,0.03
8,2,0202-2020,0202,0202-2020,2,0.97,-1.508141,6.167004,-5.793223,6.704196,0.97
9,1,0202,0202,0202-2020,1,1,-7.08998,7.784826,-3.683197,6.814361,1
10,2,0202-2020,2020,0021-0202-2020,2,0.17,5.844247,-0.370313,5.878037,-1.427457,0.17
10,2,0202-2020,0202,0021-0202-2020,2,0.83,-0.159025,6.811139,-2.114037,3.998242,0.83
11,2,0202-2020,2020,0202-2020,2,0.89,6.406293,-5.14213,6.782511,-5.41926,0.89
11,2,0202-2020,0202,0202-2020,2,0.11,0.979769,5.681883,-3.019436,6.130616,0.11
12,1,2020,2020,1002-2020,1,1,4.948332,-7.273967,7.09866,0.64795,1
13,2,0201-2020,0201,0201-2020-2100,2,0.42,-3.434466,7.562428,-4.359856,3.328188,0.42
13,2,0201-2020,2020,0201-2020-2100,2,0.58,3.702376,-1.674522,4.733372,-7.521388,0.58
14,2,0202-2020,2020,0202-2020,2,0.82,7.36954,-3.142094,7.934862,-3.498856,0.82
14,2,0202-2020,0202,0202-2020,2,0.18,-1.271013,6.167807,2.859982,6.239408,0.18
15,2,1210-2020,1210,0202-1120-1201-1210-2020,2,0.85,2.642514,7.740326,1.554881,-3.58728,0.85
15,2,1210-2020,2020,0202-1120-1201-1210-2020,2,0.15,6.47317,1.254971,6.501828,-3.772909,0.15
16,2,2002-2020,2020,2002-2020,2,0.64,6.053793,-6.115669,7.792687,-0.294314,0.64
16,2,2002-2020,2002,2002-2020,2,0.36,3.727695,0.820988,2.05178,5.515071,0.36
17,1,2020,2020,2020,1,1,7.460387,-6.424489,6.199464,-8.568159,1
18,2,0202-2020,0202,0202-2020,2,0.54,0.037765,7.417488,-2.503451,5.749181,0.54
18,2,0202-2020,2020,0202-2020,2,0.46,6.439185,-2.257925,7.121797,-2.774245,0.46
19,1,0002,0002,0002-2010,1,1,1.452471,3.622034,-1.159343,6.623521,1
20,2,0020-0202,0202,0020-0202,2,0.44,-7.852875,7.474283,-1.829656,8.147727,0.44
20,2,0020-0202,0020,0020-0202,2,0.56,0.464685,1.70341,6.258443,2.765355,0.56
21,2,0202-2020,0202,0202-2020,2,0.49,0.938867,8.229678,-4.95903,6.449628,0.49
21,2,0202-2020,2020,0202-2020,2,0.51,7.328383,-0.265411,6.307523,1.130829,0.51
22,3,0121-0202-2020,2020,0021-0202-2020,3,0.56,7.161134,-0.724701,6.630749,-2.829073,0.56
22,3,0121-0202-2020,0202,0021-0202-2020,3,0.12,-1.01263,7.079021,-3.589647,4.817045,0.12
22,3,0121-0202-2020,0121,0021-0202-2020,3,0.32,2.357619,2.496564,5.888418,3.095907,0.32
23,2,0202-2020,2020,0202-2020,2,0.22,6.037862,-4.665044,7.794559,-0.13807,0.22
23,2,0202-2020,0202,0202-2020,2,0.78,1.183171,4.627973,-5.099442,8.421074,0.78
24,1,2020,2020,0202-2020,1,1,8.430981,-2.253249,6.799845,-3.16058,1
25,1,2020,2020,0201-2020,1,1,8.060013,-0.897522,4.098006,-5.139145,1
26,2,0202-2020,0202,0202-2020,2,0.77,-2.483529,6.591418,-1.937381,8.720172,0.77
26,2,0202-2020,2020,0202-2020,2,0.23,6.579432,-2.687616,6.545635,1.081222,0.23
27,1,2020,2020,2020,1,1,6.041307,-2.635483,7.624651,-0.631008,1
28,2,0202-2020,0202,0202-1120-1200-2020,2,0.07,-1.478286,6.887286,0.142434,5.994956,0.07
28,2,0202-2020,2020,0202-1120-1200-2020,2,0.93,7.693103,-2.919005,8.192891,-1.764381,0.93
29,2,0202-2020,0202,0202-2020,2,0.1,-1.139868,7.346758,1.340461,5.553595,0.1
29,2,0202-2020,2020,0202-2020,2,0.9,6.443958,-3.64145,7.202886,-3.650296,0.9
30,2,0202-2020,2020,0012-0202-2020,2,0.42,5.608011,-3.582235,8.355962,2.158908,0.42
30,2,0202-2020,0202,0012-0202-2020,2,0.58,0.873148,4.898024,-0.764791,7.536868,0.58
31,2,0202-2020,0202,0202-2020,2,0.86,-4.916576,7.301617,-0.009649,6.839462,0.86
31,2,0202-2020,2020,0202-2020,2,0.14,6.495492,1.117961,6.682162,-1.058234,0.14
32,1,0202,0202,0202-2020,1,1,-3.695554,8.244176,-4.867809,7.053347,1
33,2,0202-2020,2020,0202-2020,2,0.11,6.822548,-3.993934,5.780464,1.939436,0.11
33,2,0202-2020,0202,0202-2020,2,0.89,-0.316861,5.65533,-1.496696,8.325063,0.89
34,2,0202-2020,0202,0202-1120-1200-2020,2,0.08,-1.478286,6.887286,0.142434,5.994956,0.08
34,2,0202-2020,2020,0202-1120-1200-2020,2,0.92,7.693103,-2.919005,8.192891,-1.764381,0.92
35,2,0202-2020,2020,0202-2020,2,0.18,7.355261,2.164445,4.099913,-3.834674,0.18
35,2,0202-2020,0202,0202-2020,2,0.82,-2.385164,7.076428,-0.618866,7.244601,0.82
36,2,1002-2020,2020,1002-2020,2,0.74,6.593053,-2.360752,4.604925,-2.060228,0.74
36,2,1002-2020,1002,1002-2020,2,0.26,1.320947,-0.9096,-0.511341,6.876829,0.26
