parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,01,01,01,1,1,-10.867745,6.343948,1
2,2,01-20,01,01-20,2,0.79,-7.18289,6.707539,0.79
2,2,01-20,20,01-20,2,0.21,5.241296,0.332018,0.21
3,2,11-20,11,01-11-20,2,0.774,-0.66319,5.383027,0.774
3,2,11-20,20,01-11-20,2,0.226,5.179995,4.267164,0.226
4,2,01-20,01,01-20,2,0.076,-2.610364,5.160424,0.076
4,2,01-20,20,01-20,2,0.924,6.866688,-0.674424,0.924
5,1,01,01,01,1,1,-8.62081,5.574008,1
6,2,01-20,20,01-20,2,0.235,4.101702,0.365882,0.235
6,2,01-20,01,01-20,2,0.765,-7.178102,6.035556,0.765
7,2,01-20,01,01-20,2,0.798,-4.664711,5.460529,0.798
7,2,01-20,20,01-20,2,0.202,4.869136,0.286208,0.202
8,1,20,20,20,1,1,6.610162,-2.192246,1
9,2,01-20,20,01-20,2,0.443,6.707539,0.109608,0.443
9,2,01-20,01,01-20,2,0.557,-3.220055,6.485128,0.557
10,2,01-20,01,01-20,2,0.565,-3.668645,6.834514,0.565
10,2,01-20,20,01-20,2,0.435,6.258949,0.458995,0.435
11,2,01-20,01,01-20,2,0.445,-3.083167,5.241296,0.445
11,2,01-20,20,01-20,2,0.555,6.846818,0.800004,0.555
12,1,01,01,01,1,1,-7.601511,7.09047,1
13,2,01-20,20,01-20,2,0.406,6.802821,2.071981,0.406
13,2,01-20,01,01-20,2,0.594,-5.059,5.241296,0.594
14,1,20,20,01-20,1,1,6.943824,-0.688952,1
15,3,01-10-20,10,01-10-20,3,0.141,0.131343,0.013264,0.141
15,3,01-10-20,01,01-10-20,3,0.41,-5.707928,6.47099,0.41
15,3,01-10-20,20,01-10-20,3,0.449,6.743428,0.01326,0.449
16,2,01-20,20,01-20,2,0.324,5.173218,2.073688,0.324
16,2,01-20,01,01-20,2,0.676,-5.694887,7.242391,0.676
17,1,20,20,20,1,1,7.050782,-2.175912,1
18,2,01-20,20,01-10-20,2,0.583,6.833468,-0.814406,0.583
18,2,01-20,01,01-10-20,2,0.417,-3.959836,5.737234,0.417
19,1,01,01,01,1,1,-5.495337,2.701825,1
