parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.478,-4.635678,6.333949,0.478
1,2,01-20,20,01-20,2,0.522,6.441254,0.729525,0.522
2,2,01-20,01,01-20,2,0.6,-4.067546,6.755634,0.6
2,2,01-20,20,01-20,2,0.4,4.555529,1.308572,0.4
3,2,01-20,20,01-20,2,0.91,6.313115,-0.029284,0.91
3,2,01-20,01,01-20,2,0.09,-0.816855,5.918881,0.09
4,2,01-20,01,01-20,2,0.886,-6.917689,5.789107,0.886
4,2,01-20,20,01-20,2,0.114,4.174925,-0.13864,0.114
5,3,01-10-20,20,01-10-20,3,0.368,6.860501,-0.597911,0.368
5,3,01-10-20,10,01-10-20,3,0.263,1.139672,-0.597908,0.263
5,3,01-10-20,01,01-10-20,3,0.369,-5.197067,5.016578,0.369
6,2,01-20,20,01-20,2,0.133,4.258168,3.516982,0.133
6,2,01-20,01,01-20,2,0.867,-6.359086,6.298246,0.867
7,3,01-11-20,20,01-11-20,3,0.068,5.069513,2.623949,0.068
7,3,01-11-20,11,01-11-20,3,0.457,0.836669,5.806898,0.457
7,3,01-11-20,01,01-11-20,3,0.475,-3.966684,5.806898,0.475
8,2,01-20,20,01-20,2,0.318,4.128527,-2.539547,0.318
8,2,01-20,01,01-20,2,0.682,-1.398862,3.965981,0.682
9,2,01-20,20,01-20,2,0.19,5.726917,2.911136,0.19
9,2,01-20,01,01-20,2,0.81,-6.336125,6.251361,0.81
10,2,01-20,20,01-20,2,0.185,3.120311,-2.024387,0.185
10,2,01-20,01,01-20,2,0.815,-8.291937,4.166943,0.815
11,2,01-20,20,01-20,2,0.458,7.390155,-0.459171,0.458
11,2,01-20,01,01-20,2,0.542,-4.309811,5.097071,0.542
12,2,01-20,20,01-20,2,0.327,7.131151,0.795027,0.327
12,2,01-20,01,01-20,2,0.673,-5.826314,6.84188,0.673
13,2,01-20,20,01-20,2,0.047,4.478841,0.861404,0.047
13,2,01-20,01,01-20,2,0.953,-7.151873,6.817335,0.953
14,2,01-20,20,01-20,2,0.558,5.945445,0.801778,0.558
14,2,01-20,01,01-20,2,0.442,-3.946297,7.415023,0.442
15,2,01-20,20,01-20,2,0.537,5.945443,2.148837,0.537
15,2,01-20,01,01-20,2,0.463,-3.946297,7.167679,0.463
16,2,01-20,20,01-20,2,0.253,4.631366,-0.532578,0.253
16,2,01-20,01,01-20,2,0.747,-6.465563,4.754934,0.747
17,3,01-10-20,10,01-10-20,3,0.037,1.015831,0.303473,0.037
17,3,01-10-20,20,01-10-20,3,0.46,7.579975,0.269265,0.46
17,3,01-10-20,01,01-10-20,3,0.503,-5.582387,5.827061,0.503
18,2,11-20,20,01-11-20,2,0.535,6.663331,0.709695,0.535
18,2,11-20,11,01-11-20,2,0.465,0.041,7.053636,0.465
19,2,01-20,20,01-20,2,0.735,7.184217,1.726023,0.735
19,2,01-20,01,01-20,2,0.265,-0.1934,6.644569,0.265
20,2,01-20,01,01-20,2,0.673,-6.426561,1.293956,0.673
20,2,01-20,20,01-20,2,0.327,6.00659,-3.263774,0.327
21,2,01-20,20,01-20,2,0.403,5.170985,1.402439,0.403
21,2,01-20,01,01-20,2,0.597,-4.074918,6.850388,0.597
22,2,01-20,01,01-20,2,0.682,-6.135291,6.658208,0.682
22,2,01-20,20,01-20,2,0.318,6.731577,1.86892,0.318
23,3,01-11-20,01,01-11-20,3,0.45,-4.950986,6.101517,0.45
23,3,01-11-20,20,01-11-20,3,0.498,6.956961,-0.420074,0.498
23,3,01-11-20,11,01-11-20,3,0.052,1.003947,6.101517,0.052
24,1,20,20,01-20,1,1,7.261142,0.768805,1
25,2,01-20,20,01-20,2,0.771,6.332624,0.225708,0.771
25,2,01-20,01,01-20,2,0.229,-4.981702,6.192764,0.229
26,2,10-20,20,10-20,2,0.457,6.61167,-2.754918,0.457
26,2,10-20,10,10-20,2,0.543,0.407348,-2.754916,0.543
27,2,01-20,20,01-10-20,2,0.299,5.190155,0.232385,0.299
27,2,01-20,01,01-10-20,2,0.701,-4.228729,6.82656,0.701
28,2,01-20,01,01-20,2,0.378,-0.632032,6.730708,0.378
28,2,01-20,20,01-20,2,0.622,5.798238,1.321248,0.622
29,2,01-20,20,01-20,2,0.429,6.581556,0.227408,0.429
29,2,01-20,01,01-20,2,0.571,-2.633522,6.293915,0.571
30,3,01-11-20,01,01-11-20,3,0.479,-5.512078,7.330087,0.479
30,3,01-11-20,20,01-11-20,3,0.199,7.167535,2.311245,0.199
30,3,01-11-20,11,01-11-20,3,0.322,1.10116,7.329598,0.322
31,3,01-11-20,01,01-11-20,3,0.31,-3.224406,7.13242,0.31
31,3,01-11-20,11,01-11-20,3,0.131,1.721506,7.13189,0.131
31,3,01-11-20,20,01-11-20,3,0.559,7.452164,2.284036,0.559
32,1,01,01,01,1,1,-3.141327,7.768755,1
33,1,01,01,01,1,1,-12.199532,7.127227,1
34,2,01-20,01,01-20,2,0.442,-3.171035,7.717743,0.442
34,2,01-20,20,01-20,2,0.558,7.388033,1.913354,0.558
35,2,01-20,01,01-11-20,2,0.588,-5.842951,5.99988,0.588
35,2,01-20,20,01-11-20,2,0.412,5.187315,3.212595,0.412
36,1,01,01,01,1,1,-3.345558,5.648028,1
37,1,01,01,01,1,1,-7.512593,8.126855,1
38,2,01-20,20,01-20,2,0.599,5.434923,0.208468,0.599
38,2,01-20,01,01-20,2,0.401,-3.56662,6.037657,0.401
39,2,01-20,20,01-20,2,0.322,5.735443,-0.087054,0.322
39,2,01-20,01,01-20,2,0.678,-6.297093,6.318936,0.678
40,2,01-20,01,01-20,2,0.437,-2.560607,6.509821,0.437
40,2,01-20,20,01-20,2,0.563,7.038228,1.74391,0.563
41,2,01-20,01,01-20,2,0.599,-5.841927,6.782349,0.599
41,2,01-20,20,01-20,2,0.401,5.713843,1.388482,0.401
42,2,01-20,01,01-20,2,0.037,-1.45095,6.539045,0.037
42,2,01-20,20,01-20,2,0.963,6.020315,0.700267,0.963
43,3,01-11-20,01,01-11-20,3,0.099,-4.431382,5.259038,0.099
43,3,01-11-20,20,01-11-20,3,0.768,6.945173,-1.269116,0.768
43,3,01-11-20,11,01-11-20,3,0.133,1.158995,5.259038,0.133
44,2,01-20,01,01-20,2,0.623,-5.82624,6.630149,0.623
44,2,01-20,20,01-20,2,0.377,6.233648,0.133648,0.377
45,2,01-20,01,01-20,2,0.468,-1.705213,6.389984,0.468
45,2,01-20,20,01-20,2,0.532,6.040056,2.090103,0.532
46,3,01-10-20,20,01-10-20,3,0.567,7.14726,-0.982264,0.567
46,3,01-10-20,01,01-10-20,3,0.22,-2.911279,5.501992,0.22
46,3,01-10-20,10,01-10-20,3,0.213,0.542585,-0.982264,0.213
47,2,01-20,01,01-20,2,0.045,-4.069284,5.408372,0.045
