109.129,1.273	1.182,81.591
61.240,5.376	2.385,115.860
65.044,6.316	1.325,90.873
3.359,35.152
59.289,1.145	7.799,114.098
29.017,0.066
92.599,1.008	13.149,68.410
165.015,0.067
2.358,94.013
1.561,81.289
134.913,0.815	5.447,69.960
0.331,163.480
43.185,1.490	0.570,113.277
117.127,3.394
69.333,4.507	1.226,78.868
159.154,0.783
5.150,128.278
68.528,2.290	0.943,139.613
122.376,6.022	1.385,227.400
90.998,3.152	2.142,172.091
51.888,3.128	1.262,175.270
2.221,110.504
7.445,99.626
251.290,1.285	3.098,102.906
55.479,4.460	0.685,99.639
278.325,0.204	3.182,20.049
54.564,0.638
66.539,5.926
95.903,1.331	0.972,52.352
72.342,4.897	0.892,367.444
15.659,0.190
39.156,1.944	0.959,178.478
248.170,0.822	22.853,60.826
41.681,0.874	1.299,32.826
72.984,1.089	5.352,72.006
0.995,214.303
2.350,133.358
31.158,0.141	0.405,10.531
15.618,1.296	0.904,105.295
108.883,1.958	3.749,135.655
92.531,1.929	1.145,169.740
96.400,4.310	3.263,147.143
0.231,164.456
147.372,3.144
58.367,4.295	0.633,115.750
120.055,7.675	18.047,471.898
23.516,5.677	1.348,73.634
123.283,2.866	1.454,142.873
132.166,0.502	2.616,48.916
340.894,1.228
142.617,0.665	3.343,53.626
3.415,13.289
36.291,1.664	2.693,125.691
66.398,1.223	4.701,120.556
117.827,1.211
107.839,0.775	1.329,53.915
1.057,31.408
39.161,0.171
128.482,10.839	1.378,258.495
0.478,54.352
77.195,0.523	1.229,37.131
1.436,194.065
177.207,0.798	4.562,72.953
53.371,0.668	3.448,58.202
521.837,1.997
255.602,6.546	3.670,64.090
143.752,0.312
87.907,4.186	1.648,92.731
252.178,0.124
16.505,34.551
90.240,2.560	1.882,208.780
0.407,66.205
98.490,0.238	1.662,22.263
0.775,98.150
77.564,15.474	1.452,82.968
47.771,0.248	0.506,12.482
167.950,1.196	2.759,49.273
400.045,11.032
0.381,376.286
65.896,1.616	8.910,135.071
116.768,1.384	31.983,84.687
132.085,0.836	1.510,68.530
155.461,1.088	2.218,101.007
0.092,141.573
466.277,0.896
120.105,1.083	1.415,63.791
4.869,66.043
1.583,149.265
77.322,0.669	1.059,17.852
66.243,0.897	10.085,37.705
467.049,0.821
2.858,110.961
88.478,2.140	5.103,87.297
0.356,446.636
65.391,0.634
75.472,5.903	0.986,390.906
0.181,25.243
7.245,8.226	0.296,706.019
48.954,2.195	0.823,148.144
99.176,1.572	1.777,140.828
115.752,0.061	4.553,5.734
25.114,0.785	1.455,25.973
212.315,12.283	2.151,857.811
188.138,3.517	2.910,332.848
167.371,0.520	1.946,16.667
59.356,13.666	8.748,515.253
93.705,0.183
89.095,1.425	1.154,42.491
44.106,1.345	1.574,116.499
74.025,1.162	1.099,64.887
11.943,65.734
299.179,18.871	3.775,177.833
88.960,3.954	1.319,189.871
72.623,0.450	0.727,42.056
14.851,2.135	0.220,43.117
224.177,0.281
262.495,1.368	2.905,87.747
33.416,5.323	0.713,40.203
0.117,47.395
249.246,0.703	2.861,69.492
855.807,0.737	24.598,73.458
265.833,0.586
322.917,1.769
85.933,0.712	2.577,31.211
325.719,0.614
512.652,2.021	6.157,20.751
106.868,2.133	1.972,91.295
173.277,2.841	1.794,235.426
131.426,0.186	7.884,12.589
37.148,0.323
104.978,1.630
6.495,1.762	0.139,85.025
64.162,1.633	0.926,69.552
1.130,179.672
1.000,107.946
154.948,0.195	4.023,19.351
122.816,0.084	2.580,5.682
1.828,259.513
0.162,137.750
1.052,72.820
53.035,1.702	1.269,80.862
0.507,137.750
155.692,8.495	9.266,286.437
216.700,4.253	2.367,135.331
45.035,3.462	0.857,99.109
73.181,4.635	0.733,167.765
97.869,4.213	1.542,142.440
124.904,1.543	1.269,102.695
183.487,1.009	3.577,78.952
0.189,104.925
87.185,1.816	0.957,96.375
5.181,122.716
34.666,2.585	1.161,180.095
3.375,63.129
410.144,2.235	5.441,167.371
206.161,3.149	2.979,105.839
91.241,1.830	4.886,131.713
39.460,4.262	1.223,204.579
0.848,333.222
114.896,0.113
0.688,57.447
0.138,511.259
0.358,39.924
312.242,4.563
122.536,7.392	4.691,632.534
0.135,511.259
44.743,1.421	1.026,78.138
0.232,152.187
118.129,7.134	2.026,125.148
20.204,2.755	0.834,148.532
23.293,2.120
81.179,2.063	0.821,158.235
81.179,2.445	1.304,158.235
122.630,1.787	9.079,106.215
347.691,1.203	7.340,111.681
652.291,5.340	8.979,153.389
82.041,1.971	14.904,166.764
5.984,2.447
91.325,1.432	1.510,63.487
5.060,136.025
122.220,0.537	1.971,40.905
49.541,0.216	1.269,21.537
63.145,1.305
62.174,3.052	0.757,250.360
62.174,5.466	0.883,250.360
0.232,103.419
108.274,0.853	1.751,65.539
83.162,3.636	0.926,189.420
0.291,96.856
159.552,0.895	14.024,10.412
298.926,0.842	7.298,48.287
69.141,0.955	1.908,87.503
28.621,0.530	0.927,49.631
0.060,159.645
11.408,0.865	0.298,75.017
63.575,1.372	1.127,130.001
402.585,1.141
89.868,0.586	3.904,49.723
106.027,3.237	1.293,204.128
1.931,293.994
2.058,291.624
35.691,0.697	0.789,35.037
2.266,19.875
56.770,1.575	6.006,113.024
204.015,2.427	5.188,83.319
162.716,0.373	1.964,32.355
358.518,0.153
0.106,82.712
166.695,0.744	21.872,41.451
81.436,5.264	1.011,186.332
173.122,3.056
132.009,1.360
64.767,1.230	2.915,122.080
0.066,55.126
135.691,5.683	2.164,230.725
276.257,0.512	2.961,41.126
16.650,2.373	0.600,134.654
