ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,11.639,54.751,0.039,196.485,1
1,207.62,0.492,1.26,196.485,1
2,1.203,12.796,0.392,0.986,1
2,1.203,1010.248,0.008,87.357,1
2,57.309,0,37.357,0.986,2
3,1.216,20.569,0.949,1.29,1
3,1.216,1122.17,0.016,128.752,1
3,95.647,0,62.864,1.29,1
3,95.647,0.26,0.016,128.752,1
4,2.816,1665.465,0.496,61.536,1
4,2.91,3.218,6.277,0.66,1
4,109.417,0.001,7.276,0.66,1
4,109.417,0.395,0.496,61.536,1
5,3.248,7.934,1.436,2.339,1
5,3.248,546.928,0.082,55.728,1
5,161.388,0.128,5.626,55.728,1
5,161.965,0.002,98.718,2.339,1
6,0.987,80.275,3.166,54.563,1
6,95.456,0,154.688,0.735,1
6,95.456,0.01,27.918,54.563,1
7,1.702,167.713,0.531,54.659,1
7,80.699,0.004,161.965,3.278,1
7,80.699,0.175,2.356,54.659,1
8,186.06,0,35.72,18.539,1
8,186.06,0,51.321,0.64,1
9,5.07,47.115,0.273,0.757,2
9,105.632,0,19.893,0.757,2
10,0.394,873.636,0.251,78.467,1
10,37.357,0.001,160.429,0.995,1
10,37.357,0.067,4.451,78.467,1
11,1.351,23.307,1.287,1.342,1
11,120.815,0,84.654,1.342,1
12,0.183,7.858,0.517,0.644,1
12,0.183,143.246,0.128,46.753,1
12,14.207,0.005,43.603,0.644,1
12,14.207,0.209,43.603,0.644,1
13,0.746,486.898,0.045,14.813,1
13,0.746,489.252,0.045,88.37,1
14,2.111,16.819,0.362,8.109,1
14,2.111,418.909,0.188,48.368,2
14,145.123,0.004,24.22,8.109,1
15,1.428,12.117,0.092,10.921,1
15,1.428,852.737,0.005,217.883,1
15,67.719,0.001,3.3,10.921,1
15,67.719,0.412,0.005,217.883,1
16,6.719,445.552,2.963,2.686,1
16,6.719,1320.178,0.042,66.773,1
16,139.981,0.005,66.605,2.686,1
16,139.981,0.17,0.934,66.773,1
17,0.549,5.365,1.492,1.367,1
17,0.549,580.091,0.062,64.557,1
17,53.807,0.004,26.104,1.367,1
18,5.062,680.867,0.027,90.343,1
19,5.038,29.382,0.829,0.431,1
19,27.163,0,58.857,0.431,1
20,47.935,0,180.755,0.134,1
21,274.038,0,137.871,1.042,1
22,0.377,1.427,82.562,2.027,1
22,0.377,37.548,1.233,2.027,1
22,17.124,0.057,105.55,2.027,1
23,1.689,184.567,0.433,3.177,1
23,1.689,1557.718,0.023,225.871,2
23,14.254,0.004,36.556,3.177,1
24,11.63,700.822,0.027,145.007,1
24,149.594,0.378,1.151,145.007,1
25,2.304,123.522,0.204,0.154,1
25,132.876,0.019,6.627,0.154,1
26,1.804,1931.748,0.07,64.396,1
26,108.38,0,298.561,0.81,2
27,8.368,13.663,0.886,2.129,1
27,8.368,1148.085,0.022,54.924,1
27,125.135,0.001,73.657,2.129,1
28,1.217,27.593,0.455,3.74,1
28,1.217,1070.622,0.008,292.402,1
28,105.348,0,35.56,3.74,1
28,105.348,0.295,0.653,292.402,1
29,0.888,16.063,1.223,1.799,2
29,58.995,0.001,83.221,1.799,1
30,1.634,143.018,0.022,205.532,1
30,77.058,0,83.86,2.616,1
30,77.058,0.092,0.867,205.532,1
31,1.282,310.991,0.494,0.99,1
31,1.282,1317.343,0.026,65.145,1
31,108.862,0.504,0.945,65.145,1
31,108.911,0.002,18.014,0.99,1
32,1.612,61.752,1.596,5.092,2
32,1.612,1138.142,0.027,173.894,1
32,16.663,0.015,56.798,5.092,1
33,4.172,2453.863,0.032,400.044,1
33,87.354,0.698,2.807,400.044,1
33,87.364,0.007,223.498,8.397,1
34,24.999,0.019,136.525,0.061,1
35,77.41,0,74.063,0.116,2
36,1.648,3.718,2.669,0.663,1
36,1.648,1313.952,0.083,56.316,1
36,122.823,0.002,92.333,0.663,1
37,46.463,0,334.664,37.08,1
37,46.463,0,346.696,0.84,1
38,18.726,242.657,0.165,53.432,1
38,224.396,0,113.184,0.602,1
38,224.396,0.001,4.294,53.432,1
39,69.909,0.004,77.058,0.636,1
40,0.077,69.342,1.51,27.203,1
40,6.627,0,148.718,0.32,2
40,6.627,0.01,143.877,27.203,1
41,0.737,24.217,2.061,0.035,1
41,34.938,0.019,134.573,0.035,1
42,22.045,0.7,114.695,1.501,1
42,22.045,202.399,0.068,109.222,1
42,459.325,0.004,114.717,1.501,1
43,1.003,5.777,0.629,1.557,1
43,1.003,1375.484,0.008,83.772,1
43,83.716,0.92,0.009,83.772,1
43,84.871,0.001,39.43,1.557,1
44,0.493,34.391,0.524,8.185,1
44,0.493,2190.817,0.012,410.152,1
44,9.661,0.881,0.524,8.185,1
44,9.771,0.009,8.276,8.185,1
45,1.646,8.482,1.239,2.4,1
45,1.646,686.178,0.013,99.348,1
45,149.839,0,93.218,2.4,1
45,149.839,0.142,0.965,99.348,1
46,2.856,99.413,0.091,244.028,1
46,227.063,1.071,0.563,244.028,1
46,227.259,0,7.001,244.028,1
47,42.529,0.001,37.376,0.158,1
48,13.23,7.73,0.115,459.325,1
48,199.939,0.004,18.712,16.328,1
48,199.939,0.109,2.19,459.325,1
49,0.979,15.377,3.393,11.822,1
49,0.979,1381.826,0.077,99.649,1
49,88.682,0.008,64.325,11.822,1
50,3.823,168.767,0.077,166.553,1
50,183.964,0.002,1.295,166.553,1
51,0.854,51.13,2.349,32.232,1
51,1.022,0.786,46.445,1.627,1
51,17.125,0.008,46.463,1.627,1
52,0.332,1185.543,0.125,133.27,1
52,27.549,0,302.189,1.782,1
52,27.549,0.02,5.577,133.27,1
53,2.203,19.68,0.013,159.914,1
53,82.294,0.583,1.127,159.914,1
53,82.295,0,35.741,6.271,1
54,0.925,23.705,5.211,11.064,1
54,75.816,1.25,5.545,11.064,1
54,78.636,0.039,97.122,11.064,1
55,4.327,766.071,0.013,83.779,1
55,136.416,0,14.302,0.873,1
55,136.416,0.118,0.252,83.779,1
56,0.083,51.812,159.908,3.596,1
56,0.083,1636.314,2.334,348.324,1
57,5.305,17.583,1.443,3.812,1
57,5.305,672.86,0.015,71.694,1
57,325.695,0,100.32,3.812,1
57,325.695,0.319,1.05,71.694,1
58,0.201,104.225,0.413,4.939,1
58,0.201,5074.16,0.01,82.965,1
58,6.133,0.036,39.967,4.939,1
59,0.534,7.94,0.07,2.376,1
59,0.534,757.368,0.001,223.632,1
59,15.488,0.001,5.5,2.376,1
60,0.857,580.913,0.714,77.058,1
60,1.184,0.168,6.027,77.058,1
60,81.668,0.007,6.027,77.058,2
61,120.245,0,63.639,0.839,1
61,120.245,0.004,58.789,35.286,1
62,1.354,233.045,0.384,3.548,1
62,1.354,2474.084,0.212,54.772,1
62,59.328,0.003,10.285,3.548,1
62,59.328,0.047,5.669,54.772,1
63,0.242,2235.262,0.006,490.985,1
64,1.433,699.082,1.214,77.058,1
64,1.473,0.212,136.416,1.545,1
64,81.668,0.001,136.416,1.545,1
65,2.151,443.558,0.221,338.304,1
65,117.892,0,335.298,6.202,1
65,117.892,0.002,14.007,338.304,1
66,4.606,7.346,0.368,1.295,1
66,4.606,83.352,0.005,117.229,1
66,152.656,0,18.325,1.295,1
66,152.656,0.093,0.264,117.229,1
67,0.922,2.293,27.562,1.755,1
67,0.922,1853.627,0.436,110.055,1
67,88.232,0,397.808,1.755,1
67,88.232,0.006,6.479,110.055,2
68,4.15,370.615,0.311,529.853,1
68,312.624,0.572,13.715,529.853,1
68,346.696,0,464.482,7.988,1
68,346.696,0.006,13.716,529.853,1
69,102.6,0,131.517,0.224,1
70,199.143,0,35.653,0.387,1
71,2.288,407.901,2.085,167.623,1
72,28.752,4.013,1.604,122.965,1
72,61.246,0.003,51.067,10.975,1
72,61.246,0.006,28.749,122.965,1
73,0.063,0.829,6.94,1.604,1
73,0.063,2586.784,0.089,27.061,1
73,5.402,0.009,117.12,1.604,1
74,2.936,19.046,2.61,0.961,1
74,2.936,141.237,0.118,57.275,1
74,65.534,0,87.777,0.961,1
75,2.025,313.873,0.115,1.177,1
75,2.025,1776.957,0.001,94.43,1
75,161.134,0.005,11.496,1.177,1
75,161.134,0.305,10.014,1.177,1
76,0.486,56.701,1.338,16.8,1
76,0.486,1181.303,1.338,466.705,1
77,6.429,63.434,1.281,1.343,2
77,99.141,0,91.472,1.343,2
78,0.208,399.322,0.414,62.443,1
78,8.022,0.056,39.111,1.532,1
79,1.849,16.218,0.613,1.652,1
79,1.849,1101.989,0.011,135.035,1
79,95.447,0,24.725,1.652,1
79,95.447,0.516,0.392,135.035,1
80,0.447,641.466,0.009,54.139,1
80,42.78,0,52.083,0.703,1
80,42.78,0.002,0.744,54.139,1
81,0.944,278.628,0.044,207.39,1
81,73.722,0,113.178,3.548,1
81,73.722,0.001,3.37,207.39,1
82,1.514,743.44,0.413,192.694,1
82,130.549,0.007,5.478,192.694,1
83,0.335,65.518,4.063,0.122,1
83,24.245,0.001,292.963,0.122,2
84,0.103,16.118,0.342,1.352,1
84,0.103,795.274,0.01,98.578,1
84,7.996,0.175,25.156,1.352,1
85,2.142,11.133,0.022,4.987,1
85,2.142,664.535,0.022,220.115,1
85,165.628,0,2.01,4.987,1
85,165.628,0.016,2.009,220.115,1
85,165.628,0.187,0.76,220.115,1
86,0.3,226.918,0.15,69.909,1
86,29.353,0,451.164,0.891,1
86,29.353,0.017,8.49,69.909,1
87,27.216,0.104,209.566,0.962,1
88,2.698,20.572,3.359,2.74,1
88,2.698,1155.622,0.034,98.703,2
88,135.322,0,248.231,2.74,2
89,2.114,11.047,15.944,0.726,1
89,2.114,94.986,14.943,43.003,1
89,108.437,1.255,381.686,43.003,1
89,108.858,0.048,410.141,0.726,1
89,108.858,0.416,384.387,43.003,1
90,1.12,52.836,1.758,2.196,1
90,1.12,597.202,0.04,110.372,1
90,44.797,0.042,108.082,2.196,1
91,13.255,295.784,1.499,1.665,2
91,13.257,0.107,121.324,1.665,1
91,339.112,0.002,121.324,1.665,1
92,103.98,0,119.156,1.372,3
93,11.224,948.277,0.847,208.896,2
94,0.663,597.157,0.012,79.574,3
95,298.561,0.002,737.139,0.961,3
96,3.135,8.806,2.039,2.396,1
96,3.135,541.892,0.192,36.032,1
96,175.357,0.269,4.462,36.032,1
96,175.359,0,47.331,2.396,1
97,11.984,0,36.493,1.057,1
97,11.984,0.002,32.602,41.84,1
98,0.847,903.128,0.027,171.59,1
98,0.942,0.4,1.486,171.59,1
98,78.185,0.037,1.486,171.59,1
99,1.771,10.684,0.764,0.777,1
99,1.771,1065.769,0.019,73.113,1
99,157.131,0,73.17,0.777,1
100,6.308,783.881,0.009,209.809,2
100,519.74,0.336,0.681,209.809,2
101,1.719,137.894,1.64,14.474,1
101,1.719,137.956,0.021,265.14,1
101,52.846,0.007,73.825,14.474,2
102,144.898,0,162.985,0.306,3
103,2.516,10.629,5.19,122.894,1
103,187.409,0,168.892,1.895,1
103,187.409,0.007,73.894,122.894,1
104,6.828,52.904,3.403,5.509,1
104,6.828,6737.893,0.036,136.416,1
104,142.245,0.007,76.501,5.509,1
105,0.277,8.125,0.484,1.598,1
105,0.277,587.585,0.024,100.129,1
105,21.081,0,46.306,1.598,1
105,21.081,0.002,2.29,100.129,1
106,1.016,1031.905,0.723,86.103,1
106,76.016,0.001,267.844,1.27,1
107,11.416,3475.096,0.015,556.381,1
107,11.416,3475.096,0.015,556.382,1
107,247.475,0.025,1.39,556.381,1
107,247.475,0.025,1.39,556.382,1
108,3.323,178.634,0.042,324.786,1
108,3.326,3.723,2.379,3.303,1
108,130.011,0,212.919,3.303,1
108,130.011,0.023,3.761,324.786,1
109,2.974,26.052,2.081,2.057,1
109,2.974,852.451,0.037,85.413,1
109,153.689,0,62.514,2.057,1
109,153.689,0.158,1.123,85.413,1
110,12.707,29.664,0.701,0.438,1
110,176.78,0.001,56.299,0.438,1
111,6.542,10.685,1.062,0.157,1
111,211.327,0,95.557,0.157,1
112,8.524,0.006,224.367,0.544,1
113,1.341,69.033,4.299,0.392,1
113,1.341,2520.993,0.169,29.482,1
113,128.89,0.006,200.252,0.392,2
113,128.89,0.186,7.859,29.482,1
114,0.596,52.349,0.805,1.253,1
114,0.596,710.437,0.011,112.927,1
114,51.083,0.004,75.967,1.253,1
115,0.271,2862.687,0.017,166.041,1
115,0.271,2862.689,0.017,166.041,2
115,0.278,1.953,8.152,3.125,1
115,25.251,0.02,62.129,3.125,1
116,2.837,93.203,0.6,69.004,1
116,60.397,0,134.162,0.881,1
116,60.397,0.001,8.74,69.004,1
117,0.34,1095.227,0.048,101.547,1
117,19.565,0.146,3.399,101.547,1
118,0.39,1218.971,0.031,468.046,1
118,26.008,0.944,1.446,468.046,1
119,1.105,5.093,1.119,0.585,1
119,1.105,843.338,0.019,55.569,1
119,74.821,0.335,0.02,55.569,1
119,74.855,0.002,40.846,0.585,1
120,26.914,134.872,0.974,0.918,1
120,26.914,2575.255,0.013,64.555,1
120,399.765,0.002,44.387,0.918,1
121,36.535,0.001,144.65,5.468,1
122,3.591,14.288,0.134,83.875,1
122,335.128,0,140.795,0.852,1
122,335.128,0.012,2.599,83.875,1
123,35.706,195.139,0.055,286.226,1
123,73.544,0,53.252,2.938,1
123,73.544,0.145,1.007,286.226,1
124,0.384,7.822,0.714,1.54,1
124,0.384,684.471,0.01,139.761,1
124,26.145,0.323,0.632,139.761,1
