Phase,Count,Frequency
0000-0300-0303,1,1.006238679814852e-4
0001-0301,2,2.012477359629704e-4
0001-0301-0303,1,1.006238679814852e-4
0003-0010-0303,2,2.012477359629704e-4
0003-0303,1,1.006238679814852e-4
0010,68,0.006842423022740994
0010-0011,8,8.049909438518816e-4
0010-0011-0300-0301,7,7.043670758703965e-4
0010-0012,2,2.012477359629704e-4
0010-0012-0112,1,1.006238679814852e-4
0010-0012-0300-0302,6,6.037432078889113e-4
0010-0012-0302,1,1.006238679814852e-4
0010-0012-0302-0310,1,1.006238679814852e-4
0010-0012-0312,2,2.012477359629704e-4
0010-0013-0110-0303,1,1.006238679814852e-4
0010-0013-0113,1,1.006238679814852e-4
0010-0013-0213-0303,1,1.006238679814852e-4
0010-0013-0300-0303,6,6.037432078889113e-4
0010-0013-0303,61,0.0061380559468705975
0010-0013-0313,9,9.056148118333669e-4
0010-0100-0300,3,3.0187160394445564e-4
0010-0100-0300-0302,1,1.006238679814852e-4
0010-0100-0300-0303,4,4.024954719259408e-4
0010-0102,1,1.006238679814852e-4
0010-0110,5,5.03119339907426e-4
0010-0110-0300,2,2.012477359629704e-4
0010-0110-0300-0302,2,2.012477359629704e-4
0010-0110-0300-0303,8,8.049909438518816e-4
0010-0110-0303,8,8.049909438518816e-4
0010-0110-0312,1,1.006238679814852e-4
0010-0111-0301-0310,1,1.006238679814852e-4
0010-0112-0300-0302,4,4.024954719259408e-4
0010-0112-0312,1,1.006238679814852e-4
0010-0113-0300-0303,1,1.006238679814852e-4
0010-0113-0303,6,6.037432078889113e-4
0010-0113-0303-0310,1,1.006238679814852e-4
0010-0113-0313,2,2.012477359629704e-4
0010-0203-0303,1,1.006238679814852e-4
0010-0210,6,6.037432078889113e-4
0010-0210-0300,3,3.0187160394445564e-4
0010-0210-0300-0303,6,6.037432078889113e-4
0010-0210-0303,7,7.043670758703965e-4
0010-0210-0312,1,1.006238679814852e-4
0010-0210-0313,1,1.006238679814852e-4
0010-0300,67,0.006741799154759509
0010-0300-0302,13,0.0013081102837593076
0010-0300-0303,172,0.017307305292815454
0010-0302,2,2.012477359629704e-4
0010-0302-0310,2,2.012477359629704e-4
0010-0303,115,0.011571744817870799
0010-0303-0310,34,0.003421211511370497
0010-0310,16,0.0016099818877037633
0010-0310-0313,2,2.012477359629704e-4
0010-0312,1,1.006238679814852e-4
0010-0313,4,4.024954719259408e-4
0011-0013-0301-0303,4,4.024954719259408e-4
0011-0013-0303-0311,4,4.024954719259408e-4
0011-0013-0311-0313,1,1.006238679814852e-4
0011-0013-0313,1,1.006238679814852e-4
0011-0103-0301-0303,1,1.006238679814852e-4
0011-0301,3,3.0187160394445564e-4
0011-0301-0303,12,0.0012074864157778226
0011-0303,3,3.0187160394445564e-4
0011-0303-0311,1,1.006238679814852e-4
0011-0311,1,1.006238679814852e-4
0011-0311-0312,1,1.006238679814852e-4
0011-0311-0313,1,1.006238679814852e-4
0012-0013-0302-0303,1,1.006238679814852e-4
0012-0302,1,1.006238679814852e-4
0013-0303,17,0.0017106057556852486
0013-0313,2,2.012477359629704e-4
0100-0300-0303,2,2.012477359629704e-4
0100-0300-0303-1000,2,2.012477359629704e-4
0100-0300-1000,1,1.006238679814852e-4
0101-0301-0303,2,2.012477359629704e-4
0101-0303,1,1.006238679814852e-4
0103-0303-1000-1003,1,1.006238679814852e-4
0103-0303-1003-1010,2,2.012477359629704e-4
0103-0303-1003-1011,1,1.006238679814852e-4
0110,2,2.012477359629704e-4
0110-0111-0300-0301-1010-1011,1,1.006238679814852e-4
0110-0111-0310-0311-1010-1011,1,1.006238679814852e-4
0110-0210-0300-0303-1010,1,1.006238679814852e-4
0110-0300,1,1.006238679814852e-4
0110-0300-0302,1,1.006238679814852e-4
0110-0300-0303,6,6.037432078889113e-4
0110-0300-0303-1010,14,0.001408734151740793
0110-0300-1010,3,3.0187160394445564e-4
0110-0302-0310-1010,1,1.006238679814852e-4
0110-0303,2,2.012477359629704e-4
0110-0303-0310,2,2.012477359629704e-4
0110-0303-0310-1010,8,8.049909438518816e-4
0110-0303-0310-1010-1013,2,2.012477359629704e-4
0110-0303-1010,1,1.006238679814852e-4
0110-0303-1010-1013,2,2.012477359629704e-4
0110-0310,3,3.0187160394445564e-4
0110-0310-1010,3,3.0187160394445564e-4
0111-0113-0301-0303,1,1.006238679814852e-4
0111-0113-0301-0303-1011-1013,2,2.012477359629704e-4
0111-0113-0303-0311-1011-1013,2,2.012477359629704e-4
0111-0211-0313-1011,1,1.006238679814852e-4
0111-0301-0303-1011,2,2.012477359629704e-4
0111-0301-1011,1,1.006238679814852e-4
0111-0311-0313-1011-1013,1,1.006238679814852e-4
0112-0113-0303-0312,1,1.006238679814852e-4
0112-0300-0302-1010-1012,3,3.0187160394445564e-4
