parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,01-10-20,01,01-10-20,3,0.354,-5.774028,5.669499,0.354
1,3,01-10-20,10,01-10-20,3,0.35,0.341078,-0.602164,0.35
1,3,01-10-20,20,01-10-20,3,0.296,5.732046,-0.602162,0.296
2,2,00-20,00,00-20,2,0.652,-0.170432,3.330762,0.652
2,2,00-20,20,00-20,2,0.348,5.548535,-2.246795,0.348
3,2,01-20,01,01-20,2,0.362,-5.471571,4.966397,0.362
3,2,01-20,20,01-20,2,0.638,5.903878,0.314557,0.638
4,2,01-20,01,01-20,2,0.625,-5.465234,5.906731,0.625
4,2,01-20,20,01-20,2,0.375,6.43034,-0.618334,0.375
5,2,01-20,20,01-20,2,0.22,5.16679,-0.30964,0.22
5,2,01-20,01,01-20,2,0.78,-6.351951,6.333616,0.78
6,2,01-20,20,01-20,2,0.16,3.633384,1.521557,0.16
6,2,01-20,01,01-20,2,0.84,-8.758211,7.251798,0.84
7,2,01-20,20,01-20,2,0.385,6.65982,0.208001,0.385
7,2,01-20,01,01-20,2,0.615,-5.43963,6.720362,0.615
8,2,01-20,20,01-20,2,0.32,6.41565,2.066348,0.32
8,2,01-20,01,01-20,2,0.68,-6.088606,7.132391,0.68
9,1,01,01,01,1,1,-6.286332,6.665654,1
10,2,01-20,20,01-20,2,0.223,5.58179,0.613341,0.223
10,2,01-20,01,01-20,2,0.777,-7.265918,7.050389,0.777
11,2,00-20,20,00-20,2,0.349,6.172433,-0.678661,0.349
11,2,00-20,00,00-20,2,0.651,0.59288,4.020949,0.651
12,2,01-20,20,01-20,2,0.61,7.006589,-1.020677,0.61
12,2,01-20,01,01-20,2,0.39,-4.123752,5.470339,0.39
13,2,01-20,20,01-20,2,0.858,6.796621,1.057364,0.858
13,2,01-20,01,01-20,2,0.142,-2.895219,6.405276,0.142
14,2,01-20,20,01-20,2,0.293,6.661168,0.189486,0.293
14,2,01-20,01,01-20,2,0.707,-5.584675,6.343615,0.707
15,2,01-20,20,01-20,2,0.956,7.34093,0.074376,0.956
15,2,01-20,01,01-20,2,0.044,-2.249621,6.146448,0.044
16,2,01-20,01,01-20,2,0.479,-3.106349,6.868631,0.479
16,2,01-20,20,01-20,2,0.521,7.212012,1.265906,0.521
17,2,01-20,20,01-20,2,0.333,5.697325,-2.564751,0.333
17,2,01-20,01,01-20,2,0.667,-5.995557,4.054039,0.667
18,2,01-20,01,01-20,2,0.502,-5.784483,6.644187,0.502
18,2,01-20,20,01-20,2,0.498,7.195109,2.226097,0.498
19,2,11-20,11,01-11-20,2,0.441,-0.809452,6.339711,0.441
19,2,11-20,20,01-11-20,2,0.559,5.596909,1.014808,0.559
20,2,01-20,20,01-20,2,0.332,6.515688,0.579213,0.332
20,2,01-20,01,01-20,2,0.668,-4.885376,7.055839,0.668
21,3,01-10-20,10,01-10-20,3,0.069,0.761186,1.504803,0.069
21,3,01-10-20,01,01-10-20,3,0.664,-5.480567,7.390418,0.664
21,3,01-10-20,20,01-10-20,3,0.267,6.539583,1.249794,0.267
22,1,01,01,01,1,1,-6.010704,6.559393,1
23,2,01-20,01,01-11-20,2,0.642,-6.322627,6.607261,0.642
23,2,01-20,20,01-11-20,2,0.358,4.277168,1.734021,0.358
24,2,01-20,01,01-20,2,0.923,-10.15692,6.012759,0.923
24,2,01-20,20,01-20,2,0.077,2.966708,-0.048873,0.077
25,2,01-20,01,01-20,2,0.693,-6.683181,7.004574,0.693
25,2,01-20,20,01-20,2,0.307,6.495183,0.874761,0.307
26,3,01-11-20,20,01-11-20,3,0.804,6.605471,-0.235935,0.804
26,3,01-11-20,11,01-11-20,3,0.065,1.526693,6.208648,0.065
26,3,01-11-20,01,01-11-20,3,0.131,-1.844774,6.208648,0.131
27,2,01-20,20,01-20,2,0.299,6.430465,1.807147,0.299
27,2,01-20,01,01-20,2,0.701,-6.148974,6.540294,0.701
28,2,01-21,01,01-21,2,0.401,-3.07579,7.803206,0.401
28,2,01-21,21,01-21,2,0.599,1.304641,3.416851,0.599
29,3,01-10-20,01,01-10-20,3,0.51,-5.863981,6.612201,0.51
29,3,01-10-20,20,01-10-20,3,0.354,6.448017,0.82569,0.354
29,3,01-10-20,10,01-10-20,3,0.136,0.37355,0.825705,0.136
30,3,01-10-20,01,01-10-20,3,0.412,-3.907404,8.148021,0.412
30,3,01-10-20,20,01-10-20,3,0.514,6.452478,1.624937,0.514
30,3,01-10-20,10,01-10-20,3,0.074,0.73351,1.624937,0.074
31,1,20,20,20,1,1,7.049219,-3.644658,1
32,2,11-20,11,01-11-20,2,0.52,-0.343187,6.370167,0.52
32,2,11-20,20,01-11-20,2,0.48,6.029722,1.298284,0.48
33,2,01-21,01,01-21,2,0.42,-4.262289,6.411615,0.42
33,2,01-21,21,01-21,2,0.58,1.172581,3.19441,0.58
34,2,01-20,20,01-20,2,0.68,6.961523,1.397615,0.68
34,2,01-20,01,01-20,2,0.32,-4.473106,7.82726,0.32
35,2,01-20,20,01-20,2,0.454,6.223016,-1.898097,0.454
35,2,01-20,01,01-20,2,0.546,-5.610372,4.693327,0.546
36,2,01-20,01,01-20,2,0.502,-3.14557,6.14394,0.502
36,2,01-20,20,01-20,2,0.498,6.80185,0.451915,0.498
37,1,01,01,01,1,1,-5.426342,7.190627,1
38,2,01-20,01,01-20,2,0.015,-3.783007,4.854918,0.015
38,2,01-20,20,01-20,2,0.985,7.921781,-1.567476,0.985
39,2,01-20,20,01-20,2,0.918,6.185389,-0.040102,0.918
39,2,01-20,01,01-20,2,0.082,-0.36619,6.525458,0.082
40,2,01-20,01,01-20,2,0.44,-2.978201,6.122166,0.44
40,2,01-20,20,01-20,2,0.56,6.075573,0.075281,0.56
41,2,01-21,01,01-21,2,0.21,-0.63739,8.141648,0.21
41,2,01-21,21,01-21,2,0.79,4.202127,7.616094,0.79
42,2,01-20,20,01-20,2,0.532,7.283671,-0.272755,0.532
42,2,01-20,01,01-20,2,0.468,-3.575545,5.842464,0.468
43,3,01-10-20,10,01-10-20,3,0.044,1.092584,1.390152,0.044
43,3,01-10-20,20,01-10-20,3,0.564,6.992163,1.390152,0.564
43,3,01-10-20,01,01-10-20,3,0.392,-1.854694,6.997145,0.392
44,2,01-20,01,01-20,2,0.103,-4.108708,4.487797,0.103
44,2,01-20,20,01-20,2,0.897,5.538393,-1.707466,0.897
45,3,01-20-21,20,01-20,3,0.565,8.169622,2.586813,0.565
45,3,01-20-21,21,01-20,3,0.098,2.061859,4.732635,0.098
45,3,01-20-21,01,01-20,3,0.337,-3.673951,6.732922,0.337
46,1,20,20,20,1,1,4.249181,-3.00369,1
47,2,01-20,20,01-20,2,0.567,6.722216,-1.085438,0.567
47,2,01-20,01,01-20,2,0.433,-5.290287,4.600942,0.433
48,2,01-20,20,01-20,2,0.237,4.348323,1.697307,0.237
48,2,01-20,01,01-20,2,0.763,-7.701604,5.570927,0.763
49,2,01-20,01,01-20,2,0.493,-3.702877,6.172433,0.493
49,2,01-20,20,01-20,2,0.507,8.306271,1.894172,0.507
50,1,01,01,01,1,1,-3.312792,8.30067,1
51,2,01-20,01,01-20,2,0.104,-4.666303,5.772475,0.104
51,2,01-20,20,01-20,2,0.896,7.614023,-0.560141,0.896
52,2,01-20,20,01-20,2,0.253,6.170636,1.408202,0.253
52,2,01-20,01,01-20,2,0.747,-6.601949,6.754649,0.747
53,2,11-20,20,01-11-20,2,0.433,5.125508,0.905389,0.433
53,2,11-20,11,01-11-20,2,0.567,-0.077315,7.261585,0.567
54,2,01-20,01,01-20,2,0.865,-6.551138,5.979637,0.865
54,2,01-20,20,01-20,2,0.135,3.009975,-0.17067,0.135
55,2,01-20,20,01-20,2,0.955,6.995394,-1.589595,0.955
55,2,01-20,01,01-20,2,0.045,-5.237642,5.013516,0.045
56,1,20,20,20,1,1,6.804779,1.233645,1
57,2,01-20,01,01-20,2,0.934,-9.983984,7.87836,0.934
57,2,01-20,20,01-20,2,0.066,3.078739,2.225192,0.066
58,1,01,01,01,1,1,-7.083924,7.853999,1
59,1,01,01,01,1,1,-3.953212,5.475323,1
60,2,01-20,20,01-10-20,2,0.993,7.035559,-0.649224,0.993
60,2,01-20,01,01-10-20,2,0.007,-1.777503,5.561939,0.007
61,2,01-20,20,01-20,2,0.389,6.849481,0.599263,0.389
61,2,01-20,01,01-20,2,0.611,-2.683726,6.587675,0.611
62,2,01-20,01,01-20,2,0.127,-2.059658,6.085286,0.127
62,2,01-20,20,01-20,2,0.873,6.573983,1.086152,0.873
63,2,01-20,20,01-20,2,0.085,6.51024,1.894712,0.085
63,2,01-20,01,01-20,2,0.915,-5.530904,7.477536,0.915
64,2,01-20,20,01-20,2,0.945,8.213355,0.725739,0.945
64,2,01-20,01,01-20,2,0.055,-2.941594,7.269249,0.055
65,2,01-11,11,01-11,2,0.609,0.432851,8.218951,0.609
65,2,01-11,01,01-11,2,0.391,-5.564751,8.218951,0.391
66,2,01-20,20,01-20,2,0.474,6.516946,0.578371,0.474
66,2,01-20,01,01-20,2,0.526,-3.510419,5.800991,0.526
67,1,01,01,01,1,1,-9.250984,8.767394,1
68,2,01-20,20,01-20,2,0.551,7.135046,0.931806,0.551
68,2,01-20,01,01-20,2,0.449,-5.253935,6.545161,0.449
69,3,01-11-20,11,01-11-20,3,0.225,0.873024,7.562953,0.225
69,3,01-11-20,20,01-11-20,3,0.338,6.445864,1.12809,0.338
69,3,01-11-20,01,01-11-20,3,0.437,-5.00546,7.562953,0.437
70,3,01-11-20,20,01-11-20,3,0.437,7.684246,0.374834,0.437
70,3,01-11-20,11,01-11-20,3,0.127,1.238662,6.809424,0.127
70,3,01-11-20,01,01-11-20,3,0.436,-4.415575,6.812749,0.436
71,2,01-20,20,01-20,2,0.249,4.507055,0.338672,0.249
71,2,01-20,01,01-20,2,0.751,-5.50694,6.027487,0.751
72,1,01,01,01,1,1,-4.868171,6.451235,1
73,2,01-20,01,01-20,2,0.318,-1.849081,5.591385,0.318
73,2,01-20,20,01-20,2,0.682,8.442551,0.438901,0.682
74,2,00-20,20,00-20,2,0.266,4.750047,-2.203458,0.266
74,2,00-20,00,00-20,2,0.734,-1.384955,3.047462,0.734
75,2,01-20,01,01-20,2,0.121,-2.888325,6.365283,0.121
75,2,01-20,20,01-20,2,0.879,5.625422,0.319891,0.879
76,2,01-20,01,01-20,2,0.086,-0.695129,7.001804,0.086
76,2,01-20,20,01-20,2,0.914,7.304497,1.49942,0.914
77,2,01-20,20,01-20,2,0.036,4.257434,1.740875,0.036
77,2,01-20,01,01-20,2,0.964,-7.334594,5.997519,0.964
78,2,01-20,01,01-20,2,0.882,-7.174112,8.127594,0.882
78,2,01-20,20,01-20,2,0.118,4.069244,1.563923,0.118
79,2,01-21,01,01-21,2,0.399,-4.831165,6.745029,0.399
79,2,01-21,21,01-21,2,0.601,1.56447,2.378624,0.601
80,2,01-20,20,01-20,2,0.538,6.106206,-1.11811,0.538
80,2,01-20,01,01-20,2,0.462,-4.012612,5.333082,0.462
81,2,00-20,20,00-20,2,0.439,7.614898,-4.50948,0.439
81,2,00-20,00,00-20,2,0.561,1.809635,0.705914,0.561
82,2,01-20,20,01-20,2,0.165,3.803994,-0.293004,0.165
82,2,01-20,01,01-20,2,0.835,-7.014203,5.910481,0.835
83,2,01-20,20,01-20,2,0.909,6.731547,0.797934,0.909
