parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.748,-6.468078,5.656419,0.748
1,2,01-20,20,01-20,2,0.252,4.665322,0.215547,0.252
2,2,01-20,20,01-20,2,0.09,2.398973,-1.164036,0.09
2,2,01-20,01,01-20,2,0.91,-10.134743,4.521351,0.91
3,2,01-20,01,01-20,2,0.87,-4.463232,6.598562,0.87
3,2,01-20,20,01-20,2,0.13,3.06263,0.665672,0.13
4,2,01-21,21,01-21,2,0.552,2.132609,2.369386,0.552
4,2,01-21,01,01-21,2,0.448,-2.462647,5.91917,0.448
5,1,20,20,20,1,1,7.13445,-3.339008,1
6,2,01-21,01,01-21,2,0.244,-0.586307,5.154963,0.244
6,2,01-21,21,01-21,2,0.756,4.945062,3.43179,0.756
7,2,01-20,20,01-20,2,0.398,5.584248,-0.932284,0.398
7,2,01-20,01,01-20,2,0.602,-7.55949,4.759276,0.602
8,2,01-20,01,01-20,2,0.675,-6.715422,5.977263,0.675
8,2,01-20,20,01-20,2,0.325,6.331424,0.161649,0.325
9,2,01-20,20,01-20,2,0.159,5.973658,-0.19683,0.159
9,2,01-20,01,01-20,2,0.841,-6.082246,6.405219,0.841
10,3,01-10-20,10,01-10-20,3,0.362,-1.683561,0.664173,0.362
10,3,01-10-20,20,01-10-20,3,0.208,4.409685,0.664171,0.208
10,3,01-10-20,01,01-10-20,3,0.43,-6.969711,6.665055,0.43
11,3,01-10-20,10,01-10-20,3,0.07,0.597257,3.771587,0.07
11,3,01-10-20,01,01-10-20,3,0.526,-5.472403,6.69692,0.526
11,3,01-10-20,20,01-10-20,3,0.404,7.046079,3.771587,0.404
12,2,01-20,01,01-20,2,0.758,-5.672599,6.472067,0.758
12,2,01-20,20,01-20,2,0.242,5.785966,2.164942,0.242
13,2,01-20,01,01-20,2,0.917,-7.643538,6.226747,0.917
13,2,01-20,20,01-20,2,0.083,5.208893,1.117138,0.083
14,2,01-20,01,01-20,2,0.343,-2.753043,5.319049,0.343
14,2,01-20,20,01-20,2,0.657,7.854338,-0.696132,0.657
15,2,01-20,20,01-20,2,0.983,6.859333,-0.028923,0.983
15,2,01-20,01,01-20,2,0.017,-3.369632,6.477734,0.017
16,2,01-20,01,01-20,2,0.622,-5.151357,6.289834,0.622
16,2,01-20,20,01-20,2,0.378,6.602808,-0.061546,0.378
17,1,01,01,01,1,1,-6.143922,6.676909,1
18,2,01-20,20,01-20,2,0.782,6.967806,1.222411,0.782
18,2,01-20,01,01-20,2,0.218,-3.872368,6.761838,0.218
19,1,20,20,20,1,1,6.635669,-1.00739,1
20,3,01-11-20,11,01-11-20,3,0.274,0.307959,6.029428,0.274
20,3,01-11-20,01,01-11-20,3,0.472,-5.132914,6.029428,0.472
20,3,01-11-20,20,01-11-20,3,0.254,5.624235,0.934977,0.254
21,2,01-20,01,01-20,2,0.412,-5.558856,6.672129,0.412
21,2,01-20,20,01-20,2,0.588,6.921636,1.46885,0.588
22,1,20,20,20,1,1,6.825721,-1.104164,1
23,2,01-20,01,01-20,2,0.004,0.572424,5.03081,0.004
23,2,01-20,20,01-20,2,0.996,7.76321,-0.930238,0.996
24,1,20,20,20,1,1,7.849366,0.748741,1
25,3,01-11-20,01,01-11-20,3,0.139,-2.942095,5.45094,0.139
25,3,01-11-20,20,01-11-20,3,0.815,7.282658,-1.004307,0.815
25,3,01-11-20,11,01-11-20,3,0.046,0.730153,5.450939,0.046
26,2,01-20,01,01-20,2,0.775,-9.712074,5.423533,0.775
26,2,01-20,20,01-20,2,0.225,2.562596,-0.38369,0.225
27,2,01-20,20,01-20,2,0.7,6.637356,1.110881,0.7
27,2,01-20,01,01-20,2,0.3,-0.499629,6.352694,0.3
28,2,00-20,00,00-20,2,0.805,-2.571921,4.241853,0.805
28,2,00-20,20,00-20,2,0.195,3.874039,-1.673446,0.195
29,2,01-20,20,01-20,2,0.728,8.056643,3.215521,0.728
29,2,01-20,01,01-20,2,0.272,-3.337087,7.081299,0.272
30,2,01-20,01,01-20,2,0.521,-1.51717,7.636717,0.521
30,2,01-20,20,01-20,2,0.479,5.185508,1.255119,0.479
31,1,01,01,01-11,1,1,-3.620005,6.514668,1
32,1,01,01,01,1,1,-5.185267,5.746612,1
33,2,01-20,01,01-20,2,0.808,-6.404179,1.999315,0.808
33,2,01-20,20,01-20,2,0.192,4.133795,0.512046,0.192
34,3,01-10-20,10,01-10-20,3,0.181,1.282002,0.561129,0.181
34,3,01-10-20,01,01-10-20,3,0.516,-4.733011,6.926829,0.516
34,3,01-10-20,20,01-10-20,3,0.303,5.741407,0.561129,0.303
35,2,01-20,01,01-20,2,0.488,-4.230599,1.59558,0.488
35,2,01-20,20,01-20,2,0.512,5.821515,-3.84574,0.512
36,2,01-20,20,01-20,2,0.478,6.770719,2.794,0.478
36,2,01-20,01,01-20,2,0.522,-5.548123,6.790169,0.522
37,1,01,01,01-11,1,1,-4.370958,5.231357,1
38,2,01-20,20,01-20,2,0.119,5.356222,-1.285445,0.119
38,2,01-20,01,01-20,2,0.881,-7.441028,5.325619,0.881
39,3,01-10-20,20,01-10-20,3,0.356,6.449698,-0.185738,0.356
39,3,01-10-20,01,01-10-20,3,0.51,-5.790691,6.34436,0.51
39,3,01-10-20,10,01-10-20,3,0.134,0.139799,0.759056,0.134
40,2,01-20,01,01-20,2,0.963,-5.421887,7.093634,0.963
40,2,01-20,20,01-20,2,0.037,6.689809,1.831046,0.037
41,3,01-10-20,10,01-10-20,3,0.061,1.07568,1.933379,0.061
41,3,01-10-20,20,01-10-20,3,0.433,6.125394,1.933378,0.433
41,3,01-10-20,01,01-10-20,3,0.506,-3.430622,8.278623,0.506
42,2,01-20,01,01-20,2,0.942,-8.575979,7.489847,0.942
42,2,01-20,20,01-20,2,0.058,3.116434,0.891703,0.058
43,2,01-20,20,01-20,2,0.181,5.82312,1.709744,0.181
43,2,01-20,01,01-20,2,0.819,-6.272264,7.008804,0.819
44,2,01-20,20,01-20,2,0.962,8.420017,-0.966419,0.962
44,2,01-20,01,01-20,2,0.038,-2.732878,5.569652,0.038
45,1,01,01,01,1,1,-5.288722,6.775936,1
46,1,01,01,01,1,1,-6.232692,7.65341,1
47,3,01-11-20,01,01-11-20,3,0.245,-4.08756,7.023469,0.245
47,3,01-11-20,11,01-11-20,3,0.267,1.920926,7.02294,0.267
47,3,01-11-20,20,01-11-20,3,0.488,7.211743,1.083293,0.488
48,2,01-21,21,01-21,2,0.641,1.883273,6.262994,0.641
48,2,01-21,01,01-21,2,0.359,-2.904236,8.056237,0.359
49,1,01,01,01,1,1,-10.89964,7.222321,1
50,1,11,11,01-11,1,1,-0.017555,6.267056,1
51,1,21,21,21,1,1,3.288832,4.29441,1
52,1,01,01,01,1,1,-2.865114,7.751411,1
53,2,01-20,20,01-20,2,0.274,4.775065,0.645371,0.274
53,2,01-20,01,01-20,2,0.726,-7.02852,7.211743,0.726
54,2,01-20,20,01-20,2,0.444,6.6558,-0.083002,0.444
54,2,01-20,01,01-20,2,0.556,-3.851127,6.183739,0.556
55,3,01-10-20,20,01-10-20,3,0.364,6.348818,1.582504,0.364
55,3,01-10-20,10,01-10-20,3,0.071,0.499696,1.582506,0.071
55,3,01-10-20,01,01-10-20,3,0.565,-4.149691,5.52243,0.565
56,2,01-20,20,01-20,2,0.269,6.331376,0.559564,0.269
56,2,01-20,01,01-20,2,0.731,-5.649005,5.28511,0.731
57,3,01-11-20,01,01-11-20,3,0.272,-4.809048,6.756537,0.272
57,3,01-11-20,11,01-11-20,3,0.221,0.674942,6.756536,0.221
57,3,01-11-20,20,01-11-20,3,0.507,5.898697,0.242535,0.507
58,1,01,01,01,1,1,-7.838523,7.364723,1
59,2,01-20,01,01-20,2,0.041,-0.899454,6.663583,0.041
59,2,01-20,20,01-20,2,0.959,7.646375,1.31835,0.959
60,3,01-10-20,01,01-10-20,3,0.389,-2.985772,6.027742,0.389
60,3,01-10-20,10,01-10-20,3,0.14,0.862999,-0.34012,0.14
60,3,01-10-20,20,01-10-20,3,0.471,6.616734,-0.340122,0.471
61,2,01-20,01,01-20,2,0.489,-4.791929,3.409186,0.489
61,2,01-20,20,01-20,2,0.511,6.23618,-0.66766,0.511
62,2,01-20,20,01-20,2,0.959,5.921452,2.341771,0.959
62,2,01-20,01,01-20,2,0.041,-1.772175,4.890357,0.041
63,2,01-20,20,01-11-20,2,0.16,4.866809,0.931427,0.16
63,2,01-20,01,01-11-20,2,0.84,-5.58664,6.469035,0.84
