parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.755,-7.331486,5.132922,0.755
1,2,01-20,20,01-20,2,0.245,5.00583,1.825141,0.245
2,2,01-20,01,01-20,2,0.087,-4.102404,5.622679,0.087
2,2,01-20,20,01-20,2,0.913,6.635329,-0.940667,0.913
3,2,01-20,20,01-20,2,0.405,5.787741,0.334645,0.405
3,2,01-20,01,01-20,2,0.595,-5.373279,6.86909,0.595
4,2,01-20,01,01-20,2,0.955,-9.273958,6.608849,0.955
4,2,01-20,20,01-20,2,0.045,3.269987,2.473533,0.045
5,2,01-21,21,01-21,2,0.648,-0.095711,5.632698,0.648
5,2,01-21,01,01-21,2,0.352,-5.165102,6.932458,0.352
6,2,01-20,01,01-20,2,0.698,-5.177584,6.967531,0.698
6,2,01-20,20,01-20,2,0.302,6.002067,2.359508,0.302
7,2,01-20,01,01-10-20,2,0.466,-3.815318,6.590977,0.466
7,2,01-20,20,01-10-20,2,0.534,6.92541,0.143693,0.534
8,2,01-20,20,01-20,2,0.279,4.973432,0.593909,0.279
8,2,01-20,01,01-20,2,0.721,-7.117028,6.784697,0.721
9,2,01-11,11,01-11,2,0.886,0.663924,6.717807,0.886
9,2,01-11,01,01-11,2,0.114,-3.839136,6.717849,0.114
10,3,01-10-20,10,01-10-20,3,0.63,-0.763287,-2.314559,0.63
10,3,01-10-20,01,01-10-20,3,0.096,-6.805517,3.606133,0.096
10,3,01-10-20,20,01-10-20,3,0.274,5.15742,-2.314573,0.274
11,2,01-20,01,01-20,2,0.81,-6.725803,6.305668,0.81
11,2,01-20,20,01-20,2,0.19,5.145598,-0.166058,0.19
12,3,01-10-20,10,01-10-20,3,0.09,1.514454,0.186773,0.09
12,3,01-10-20,01,01-10-20,3,0.55,-4.970354,6.528151,0.55
12,3,01-10-20,20,01-10-20,3,0.36,6.82758,0.186771,0.36
13,3,01-11-20,01,01-11-20,3,0.006,-3.070963,5.914193,0.006
13,3,01-11-20,20,01-11-20,3,0.661,6.978173,1.391683,0.661
13,3,01-11-20,11,01-11-20,3,0.333,0.830104,5.605727,0.333
14,2,01-20,01,01-20,2,0.287,-4.689009,7.077601,0.287
14,2,01-20,20,01-20,2,0.713,7.07474,1.703595,0.713
15,2,01-20,01,01-20,2,0.43,-2.676552,4.200032,0.43
15,2,01-20,20,01-20,2,0.57,7.675809,-1.16203,0.57
16,2,01-20,20,01-20,2,0.363,7.113274,0.366899,0.363
16,2,01-20,01,01-20,2,0.637,-5.029773,6.514506,0.637
17,1,01,01,01,1,1,-7.863002,7.062803,1
18,1,20,20,20,1,1,6.2677060000000004,-1.853029,1
19,2,01-20,20,01-20,2,0.496,6.221949,1.223466,0.496
19,2,01-20,01,01-20,2,0.504,-3.379805,7.553197,0.504
20,2,01-11,11,01-11,2,0.729,1.073402,6.522646,0.729
20,2,01-11,01,01-11,2,0.271,-2.300027,6.522692,0.271
21,1,20,20,20,1,1,5.663267,-2.129379,1
