1	2	668	-5.572702	6.492107
1	2	332	6.464731	0.129327
2	2	613	7.165091	-0.750302
2	2	387	-2.444360	5.654668
3	3	710	-2.121108	-0.126731
3	3	133	-7.567174	4.291990
3	3	157	4.103670	-0.127782
4	2	681	-5.344826	5.500364
4	2	319	5.431203	-1.122212
5	2	264	5.303108	1.023563
5	2	736	-7.166062	4.288655
6	2	678	-2.095208	3.708826
6	2	322	4.508981	-2.273563
7	1	1000	-1.951036	5.978900
8	3	205	-0.214337	0.598120
8	3	649	-5.320967	6.454907
8	3	146	5.046117	0.598120
9	1	1000	-6.957565	7.040033
10	2	755	-7.392970	7.092567
10	2	245	4.154988	1.202948
11	2	570	-3.530966	6.836487
11	2	430	5.992269	1.935528
12	2	540	6.917166	0.251966
12	2	460	-3.592421	5.197336
13	2	764	6.133348	-0.108923
13	2	236	-1.386781	5.507758
14	2	570	5.752178	0.358579
14	2	430	-6.011260	6.076908
15	1	1000	7.267400	-0.303693
16	2	730	-6.330705	6.851878
16	2	270	5.696698	0.566429
17	2	742	-6.369277	6.851878
17	2	258	5.696698	1.576148
18	2	542	-4.732367	6.713394
18	2	458	6.711257	0.228907
19	2	700	-6.061958	5.696698
19	2	300	5.965451	-0.588748
20	2	911	6.455665	-1.225646
20	2	89	-1.173748	5.224977
21	2	719	-6.619625	5.696698
21	2	281	5.965451	-0.593099
22	2	134	-0.795371	6.313033
22	2	866	7.405733	0.687986
23	1	1000	-2.595710	6.903272
24	3	445	6.992185	0.350791
24	3	532	-4.804464	5.965451
24	3	23	1.553752	5.965447
25	2	972	-9.353541	6.675816
25	2	28	2.867550	2.408987
26	2	920	7.465559	-0.730346
26	2	80	-3.210639	4.393613
27	3	543	-5.873073	7.461798
27	3	171	4.282369	1.480390
27	3	286	0.142297	7.461798
28	1	1000	-1.827353	6.700190
29	2	604	-5.390343	6.918690
29	2	396	6.520453	2.062027
30	2	700	7.544211	1.531715
30	2	300	-4.646515	7.615093
31	2	699	-4.695745	6.702262
31	2	301	6.057837	1.533987
32	2	601	-5.241721	7.085319
32	2	399	7.272931	1.699161
33	2	279	4.291163	0.940796
33	2	721	-6.986231	6.302074
34	2	962	-4.547029	7.716811
34	2	38	5.719867	3.485623
35	2	574	-4.406552	7.085319
35	2	426	7.272931	1.130444
36	1	1000	7.439027	0.236271
37	3	474	7.124488	-1.228181
37	3	43	1.837794	-1.090543
37	3	483	-3.501086	5.080052
38	2	430	5.449957	-1.449761
38	2	570	-4.764060	5.023546
39	2	781	-7.506768	6.166193
39	2	219	4.028690	0.600692
40	2	339	-1.776702	4.928763
40	2	661	6.977756	-0.574180
41	2	548	6.285281	0.407058
41	2	452	-3.075035	5.871713
42	2	274	5.850078	-1.160725
42	2	726	-6.962127	5.353781
43	2	639	4.892786	1.791762
43	2	361	-0.974799	6.794832
44	2	84	1.546813	2.790564
44	2	916	-2.620154	3.596235
45	2	625	2.677768	2.898195
45	2	375	-2.224721	6.807971
46	1	1000	6.632234	-3.112245
47	2	539	7.312237	1.248085
47	2	461	-3.438630	5.724676
48	2	372	6.952855	0.006398
48	2	628	-5.613821	6.384133
49	2	409	7.392950	-0.053498
49	2	591	-4.910744	5.595230
50	2	518	7.945878	-1.520281
50	2	482	-4.059530	5.002213
51	3	486	7.592869	-2.812369
51	3	480	-5.275029	2.820647
51	3	34	1.204651	-0.747292
52	2	386	2.088041	4.120084
52	2	614	-3.257875	5.858524
53	2	701	6.148093	1.626271
53	2	299	-0.351069	5.800110
54	2	802	1.710845	4.144795
54	2	198	-2.555399	8.159948
55	2	800	-7.679652	4.515098
55	2	200	3.825620	-1.164124
56	2	484	6.770375	0.093443
56	2	516	-3.612499	5.985546
57	2	701	-1.889458	4.284734
57	2	299	3.746160	-2.034790
58	2	864	6.373740	0.938649
58	2	136	-2.746911	6.735604
59	2	906	6.386968	-1.124028
59	2	94	0.243402	4.533450
60	2	839	-3.164499	2.584418
60	2	161	2.839090	-1.796675
61	3	526	6.743190	0.942872
61	3	292	0.229704	0.942872
61	3	182	-4.164474	7.534167
62	2	663	-6.952701	6.097577
62	2	337	2.813042	0.456409
63	2	427	6.185330	3.849476
63	2	573	-4.548728	8.049923
64	3	527	-5.582656	5.913439
64	3	312	5.184656	1.255720
64	3	161	0.434517	1.255721
65	2	595	-2.621824	7.389549
65	2	405	6.314397	1.472289
66	2	794	6.861086	-0.455450
66	2	206	-3.115416	5.921769
67	2	644	7.480752	1.161569
67	2	356	-3.501026	6.731926
68	1	1000	-8.113853	6.444561
69	2	418	5.792200	0.099832
69	2	582	-5.250080	5.141404
70	2	346	-3.491202	8.508776
70	2	654	0.500839	3.827056
71	2	812	6.997391	-0.261472
71	2	188	-2.765053	4.931890
72	3	836	6.566251	-0.959054
72	3	122	-4.088418	5.382820
72	3	42	1.635843	5.354879
73	2	764	-7.850299	7.351401
73	2	236	4.614004	2.372872
74	2	890	7.231191	0.730764
74	2	110	-2.951248	6.776753
75	2	315	5.560917	-0.270646
75	2	685	-5.457806	5.188053
76	2	645	-4.906805	6.252437
76	2	355	5.601711	0.879782
77	2	849	-5.339802	7.605089
77	2	151	5.507733	1.068722
78	2	785	5.157345	-0.205168
78	2	215	-3.317832	6.062384
79	2	618	-6.214965	7.838713
79	2	382	6.485926	2.301807
80	2	871	-0.336046	5.923712
80	2	129	5.953547	0.349820
81	2	998	8.176800	-0.331207
81	2	2	-2.749064	4.880607
82	3	237	1.473946	0.847161
82	3	440	7.228593	0.847161
82	3	323	-4.772164	7.424400
83	2	541	-4.449503	6.732701
83	2	459	6.308076	0.441964
84	1	1000	-4.466293	7.976522
85	2	747	-5.331945	4.608907
85	2	253	5.769282	-1.674076
86	1	1000	7.797958	-2.380120
87	3	429	-4.945858	8.435443
87	3	537	1.484301	8.435443
87	3	34	5.542037	2.642517
88	2	966	8.021176	-0.228375
88	2	34	-0.068428	5.453721
89	2	713	9.459147	1.717350
89	2	287	-1.067105	8.100730
90	2	457	-4.478834	6.296682
90	2	543	8.222988	0.186546
91	2	721	8.455257	0.357107
91	2	279	-1.225087	6.965400
92	2	802	2.741088	3.102579
92	2	198	-3.383866	8.823391
93	3	510	5.991425	2.337425
93	3	343	-1.822207	7.099331
93	3	147	1.781978	2.337425
94	3	546	6.667035	1.032429
94	3	357	-3.617541	5.238821
94	3	97	0.513635	1.032430
95	2	437	-3.796766	7.600497
95	2	563	1.891024	3.246351
96	1	1000	8.284071	2.448752
97	2	903	-8.046689	6.372200
97	2	97	3.296590	2.102784
98	2	360	6.747163	1.756754
98	2	640	-3.824511	7.237277
99	1	1000	7.287477	0.834773
100	2	491	-4.246993	6.633648
100	2	509	7.681247	0.029922
101	1	1000	-6.027382	6.895161
102	1	1000	6.343862	-3.526659
103	2	771	-7.803017	6.420662
103	2	229	4.334111	-0.007357
104	2	516	7.490675	-1.807465
104	2	484	-3.859917	4.385085
105	2	790	-6.006826	6.714307
105	2	210	6.748009	0.583950
106	2	314	-4.060638	8.899977
106	2	686	6.274105	2.277397
107	3	393	6.897863	-0.283047
107	3	168	1.000044	-0.283047
107	3	439	-5.314266	5.772096
108	2	314	0.362203	6.779830
108	2	686	6.979781	1.174639
109	2	119	-0.218103	8.340547
109	2	881	5.674552	2.041669
110	3	377	6.804186	0.155477
110	3	500	-5.588447	6.340916
110	3	123	0.906922	0.155477
111	2	943	-9.517536	4.526673
111	2	57	2.772848	-1.017575
112	1	1000	-1.883407	7.291699
113	2	357	1.493372	0.603491
113	2	643	-5.074308	6.543986
114	2	974	-6.095631	7.523019
114	2	26	2.477180	1.190368
115	1	1000	7.653434	2.884495
116	2	932	-3.245545	7.505824
116	2	68	6.503346	2.234546
117	2	470	5.468812	0.704264
117	2	530	-3.544070	6.809962
118	2	761	8.092912	1.885344
