parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.668,-5.572702,6.492107,0.668
1,2,01-20,20,01-20,2,0.332,6.464731,0.129327,0.332
2,2,01-20,20,01-20,2,0.613,7.165091,-0.750302,0.613
2,2,01-20,01,01-20,2,0.387,-2.44436,5.654668,0.387
3,3,01-10-20,20,01-10-20,3,0.157,4.10367,-0.127782,0.157
3,3,01-10-20,01,01-10-20,3,0.133,-7.567174,4.29199,0.133
3,3,01-10-20,10,01-10-20,3,0.71,-2.121108,-0.126731,0.71
4,2,01-20,01,01-20,2,0.681,-5.344826,5.500364,0.681
4,2,01-20,20,01-20,2,0.319,5.431203,-1.122212,0.319
5,2,01-20,20,01-20,2,0.264,5.303108,1.023563,0.264
5,2,01-20,01,01-20,2,0.736,-7.166062,4.288655,0.736
6,2,00-20,20,00-20,2,0.322,4.508981,-2.273563,0.322
6,2,00-20,00,00-20,2,0.678,-2.095208,3.708826,0.678
7,1,01,01,01,1,1,-1.951036,5.9789,1
8,3,01-10-20,10,01-10-20,3,0.205,-0.214337,0.59812,0.205
8,3,01-10-20,01,01-10-20,3,0.649,-5.320967,6.454907,0.649
8,3,01-10-20,20,01-10-20,3,0.146,5.046117,0.59812,0.146
9,1,01,01,01,1,1,-6.957565,7.040033,1
10,2,01-20,20,01-11-20,2,0.245,4.154988,1.202948,0.245
10,2,01-20,01,01-11-20,2,0.755,-7.39297,7.092567,0.755
11,2,01-20,01,01-20,2,0.57,-3.530966,6.836487,0.57
11,2,01-20,20,01-20,2,0.43,5.992269,1.935528,0.43
12,2,01-20,20,01-20,2,0.54,6.917166,0.251966,0.54
12,2,01-20,01,01-20,2,0.46,-3.592421,5.197336,0.46
13,2,01-20,20,01-20,2,0.764,6.133348,-0.108923,0.764
13,2,01-20,01,01-20,2,0.236,-1.386781,5.507758,0.236
14,2,01-20,20,01-11-20,2,0.57,5.752178,0.358579,0.57
14,2,01-20,01,01-11-20,2,0.43,-6.01126,6.076908,0.43
15,1,20,20,20,1,1,7.2674,-0.303693,1
16,2,01-20,20,01-20,2,0.27,5.696698,0.566429,0.27
16,2,01-20,01,01-20,2,0.73,-6.330705,6.851878,0.73
17,2,01-20,01,01-20,2,0.742,-6.369277,6.851878,0.742
17,2,01-20,20,01-20,2,0.258,5.696698,1.576148,0.258
18,2,01-20,01,01-20,2,0.542,-4.732367,6.713394,0.542
18,2,01-20,20,01-20,2,0.458,6.711257,0.228907,0.458
19,2,01-20,01,01-20,2,0.7,-6.061958,5.696698,0.7
19,2,01-20,20,01-20,2,0.3,5.965451,-0.588748,0.3
20,2,01-20,01,01-20,2,0.089,-1.173748,5.224977,0.089
20,2,01-20,20,01-20,2,0.911,6.455665,-1.225646,0.911
21,2,01-20,01,01-20,2,0.719,-6.619625,5.696698,0.719
21,2,01-20,20,01-20,2,0.281,5.965451,-0.593099,0.281
22,2,01-20,01,01-20,2,0.134,-0.795371,6.313033,0.134
22,2,01-20,20,01-20,2,0.866,7.405733,0.687986,0.866
23,1,01,01,01,1,1,-2.59571,6.903272,1
24,3,01-11-20,11,01-11-20,3,0.023,1.553752,5.965447,0.023
24,3,01-11-20,01,01-11-20,3,0.532,-4.804464,5.965451,0.532
24,3,01-11-20,20,01-11-20,3,0.445,6.992185,0.350791,0.445
25,2,01-20,20,01-20,2,0.028,2.86755,2.408987,0.028
25,2,01-20,01,01-20,2,0.972,-9.353541,6.675816,0.972
26,2,01-20,20,01-20,2,0.92,7.465559,-0.730346,0.92
26,2,01-20,01,01-20,2,0.08,-3.210639,4.393613,0.08
27,3,01-11-20,01,01-11-20,3,0.543,-5.873073,7.461798,0.543
27,3,01-11-20,20,01-11-20,3,0.171,4.282369,1.48039,0.171
27,3,01-11-20,11,01-11-20,3,0.286,0.142297,7.461798,0.286
28,1,01,01,01,1,1,-1.827353,6.70019,1
29,2,01-20,01,01-20,2,0.604,-5.390343,6.91869,0.604
29,2,01-20,20,01-20,2,0.396,6.520453,2.062027,0.396
30,2,01-20,01,01-20,2,0.3,-4.646515,7.615093,0.3
30,2,01-20,20,01-20,2,0.7,7.544211,1.531715,0.7
31,2,01-20,01,01-20,2,0.699,-4.695745,6.702262,0.699
31,2,01-20,20,01-20,2,0.301,6.057837,1.533987,0.301
32,2,01-20,20,01-20,2,0.399,7.272931,1.699161,0.399
32,2,01-20,01,01-20,2,0.601,-5.241721,7.085319,0.601
33,2,01-20,20,01-20,2,0.279,4.291163,0.940796,0.279
33,2,01-20,01,01-20,2,0.721,-6.986231,6.302074,0.721
34,2,01-20,01,01-20,2,0.962,-4.547029,7.716811,0.962
34,2,01-20,20,01-20,2,0.038,5.719867,3.485623,0.038
35,2,01-20,01,01-20,2,0.574,-4.406552,7.085319,0.574
35,2,01-20,20,01-20,2,0.426,7.272931,1.130444,0.426
36,1,20,20,20,1,1,7.439027,0.236271,1
37,3,01-10-20,10,01-10-20,3,0.043,1.837794,-1.090543,0.043
37,3,01-10-20,20,01-10-20,3,0.474,7.124488,-1.228181,0.474
37,3,01-10-20,01,01-10-20,3,0.483,-3.501086,5.080052,0.483
38,2,01-20,01,01-20,2,0.57,-4.76406,5.023546,0.57
38,2,01-20,20,01-20,2,0.43,5.449957,-1.449761,0.43
39,2,01-20,01,01-20,2,0.781,-7.506768,6.166193,0.781
39,2,01-20,20,01-20,2,0.219,4.02869,0.600692,0.219
40,2,01-20,01,01-20,2,0.339,-1.776702,4.928763,0.339
40,2,01-20,20,01-20,2,0.661,6.977756,-0.57418,0.661
41,2,01-20,20,01-20,2,0.548,6.285281,0.407058,0.548
41,2,01-20,01,01-20,2,0.452,-3.075035,5.871713,0.452
42,2,01-20,20,01-20,2,0.274,5.850078,-1.160725,0.274
42,2,01-20,01,01-20,2,0.726,-6.962127,5.353781,0.726
43,2,01-21,01,01-21,2,0.361,-0.974799,6.794832,0.361
43,2,01-21,21,01-21,2,0.639,4.892786,1.791762,0.639
44,2,00-20,20,00-20,2,0.084,1.546813,2.790564,0.084
44,2,00-20,00,00-20,2,0.916,-2.620154,3.596235,0.916
45,2,01-21,21,01-21,2,0.625,2.677768,2.898195,0.625
45,2,01-21,01,01-21,2,0.375,-2.224721,6.807971,0.375
46,1,20,20,20,1,1,6.632234,-3.112245,1
47,2,01-20,20,01-20,2,0.539,7.312237,1.2480850000000001,0.539
47,2,01-20,01,01-20,2,0.461,-3.43863,5.724676,0.461
48,2,01-20,20,01-20,2,0.372,6.952855,0.006398,0.372
48,2,01-20,01,01-20,2,0.628,-5.613821,6.384133,0.628
49,2,01-20,01,01-11-20,2,0.591,-4.910744,5.59523,0.591
49,2,01-20,20,01-11-20,2,0.409,7.39295,-0.053498,0.409
50,2,01-20,01,01-20,2,0.482,-4.05953,5.002213,0.482
50,2,01-20,20,01-20,2,0.518,7.945878,-1.520281,0.518
51,3,01-10-20,20,01-10-20,3,0.486,7.592869,-2.812369,0.486
51,3,01-10-20,10,01-10-20,3,0.034,1.204651,-0.747292,0.034
51,3,01-10-20,01,01-10-20,3,0.48,-5.275029,2.820647,0.48
52,2,01-21,21,01-21,2,0.386,2.088041,4.120084,0.386
52,2,01-21,01,01-21,2,0.614,-3.257875,5.858524,0.614
53,2,01-20,20,01-20,2,0.701,6.148093,1.626271,0.701
53,2,01-20,01,01-20,2,0.299,-0.351069,5.80011,0.299
54,2,01-21,21,01-21,2,0.802,1.710845,4.144795,0.802
54,2,01-21,01,01-21,2,0.198,-2.555399,8.159948,0.198
55,2,01-20,20,01-20,2,0.2,3.82562,-1.164124,0.2
55,2,01-20,01,01-20,2,0.8,-7.679652,4.515098,0.8
56,2,01-20,20,01-20,2,0.484,6.770375,0.093443,0.484
56,2,01-20,01,01-20,2,0.516,-3.612499,5.985546,0.516
57,2,00-20,20,00-20,2,0.299,3.74616,-2.03479,0.299
57,2,00-20,00,00-20,2,0.701,-1.889458,4.284734,0.701
58,2,01-20,01,01-20,2,0.136,-2.746911,6.735604,0.136
58,2,01-20,20,01-20,2,0.864,6.37374,0.938649,0.864
59,2,01-20,01,01-20,2,0.094,0.243402,4.53345,0.094
59,2,01-20,20,01-20,2,0.906,6.386968,-1.124028,0.906
60,2,00-20,20,00-20,2,0.161,2.83909,-1.796675,0.161
60,2,00-20,00,00-20,2,0.839,-3.164499,2.584418,0.839
61,3,01-10-20,10,01-10-20,3,0.292,0.229704,0.942872,0.292
61,3,01-10-20,01,01-10-20,3,0.182,-4.164474,7.534167,0.182
61,3,01-10-20,20,01-10-20,3,0.526,6.74319,0.942872,0.526
62,2,01-20,20,01-20,2,0.337,2.813042,0.456409,0.337
62,2,01-20,01,01-20,2,0.663,-6.952701,6.097577,0.663
63,2,01-20,01,01-20,2,0.573,-4.548728,8.049923,0.573
63,2,01-20,20,01-20,2,0.427,6.18533,3.849476,0.427
64,3,01-10-20,01,01-10-20,3,0.527,-5.582656,5.913439,0.527
64,3,01-10-20,20,01-10-20,3,0.312,5.184656,1.25572,0.312
64,3,01-10-20,10,01-10-20,3,0.161,0.434517,1.255721,0.161
65,2,01-20,20,01-20,2,0.405,6.314397,1.472289,0.405
65,2,01-20,01,01-20,2,0.595,-2.621824,7.389549,0.595
66,2,01-20,01,01-20,2,0.206,-3.115416,5.921769,0.206
66,2,01-20,20,01-20,2,0.794,6.861086,-0.45545,0.794
67,2,01-20,20,01-20,2,0.644,7.480752,1.161569,0.644
67,2,01-20,01,01-20,2,0.356,-3.501026,6.731926,0.356
68,1,01,01,01,1,1,-8.113853,6.444561,1
69,2,01-20,20,01-11-20,2,0.418,5.7922,0.099832,0.418
69,2,01-20,01,01-11-20,2,0.582,-5.25008,5.141404,0.582
70,2,01-21,21,01-21,2,0.654,0.500839,3.827056,0.654
70,2,01-21,01,01-21,2,0.346,-3.491202,8.508776,0.346
71,2,01-20,01,01-20,2,0.188,-2.765053,4.93189,0.188
71,2,01-20,20,01-20,2,0.812,6.997391,-0.261472,0.812
72,3,01-11-20,20,01-11-20,3,0.836,6.566251,-0.959054,0.836
72,3,01-11-20,01,01-11-20,3,0.122,-4.088418,5.38282,0.122
72,3,01-11-20,11,01-11-20,3,0.042,1.635843,5.354879,0.042
73,2,01-20,01,01-20,2,0.764,-7.850299,7.351401,0.764
73,2,01-20,20,01-20,2,0.236,4.614004,2.372872,0.236
74,2,01-20,20,01-10-20,2,0.89,7.231191,0.730764,0.89
74,2,01-20,01,01-10-20,2,0.11,-2.951248,6.776753,0.11
75,2,01-20,01,01-20,2,0.685,-5.457806,5.188053,0.685
75,2,01-20,20,01-20,2,0.315,5.560917,-0.270646,0.315
76,2,01-20,01,01-10-20,2,0.645,-4.906805,6.252437,0.645
76,2,01-20,20,01-10-20,2,0.355,5.601711,0.879782,0.355
77,2,01-20,01,01-20,2,0.849,-5.339802,7.605089,0.849
77,2,01-20,20,01-20,2,0.151,5.507733,1.068722,0.151
78,2,01-20,01,01-20,2,0.215,-3.317832,6.062384,0.215
78,2,01-20,20,01-20,2,0.785,5.157345,-0.205168,0.785
79,2,01-20,01,01-20,2,0.618,-6.214965,7.838713,0.618
79,2,01-20,20,01-20,2,0.382,6.485926,2.301807,0.382
80,2,11-20,11,01-11-20,2,0.871,-0.336046,5.923712,0.871
80,2,11-20,20,01-11-20,2,0.129,5.953547,0.34982,0.129
81,2,01-20,20,01-20,2,0.998,8.1768,-0.331207,0.998
81,2,01-20,01,01-20,2,0.002,-2.749064,4.880607,0.002
82,3,01-10-20,10,01-10-20,3,0.237,1.473946,0.847161,0.237
82,3,01-10-20,20,01-10-20,3,0.44,7.228593,0.847161,0.44
82,3,01-10-20,01,01-10-20,3,0.323,-4.772164,7.4244,0.323
83,2,01-20,01,01-11-20,2,0.541,-4.449503,6.732701,0.541
83,2,01-20,20,01-11-20,2,0.459,6.308076,0.441964,0.459
84,1,01,01,01,1,1,-4.466293,7.976522,1
