parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.38,0.339369,-1.037975,0.38
1,3,00-02-20,02,00-02-20,3,0.29,-6.186004,5.723733,0.29
1,3,00-02-20,20,00-02-20,3,0.33,6.148092,-7.105206,0.33
2,3,00-02-20,00,00-02-20,3,0.3,-0.617687,0.364062,0.3
2,3,00-02-20,02,00-02-20,3,0.51,-5.608123,6.863983,0.51
2,3,00-02-20,20,00-02-20,3,0.19,6.261445,-4.564164,0.19
3,3,00-02-20,02,00-02-20,3,0.6,-5.217592,5.640593,0.6
3,3,00-02-20,20,00-02-20,3,0.18,6.154546,-1.25608,0.18
3,3,00-02-20,00,00-02-20,3,0.22,-0.262232,-0.023208,0.22
4,2,02-20,02,00-02-20-21,2,0.68,-5.228403,6.494549,0.68
4,2,02-20,20,00-02-20-21,2,0.32,5.743737,-5.73241,0.32
5,3,02-20-21,20,02-20-21,3,0.04,2.822988,-4.599548,0.04
5,3,02-20-21,02,02-20-21,3,0.94,-7.353272,6.148092,0.94
5,3,02-20-21,21,02-20-21,3,0.02,2.822986,0.992733,0.02
6,3,02-10-20,10,02-10-20,3,0.52,1.645996,-5.973922,0.52
6,3,02-10-20,02,02-10-20,3,0.08,-3.899127,4.381736,0.08
6,3,02-10-20,20,02-10-20,3,0.4,7.044723,-5.973938,0.4
7,3,02-10-20,10,02-10-20,3,0.32,1.03964,-3.390926,0.32
7,3,02-10-20,20,02-10-20,3,0.15,5.691192,-3.390927,0.15
7,3,02-10-20,02,02-10-20,3,0.53,-4.532609,7.537499,0.53
8,2,02-20,02,02-12-20,2,0.29,-5.484557,5.13199,0.29
8,2,02-20,20,02-12-20,2,0.71,6.034908,-6.613026,0.71
9,3,02-20-21,21,02-20-21,3,0.24,6.095727,0.389799,0.24
9,3,02-20-21,02,02-20-21,3,0.65,-4.803713,6.350587,0.65
9,3,02-20-21,20,02-20-21,3,0.11,6.095727,-3.068773,0.11
10,2,02-20,02,00-02-20,2,0.36,-4.804231,5.556786,0.36
10,2,02-20,20,00-02-20,2,0.64,5.521072,-5.415353,0.64
11,2,02-20,20,02-20,2,0.57,7.133886,-0.428818,0.57
11,2,02-20,02,02-20,2,0.43,-2.788619,6.186995,0.43
12,4,01-02-12-20,02,01-02-11-12-20,4,0.05,-5.098399,6.53694,0.05
12,4,01-02-12-20,20,01-02-11-12-20,4,0.81,7.100668,-5.614148,0.81
12,4,01-02-12-20,01,01-02-11-12-20,4,0.01,-5.098214,-0.013658,0.01
12,4,01-02-12-20,12,01-02-11-12-20,4,0.13,0.658262,5.856556,0.13
13,3,00-02-20,02,00-02-20,3,0.31,-5.812815,5.234811,0.31
13,3,00-02-20,20,00-02-20,3,0.36,5.002619,-7.33488,0.36
13,3,00-02-20,00,00-02-20,3,0.33,-1.380593,-1.097664,0.33
14,2,02-20,20,02-20,2,0.22,6.254177,-4.342537,0.22
14,2,02-20,02,02-20,2,0.78,-5.785875,7.571631,0.78
15,3,02-12-20,02,02-12-20-21,3,0.41,-5.623504,6.532854,0.41
15,3,02-12-20,12,02-12-20-21,3,0.24,0.534082,6.532854,0.24
15,3,02-12-20,20,02-12-20-21,3,0.35,7.097712,-2.574271,0.35
16,2,02-20,20,01-02-10-20,2,0.59,4.581188,-2.082042,0.59
16,2,02-20,02,01-02-10-20,2,0.41,-2.966034,6.182045,0.41
17,3,00-02-20,20,00-02-20,3,0.12,2.479718,-5.667461,0.12
17,3,00-02-20,02,00-02-20,3,0.33,-9.386884,5.280928,0.33
17,3,00-02-20,00,00-02-20,3,0.55,-4.082364,0.174943,0.55
18,2,10-20,20,10-20,2,0.29,5.221364,-9.44505,0.29
18,2,10-20,10,10-20,2,0.71,0.90939,-9.44505,0.71
19,2,02-22,22,02-22,2,0.85,2.26202,3.751034,0.85
19,2,02-22,02,02-22,2,0.15,-4.084943,7.423177,0.15
20,3,02-20-21,20,02-20-21,3,0.01,4.328474,-5.09379,0.01
20,3,02-20-21,21,02-20-21,3,0.04,4.136204,0.906989,0.04
20,3,02-20-21,02,02-20-21,3,0.95,-7.688338,6.907768,0.95
21,2,02-20,20,01-02-20,2,0.2,6.698511,-3.344919,0.2
21,2,02-20,02,01-02-20,2,0.8,-5.789152,5.548933,0.8
22,2,02-20,20,02-20,2,0.45,5.564337,-3.170406,0.45
22,2,02-20,02,02-20,2,0.55,-5.334958,6.248954,0.55
23,2,12-20,12,20,2,0.04,0.631288,4.932374,0.04
23,2,12-20,20,20,2,0.96,6.157955,-6.950207,0.96
24,2,02-20,20,02-20,2,0.14,6.261445,-3.500739,0.14
24,2,02-20,02,02-20,2,0.86,-6.88887,6.863983,0.86
25,3,11-12-20,11,11-12-20,3,0.24,0.426277,-0.095871,0.24
25,3,11-12-20,12,11-12-20,3,0.28,0.426278,5.79997,0.28
25,3,11-12-20,20,11-12-20,3,0.48,6.900705,-6.233852,0.48
26,2,02-20,02,02-10-20,2,0.16,-3.198347,5.331405,0.16
26,2,02-20,20,02-10-20,2,0.84,7.573719,-6.913323,0.84
27,2,02-20,02,02-20-21,2,0.1,-3.643675,6.747399,0.1
27,2,02-20,20,02-20-21,2,0.9,8.487815,-4.652136,0.9
28,3,02-10-20,20,02-10-20,3,0.26,6.406329,-3.642342,0.26
28,3,02-10-20,02,02-10-20,3,0.49,-4.714121,6.767787,0.49
28,3,02-10-20,10,02-10-20,3,0.25,0.877473,-3.642339,0.25
29,1,20,20,20,1,1,7.013622,-4.693321,1
30,2,02-20,20,02-10-20,2,0.88,6.372117,-5.221587,0.88
30,2,02-20,02,02-10-20,2,0.12,-6.546386,6.30659,0.12
31,2,02-20,20,02-20,2,0.16,4.739279,-3.405905,0.16
31,2,02-20,02,02-20,2,0.84,-6.755974,8.421754,0.84
32,2,02-22,02,02-22,2,0.09,0.02428,6.157955,0.09
32,2,02-22,22,02-22,2,0.91,5.067955,3.654414,0.91
33,3,02-20-22,20,00-02-20-22,3,0.14,3.257198,-3.726899,0.14
33,3,02-20-22,22,00-02-20-22,3,0.21,0.915401,3.285537,0.21
33,3,02-20-22,02,00-02-20-22,3,0.65,-5.264106,7.368395,0.65
34,5,01-02-11-12-20,12,01-02-11-12-20,5,0.19,1.525872,5.49746,0.19
34,5,01-02-11-12-20,01,01-02-11-12-20,5,0.08,-3.698171,-0.00265,0.08
34,5,01-02-11-12-20,02,01-02-11-12-20,5,0.09,-3.698181,5.497485,0.09
34,5,01-02-11-12-20,11,01-02-11-12-20,5,0.15,1.525872,-0.002669,0.15
34,5,01-02-11-12-20,20,01-02-11-12-20,5,0.49,6.76857,-6.463945,0.49
35,3,02-12-20,02,02-12-20,3,0.23,-4.997186,8.093928,0.23
35,3,02-12-20,12,02-12-20,3,0.39,1.529262,8.093302,0.39
35,3,02-12-20,20,02-12-20,3,0.38,8.043969,-3.908486,0.38
36,3,00-02-20,20,00-02-20,3,0.45,4.79243,-9.427185,0.45
36,3,00-02-20,00,00-02-20,3,0.44,-1.623231,-3.462645,0.44
36,3,00-02-20,02,00-02-20,3,0.11,-3.361304,1.431619,0.11
37,2,02-12,02,02-12,2,0.21,-4.9151300000000004,7.538333,0.21
37,2,02-12,12,02-12,2,0.79,0.394342,7.538333,0.79
38,3,02-10-20,10,02-10-20,3,0.1,-1.210481,-1.278196,0.1
38,3,02-10-20,20,02-10-20,3,0.08,5.137249,-1.278195,0.08
38,3,02-10-20,02,02-10-20,3,0.82,-7.675051,7.524245,0.82
39,2,02-20,20,00-02-20,2,0.14,6.552407,-2.843904,0.14
39,2,02-20,02,00-02-20,2,0.86,-4.219046,5.420158,0.86
40,2,02-20,02,02-20,2,0.46,-3.24036,6.910366,0.46
40,2,02-20,20,02-20,2,0.54,5.717599,-4.622788,0.54
41,4,02-10-20-22,20,02-10-20,4,0.13,6.539444,-5.57235,0.13
41,4,02-10-20-22,10,02-10-20,4,0.07,0.649893,-5.572322,0.07
41,4,02-10-20-22,22,02-10-20,4,0.07,3.090628,0.280223,0.07
41,4,02-10-20-22,02,02-10-20,4,0.73,-5.878317,6.914418,0.73
42,4,00-02-20-22,22,00-02-20-22,4,0.3,5.067674,2.335925,0.3
42,4,00-02-20-22,02,00-02-20-22,4,0.22,-1.534519,6.295474,0.22
42,4,00-02-20-22,00,00-02-20-22,4,0.15,0.569695,-0.023546,0.15
42,4,00-02-20-22,20,00-02-20-22,4,0.33,7.168109,-3.983091,0.33
43,2,02-20,20,00-02-20,2,0.3,5.51639,-4.771136,0.3
43,2,02-20,02,00-02-20,2,0.7,-5.775248,7.071701,0.7
44,3,02-20-22,22,02-20-22,3,0.4,0.705741,1.817644,0.4
44,3,02-20-22,02,02-20-22,3,0.17,-4.336801,5.229195,0.17
44,3,02-20-22,20,02-20-22,3,0.43,6.659721,-4.479544,0.43
45,2,02-20,02,02-20,2,0.96,-6.604053,6.501941,0.96
45,2,02-20,20,02-20,2,0.04,3.804158,-1.268828,0.04
46,2,20-22,20,02-20-22,2,0.31,8.150651,-4.092539,0.31
46,2,20-22,22,02-20-22,2,0.69,3.922423,2.260078,0.69
47,3,00-02-20,00,00-02-20,3,0.18,-0.157825,1.247955,0.18
47,3,00-02-20,20,00-02-20,3,0.54,5.981406,-3.945079,0.54
47,3,00-02-20,02,00-02-20,3,0.28,-2.802493,7.168109,0.28
48,2,02-20,02,02-10-20,2,0.14,-3.742671,6.862413,0.14
48,2,02-20,20,02-10-20,2,0.86,6.670838,-4.256349,0.86
