Phase,Count,Frequency
00,1,1e-4
00-01,1,1e-4
00-01-02-20,1,1e-4
00-01-20,9,9e-4
00-01-20-21,1,1e-4
00-02,27,0.0027
00-02-10,8,8e-4
00-02-12-20,17,0.0017
00-02-12-20-21,1,1e-4
00-02-12-20-22,1,1e-4
00-02-20,915,0.0915
00-02-20-21,22,0.0022
00-02-20-22,30,0.003
00-02-21,2,2e-4
00-12-20,1,1e-4
00-20,33,0.0033
01-02,21,0.0021
01-02-10-20,44,0.0044
01-02-11-12,1,1e-4
01-02-11-12-20,48,0.0048
01-02-11-20,4,4e-4
01-02-12-20,12,0.0012
01-02-20,512,0.0512
01-02-20-21-22,1,1e-4
01-02-20-22,42,0.0042
01-02-21,1,1e-4
01-02-21-22,6,6e-4
01-11-12-20,2,2e-4
01-12,1,1e-4
01-12-20,3,3e-4
02,412,0.0412
02-10,3,3e-4
02-10-11-20,3,3e-4
02-10-11-20-21,47,0.0047
02-10-11-21,1,1e-4
02-10-20,492,0.0492
02-10-20-21,22,0.0022
02-10-20-22,52,0.0052
02-10-21,5,5e-4
02-11-12-20,4,4e-4
02-11-20,8,8e-4
02-11-20-21,2,2e-4
02-11-21,8,8e-4
02-12,66,0.0066
02-12-20,550,0.055
02-12-20-21,60,0.006
02-12-20-22,12,0.0012
02-12-21,15,0.0015
02-20,3795,0.3795
02-20-21,530,0.053
02-20-21-22,20,0.002
02-20-22,931,0.0931
02-21,126,0.0126
02-21-22,52,0.0052
02-22,128,0.0128
10-11-20-21,1,1e-4
10-12-20,2,2e-4
10-12-20-22,6,6e-4
10-20,30,0.003
11-12,1,1e-4
11-12-20,4,4e-4
11-12-21-22,1,1e-4
11-21,3,3e-4
12,12,0.0012
12-20,122,0.0122
12-20-21,18,0.0018
12-20-22,52,0.0052
12-21,2,2e-4
12-22,3,3e-4
20,380,0.038
20-21,42,0.0042
20-21-22,1,1e-4
20-22,158,0.0158
21,12,0.0012
21-22,5,5e-4
22,33,0.0033
