parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0012-0202-2020,0012,0012-0202-2020,3,0.18,-0.058329,-3.227787,1.615164,5.061299,0.18
1,3,0012-0202-2020,0202,0012-0202-2020,3,0.28,-5.413056,2.74092,-4.780396,5.066736,0.28
1,3,0012-0202-2020,2020,0012-0202-2020,3,0.54,1.698939,-8.740659,7.046787,-2.045261,0.54
2,4,0202-2011-2020-2101,2101,0202-2011-2020-2101,4,0.23,8.420459,-0.33768,-5.358442,-0.046713,0.23
2,4,0202-2011-2020-2101,0202,0202-2011-2020-2101,4,0.1,-3.615748,5.316557,-5.358502,6.273266,0.1
2,4,0202-2011-2020-2101,2011,0202-2011-2020-2101,4,0.43,8.420459,-5.1499,0.293711,-0.046713,0.43
2,4,0202-2011-2020-2101,2020,0202-2011-2020-2101,4,0.24,8.420459,-5.1499,4.934023,-6.02124,0.24
3,2,2002-2020,2002,2002-2020,2,0.65,3.151536,0.240257,-1.393558,1.337686,0.65
3,2,2002-2020,2020,2002-2020,2,0.35,4.934023,-5.411895,4.580969,-4.982293,0.35
4,3,0022-0202-2020,2020,0022-0202-2020,3,0.15,3.046489,-7.56344,8.495906,-3.858826,0.15
4,3,0022-0202-2020,0202,0022-0202-2020,3,0.14,-7.568411,4.957729,-2.478399,7.163358,0.14
4,3,0022-0202-2020,0022,0022-0202-2020,3,0.71,-2.928038,-1.243461,3.595468,1.058663,0.71
5,1,0202,0202,0202,1,1,-5.239985,6.098313,-10.878291,6.163579,1
6,1,2020,2020,2020,1,1,7.576382,-9.564727,2.978593,-3.57396,1
7,2,0202-2020,2020,0202-2020,2,0.06,5.726949,-2.605515,6.047602,-6.181933,0.06
7,2,0202-2020,0202,0202-2020,2,0.94,-5.561935,6.504264,-4.909356,6.491922,0.94
8,2,0202-2020,0202,0202-2020,2,0.85,-6.740909,4.81484,-2.540864,5.93024,0.85
8,2,0202-2020,2020,0202-2020,2,0.15,6.249089,-6.706284,5.178039,-4.880325,0.15
9,1,0202,0202,0202,1,1,-4.964646,6.048471,-6.013349,6.612994,1
10,3,0202-1120-2020,1120,0202-1120-2020,3,0.59,1.089429,-0.861931,6.504264,-4.719102,0.59
10,3,0202-1120-2020,0202,0202-1120-2020,3,0.24,-4.613623,5.726949,-1.068416,6.442427,0.24
10,3,0202-1120-2020,2020,0202-1120-2020,3,0.17,6.834033,-7.49578,6.504264,-4.719122,0.17
11,3,0012-0202-2020,0012,0012-0202-2020,3,0.54,0.202213,-0.999668,-0.205632,7.650347,0.54
11,3,0012-0202-2020,2020,0012-0202-2020,3,0.2,6.571707,-6.561618,5.086341,-3.236465,0.2
11,3,0012-0202-2020,0202,0012-0202-2020,3,0.26,-5.351707,5.136274,-3.820749,7.650347,0.26
12,3,0021-0202-2020,2020,0021-0202-2020,3,0.05,6.383216,-6.456535,6.834033,-5.926927,0.05
12,3,0021-0202-2020,0202,0021-0202-2020,3,0.24,-6.609899,5.640318,-0.738647,5.234622,0.24
12,3,0021-0202-2020,0021,0021-0202-2020,3,0.71,-0.205661,-0.948559,6.834033,-0.598857,0.71
13,3,0202-2001-2020,2020,0202-2001-2020,3,0.27,5.468312,-6.629045,6.408925,-4.270512,0.27
13,3,0202-2001-2020,2001,0202-2001-2020,3,0.11,5.468311,-0.935489,0.349258,1.225524,0.11
13,3,0202-2001-2020,0202,0202-2001-2020,3,0.62,-6.176343,5.690779,-5.058358,7.356466,0.62
14,3,0202-2020-2100,2020,0202-2020-2100,3,0.04,7.945327,-6.102983,2.408418,-5.651169,0.04
14,3,0202-2020-2100,2100,0202-2020-2100,3,0.65,7.945327,0.166772,-3.950553,-1.602921,0.65
14,3,0202-2020-2100,0202,0202-2020-2100,3,0.31,-4.006861,6.458383,-10.530553,4.949458,0.31
