parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-2020-2200,0202,0202-2020-2200,3,0.35,-4.704709,5.775634,-4.574971,5.223713,0.35
1,3,0202-2020-2200,2020,0202-2020-2200,3,0.2,5.615731,0.393142,6.954928,-3.664,0.2
1,3,0202-2020-2200,2200,0202-2020-2200,3,0.45,0.008558,4.705855,0.63448,1.301096,0.45
2,4,0202-1102-2020-2101,1102,0202-1102-2020-2101,4,0.1,-0.143932,1.319829,-1.248568,6.602928,0.1
2,4,0202-1102-2020-2101,2020,0202-1102-2020-2101,4,0.72,5.839061,-5.121468,7.10798,-5.430833,0.72
2,4,0202-1102-2020-2101,2101,0202-1102-2020-2101,4,0.03,5.812472,1.31983,-0.994407,0.928319,0.03
2,4,0202-1102-2020-2101,0202,0202-1102-2020-2101,4,0.15,-6.317015,7.482628,-1.248569,6.602928,0.15
3,4,0022-0202-2020-2100,0202,0022-0202-2020-2100,4,0.62,-4.923606,6.07608,-4.011888,6.632652,0.62
3,4,0022-0202-2020-2100,2100,0022-0202-2020-2100,4,0.02,5.370627,0.884584,0.810002,0.002529,0.02
3,4,0022-0202-2020-2100,0022,0022-0202-2020-2100,4,0.27,-1.157774,-0.416367,2.193317,6.498118,0.27
3,4,0022-0202-2020-2100,2020,0022-0202-2020-2100,4,0.09,5.370627,-5.046989,7.015623,-0.129713,0.09
4,1,0202,0202,0202,1,1,-10.768915,5.935841,-5.798119,7.482628,1
5,1,0022,0022,0022,1,1,-1.348469,-0.092847,1.832755,3.412274,1
6,3,0202-2020-2200,2020,0202-2020-2200,3,0.27,7.510526,-3.582816,3.778258,-6.823891,0.27
6,3,0202-2020-2200,2200,0202-2020-2200,3,0.56,1.989321,2.027882,-1.556735,-1.507854,0.56
6,3,0202-2020-2200,0202,0202-2020-2200,3,0.17,-4.571547,7.044786,-7.556362,3.205414,0.17
7,4,0202-2011-2020-2201,2201,0202-2011-2020-2201,4,0.18,0.997168,2.012179,-6.326019,0.865866,0.18
7,4,0202-2011-2020-2201,2011,0202-2011-2020-2201,4,0.16,7.013865,-3.727046,0.131372,0.865836,0.16
7,4,0202-2011-2020-2201,2020,0202-2011-2020-2201,4,0.2,7.014125,-4.275969,6.76264,-4.906449,0.2
7,4,0202-2011-2020-2201,0202,0202-2011-2020-2201,4,0.46,-4.102201,5.239547,-6.326237,7.120263,0.46
8,2,0202-2020,0202,0202-2020,2,0.81,-3.837719,7.371582,-4.492928,5.61431,0.81
8,2,0202-2020,2020,0202-2020,2,0.19,6.783928,-4.650015,6.211366,-1.70559,0.19
9,3,0202-2002-2020,2002,0202-2020,3,0.06,1.511322,-3.24129,0.68186,3.139534,0.06
9,3,0202-2002-2020,0202,0202-2020,3,0.12,-3.250894,3.135789,-5.30152,4.241152,0.12
9,3,0202-2002-2020,2020,0202-2020,3,0.82,7.083968,-8.679648,6.386653,-6.565286,0.82
10,3,0202-2020-2102,2020,0202-2020,3,0.74,6.351513,-0.964681,8.238032,-5.384372,0.74
10,3,0202-2020-2102,2102,0202-2020,3,0.01,1.214871,0.817657,-2.710396,4.980189,0.01
10,3,0202-2020-2102,0202,0202-2020,3,0.25,-5.173858,7.427317,-2.710378,6.894545,0.25
11,2,0210-2020,0210,0120-0210-2020,2,0.61,0.52229,7.095067,-1.62786,-5.019448,0.61
11,2,0210-2020,2020,0120-0210-2020,2,0.39,6.881443,-2.995697,4.749218,-10.724241,0.39
12,2,2020-2100,2020,2020-2100,2,0.59,7.245412,-1.922881,7.055264,-11.32182,0.59
12,2,2020-2100,2100,2020-2100,2,0.41,7.245412,-0.140552,1.153732,-5.731066,0.41
13,2,0012-0202,0012,0012-0202,2,0.71,1.306992,0.321727,-0.934396,7.173125,0.71
13,2,0012-0202,0202,0012-0202,2,0.29,-2.933629,6.211366,-5.762618,7.173125,0.29
14,2,0202-2020,2020,0202-2020,2,0.85,8.23804,-5.860565,7.245837,-4.812873,0.85
14,2,0202-2020,0202,0202-2020,2,0.15,-2.927327,6.894545,-5.791794,5.722359,0.15
15,3,0112-0122-0202,0202,0112-0202,3,0.29,-5.267181,6.150565,-6.509844,6.26849,0.29
15,3,0112-0122-0202,0122,0112-0202,3,0.69,-5.047112,0.187994,1.455657,1.911039,0.69
15,3,0112-0122-0202,0112,0112-0202,3,0.02,-5.058565,0.189811,-0.347045,5.717381,0.02
16,2,0202-2020,2020,0202-2020,2,0.91,8.23804,-5.287455,7.245837,-7.293576,0.91
16,2,0202-2020,0202,0202-2020,2,0.09,-1.16968,6.894545,-5.900127,5.722359,0.09
17,1,0202,0202,0202-2020,1,1,-7.140398,6.402682,-7.428019,5.68215,1
18,3,0012-0202-2020,0202,0012-0202-2020,3,0.21,-3.623177,6.211366,-4.382092,7.173125,0.21
18,3,0012-0202-2020,2020,0012-0202-2020,3,0.34,7.371582,-6.020913,5.61431,-3.132093,0.34
18,3,0012-0202-2020,0012,0012-0202-2020,3,0.45,1.069232,-0.30904,-0.766447,7.173125,0.45
19,1,0210,0210,0210,1,1,-1.810425,7.059209,0.812479,-0.229631,1
20,4,0121-0202-1120-2020,0202,0121-0202-1120-2020,4,0.16,-4.892677,7.622466,-4.781982,7.011494,0.16
20,4,0121-0202-1120-2020,1120,0121-0202-1120-2020,4,0.43,1.067379,1.003392,5.256589,-4.913218,0.43
20,4,0121-0202-1120-2020,2020,0121-0202-1120-2020,4,0.13,7.330112,-4.116198,5.256601,-4.913218,0.13
