ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.561,51.137,0.36,39.797,1
1,18.83,0,77.161,1.032,1
2,187.513,0.001,67.343,0.527,1
3,0.919,32.807,2.518,137.108,1
3,77.164,0,209.804,3.052,1
3,77.164,0.003,29.73,137.108,1
4,73.561,0,2.481,1.558,3
5,210.611,0,45.047,0.584,2
6,18.83,0,77.163,3.515,1
7,101.36,0,51.549,1.181,3
8,24.297,0,119.17,1.032,1
9,0.785,76.888,0.025,200.91,3
9,51.549,0,41.309,3.558,2
10,10.078,0,61.458,0.094,1
11,59.894,0,105.21,0.419,4
12,4.471,2.088,0.076,81.111,1
12,84.479,0.055,3.211,81.111,1
12,84.536,0,31.874,1.499,1
13,3.929,4.044,1.509,0.302,1
13,31.755,0.001,41.534,0.302,1
14,59.894,0,105.209,2.978,1
15,37.159,0.007,84.7,0.948,1
16,0.957,175.683,1.507,18.033,1
16,88.756,0.005,85.622,18.033,1
17,7.632,71.362,0.889,140.763,1
17,70.955,0,209.665,11.993,1
17,70.955,0.003,19.079,140.763,1
18,101.36,0,51.501,5.603,1
18,101.36,0.003,22.48,62.855,1
19,15.749,0.001,10.573,0.18,1
20,0.428,190.849,0.524,197.864,2
20,41.328,0.001,141.808,6.943,1
21,1.255,68.928,0.099,90.497,1
21,74.511,0.02,3.463,90.497,1
21,74.512,0,42.86,2.894,1
22,3.982,35.287,0.012,89.536,1
22,3.984,26.355,0.627,2.004,1
22,158.515,0,59.704,2.004,1
22,158.515,0.008,1.184,89.536,1
23,1.237,43.02,0.615,69.728,1
23,96.874,0,251.2,0.743,1
23,96.874,0.001,30.9,69.728,1
24,0.445,3.533,1.111,0.658,1
24,14.879,0.004,37.18,0.658,1
25,1.755,73.641,0,131.857,3
26,0.601,76.884,0.038,260.695,1
26,49.723,0.041,1.5,260.695,2
27,11.988,9.547,0.075,14.24,1
27,109.3,0.001,5.674,14.24,3
28,32.707,0.024,292.306,0.08,2
29,52.268,0,93.048,1.378,2
30,0.241,318.272,0.015,338.411,1
30,0.257,7.179,0.491,5.446,1
30,4.082,0.004,47.338,5.446,1
31,166.617,0,179.551,1.299,3
32,0.529,503.165,0.023,142.96,1
33,1.841,22.478,0.09,14.878,1
33,2.036,5.943,3.079,0.246,1
33,72.534,0,281.536,0.246,1
33,72.534,0.005,8.274,14.878,1
34,1.267,331.288,0.115,82.668,1
34,3.243,7.309,0.673,1.444,1
34,45.825,0.005,43.186,1.444,2
35,166.36,0.001,24.114,0.224,2
36,1.035,2.193,6.4,0.341,1
36,96.028,0.003,152.699,0.341,1
37,5.271,192.68,0.365,108.575,1
37,49.06,0.022,20.909,108.575,2
38,1.438,12.694,0.031,426.072,6
39,63.322,0.014,1.995,175.57,1
40,129.251,0,47.328,0.378,1
41,2.244,49.855,0.1,86.561,2
41,142.546,0.018,7.658,86.561,1
41,142.556,0,74.455,7.012,2
42,0.044,145.284,0.031,122.403,3
43,1.024,5.716,0.609,3.98,3
43,89.042,0.022,10.273,3.98,1
44,12.286,173.317,0.334,84.746,3
44,69.24,0.066,28.41,84.746,1
45,22.814,0,65.286,3.894,3
46,2.618,114.578,0.346,121.386,2
46,105.344,0,61.491,2.357,2
47,42.904,0,199.392,0.311,1
48,237.525,0,65.056,1.05,1
48,237.525,0.007,14.868,51.093,1
49,6.629,6.296,1.473,0.14,1
49,120.089,0,69.698,0.14,1
50,1.351,55.077,0.218,47.685,2
50,55.172,0.01,16.505,47.685,1
50,55.374,0,141.825,0.557,1
51,1.367,59.424,0.589,60.17,1
51,134.768,0,97.049,0.686,2
51,134.768,0.002,53.214,60.17,1
52,33.194,0,73.235,1.02,1
53,77.351,0,74.776,0.52,2
54,3.868,55.415,0.782,73.618,1
54,173.298,0,109.634,1.585,1
