ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,1.508,361.022,0.082,88.992,2
1,114.453,0.015,4.907,88.992,2
2,0.03,549.958,0.067,219.454,3
3,2.45,361.298,0.004,87.385,3
4,1.045,51.679,3.004,0.146,1
4,23.228,0,80.474,0.146,1
5,1.37,790.67,0.204,116.43,2
5,19.108,0.001,105.659,2.135,1
6,2.575,35.811,0.041,143.357,1
6,96.748,0.007,2.753,143.357,2
7,0.202,34.829,0.607,0.364,1
7,15.334,0.035,36.126,0.364,1
8,1.776,514.888,0.001,51.806,2
8,31.346,1.397,0.003,51.806,2
9,3.234,915.041,0.415,181.465,1
9,201.035,0.004,70.808,8.898,1
9,201.035,0.025,5.838,181.465,1
10,1.098,153.397,0.03,217.149,1
10,28.272,0,27.75,3.266,1
10,28.272,0.005,1.501,217.149,1
11,1.452,105.951,0.012,204.258,1
11,105.343,3.14,0.021,204.258,1
11,108.332,0.003,14,3.584,1
12,47.985,0.002,100.498,0.113,1
13,0.155,1646.796,0.039,119.922,1
13,5.409,0.385,147.436,1.852,1
14,1.356,6.632,59.504,1.199,2
14,33.665,0.012,180.093,1.199,2
15,1.54,36.531,0.484,2.858,1
15,1.54,962.23,0.008,110.734,2
15,128.854,0.001,17.431,2.858,1
16,2.697,819.254,0.079,65.529,1
16,7.3,13.535,0.728,2.797,1
16,231.179,0.021,7.598,65.529,1
16,231.207,0,67.384,2.797,1
17,0.937,606.89,0.087,228.759,2
17,73.204,0.324,1.062,228.759,1
17,73.208,0.037,17.191,3.231,2
18,3.489,90.337,2.349,3.756,2
18,165.926,0.077,149.951,3.756,1
19,2.029,1184.039,0.084,83.685,2
19,160.685,0.535,7.614,83.685,2
20,16.19,0.004,238.984,0.911,1
21,1.701,485.966,0.099,89.383,1
21,1.716,12.99,4.145,5.067,1
21,50.904,0.023,7.799,89.383,1
21,50.905,0.001,74.74,5.067,1
22,0.321,225.789,1.057,1.8,1
22,0.321,889.811,0.013,102.657,1
22,19.108,0.001,105.659,1.8,1
22,19.108,0.066,1.317,102.657,1
23,14.213,0,101.973,0.247,1
24,3.65,485.92,0.137,89.42,2
24,50.905,0,75.092,1.639,1
25,0.499,1106.634,0.005,69.425,1
25,1.108,19.652,0.081,6.498,1
25,37.729,0.475,2.696,6.498,1
26,7.769,12.488,1.268,0.144,1
26,88.064,0.004,96.748,0.144,1
27,7.674,23.315,3.43,1.398,1
27,7.674,25.513,0.084,73.402,1
27,238.984,0.004,204.281,1.398,1
27,238.984,0.268,5.024,73.402,1
28,0.88,608.105,0.067,89.794,1
28,81.105,0,129.114,0.959,1
29,122.884,0,62.907,3.589,2
30,72.218,0,113.399,0.27,1
31,0.53,27.946,0.068,3.367,1
31,0.53,704.215,0.001,224.488,1
31,45.313,0.002,4.816,3.367,1
32,0.963,710.321,0.237,82.838,1
32,0.985,45.691,1.323,1.354,1
32,33.35,0.086,13.607,82.838,1
32,33.52,0.002,75.271,1.354,1
33,67.764,0.001,215.495,1.227,4
34,4.621,747.387,0.327,370.305,1
34,5.365,10.933,6.62,5.023,1
34,48.285,0.122,10.334,370.305,1
34,48.51,0.065,89.353,5.023,1
35,1.377,590.334,0.063,97.12,1
35,103.223,0.531,1.284,97.12,2
36,1.319,433.182,0.164,289.83,2
36,35.883,0.086,10.953,289.83,2
37,5.373,2279.999,0.043,345.042,2
37,109.892,0.42,3.413,345.042,2
38,1.138,3100.93,0.388,100.09,1
38,82.393,1.549,35.028,100.09,1
38,89.42,0.023,219.608,1.718,1
39,2.518,278.62,2.547,0.502,1
39,149.951,0.001,254.296,0.502,2
40,0.956,101.041,0.068,137.191,1
40,79.163,0.48,3.127,137.191,1
40,80.474,0,256.473,2.12,1
41,0.784,319.277,0.069,69.023,2
41,6.527,0.001,120.418,1.161,1
42,1.459,746.982,0.131,360.403,4
43,2.373,5672.356,0.773,259.383,1
43,157.796,0.061,13.63,259.383,1
43,157.797,0.001,120.217,11.096,1
44,35.64,0.012,63.604,0.65,2
45,5.287,1068.431,0.003,93.214,2
45,5.294,19.492,0.26,2.997,1
45,277.537,0.001,15.176,2.997,1
46,0.481,60.003,5.534,47.073,1
46,28.529,0,44.934,0.767,1
46,28.529,0.118,15.437,47.073,1
47,16.594,0.01,219.28,0.062,1
48,201.362,0.005,147.578,16.491,2
49,17.761,810.541,0.179,90.48,1
