parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0302-1010-1012,0300,0300-0302-1010-1012,4,0.18,1.759419,5.651606,0.412641,-0.023597,0.18
1,4,0300-0302-1010-1012,0302,0300-0302-1010-1012,4,0.13,1.759418,9.022137,0.380185,4.836144,0.13
1,4,0300-0302-1010-1012,1010,0300-0302-1010-1012,4,0.31,6.37508,-9.848444,6.475565,-0.023597,0.31
1,4,0300-0302-1010-1012,1012,0300-0302-1010-1012,4,0.38,6.37508,-6.477746,6.443371,4.836144,0.38
2,3,0300-0303-1010,1010,0300-0303-1010-1103,3,0.3,4.3066,-5.788213,5.362823,0.889849,0.3
2,3,0300-0303-1010,0300,0300-0303-1010-1103,3,0.2,-1.386544,5.709109,0.578797,0.889847,0.2
2,3,0300-0303-1010,0303,0300-0303-1010-1103,3,0.5,-1.706826,10.402649,-4.579597,7.447915,0.5
3,4,0300-0303-1010-1013,1013,0300-0303-1003-1010,4,0.16,7.156934,-4.810929,2.078549,6.233312,0.16
3,4,0300-0303-1010-1013,1010,0300-0303-1003-1010,4,0.53,7.156934,-13.599706,4.674041,-0.147961,0.53
3,4,0300-0303-1010-1013,0300,0300-0303-1003-1010,4,0.18,2.125259,4.24537,-1.410067,-0.147961,0.18
3,4,0300-0303-1010-1013,0303,0300-0303-1003-1010,4,0.13,2.124092,10.260819,-4.094392,6.233312,0.13
4,3,0303-1010-1013,1010,0303-1010-1013,3,0.79,6.515555,-18.607025,5.173008,0.657009,0.79
4,3,0303-1010-1013,1013,0303-1010-1013,3,0.18,6.515555,-12.412262,4.396729,6.739735,0.18
4,3,0303-1010-1013,0303,0303-1010-1013,3,0.03,0.68458,6.123073,-1.41124,6.739735,0.03
5,4,0301-0303-1003-1011,1011,0301-0303-1003-1011,4,0.24,7.391499,-5.093288,4.884745,3.100785,0.24
5,4,0301-0303-1003-1011,1003,0301-0303-1003-1011,4,0.28,7.391446,-0.786982,-0.011773,6.806891,0.28
5,4,0301-0303-1003-1011,0301,0301-0303-1003-1011,4,0.1,1.156028,9.166134,1.209379,3.100785,0.1
5,4,0301-0303-1003-1011,0303,0301-0303-1003-1011,4,0.38,1.156029,9.203452,-3.687077,6.806891,0.38
6,3,0010-0013-0303,0303,0010-0303,3,0.2,-2.729623,8.478441,-2.488741,7.510896,0.2
6,3,0010-0013-0303,0010,0010-0303,3,0.51,2.801163,-7.463624,6.710101,2.742692,0.51
6,3,0010-0013-0303,0013,0010-0303,3,0.29,2.801153,-1.235528,3.055396,7.510896,0.29
7,1,1010,1010,1010,1,1,6.175657,-10.82515,6.754379,-0.915024,1
8,2,0300-1010,0300,0300-1010,2,0.34,1.512909,5.081768,0.972079,1.503053,0.34
8,2,0300-1010,1010,0300-1010,2,0.66,6.787535,-12.930286,7.213362,1.503053,0.66
9,3,0303-1003-1010,1010,0300-0303-1003-1010-1103,3,0.37,5.786769,-16.175223,6.405604,1.294647,0.37
9,3,0303-1003-1010,1003,0300-0303-1003-1010-1103,3,0.44,5.786768,-5.543242,0.953384,7.083536,0.44
9,3,0303-1003-1010,0303,0300-0303-1003-1010-1103,3,0.19,-0.229233,7.488377,-4.445274,7.083536,0.19
10,1,1010,1010,0300-1010,1,1,6.80329,-8.80476,6.415357,-1.223165,1
11,3,0010-0300-0303,0300,0010-0013-0300-0303,3,0.28,-5.51873,5.844386,-0.096939,1.264057,0.28
11,3,0010-0300-0303,0010,0010-0013-0300-0303,3,0.41,0.655531,-3.576552,6.375075,1.264057,0.41
11,3,0010-0300-0303,0303,0010-0013-0300-0303,3,0.31,-5.51873,9.974706,-4.252635,6.611073,0.31
12,1,1010,1010,0300-1010,1,1,7.196261,-13.277995,3.56342,0.633881,1
13,1,1010,1010,0300-1010,1,1,5.252593,-10.245629,6.415358,0.10809,1
14,2,0303-1003,0303,0300-0303-1003-1010,2,0.36,1.32066,9.454305,-6.629038,7.420284,0.36
14,2,0303-1003,1003,0300-0303-1003-1010,2,0.64,7.334662,-2.052909,-0.174653,7.420284,0.64
15,4,0300-0301-1010-1011,1011,0300-0301-1010-1011,4,0.52,7.74734,-14.191156,5.613113,4.10408,0.52
15,4,0300-0301-1010-1011,1010,0300-0301-1010-1011,4,0.36,7.74734,-14.324512,5.619763,-2.283814,0.36
15,4,0300-0301-1010-1011,0300,0300-0301-1010-1011,4,0.06,3.5147,3.831556,0.287141,-2.283813,0.06
15,4,0300-0301-1010-1011,0301,0300-0301-1010-1011,4,0.06,3.358415,3.965762,-0.027521,4.10408,0.06
16,4,1010-1012-1300-1302,1300,1010-1012-1302,4,0.17,4.146683,3.621515,-0.151045,-0.401183,0.17
16,4,1010-1012-1300-1302,1012,1010-1012-1302,4,0.16,7.011616,-6.531048,5.973034,5.798728,0.16
16,4,1010-1012-1300-1302,1010,1010-1012-1302,4,0.53,7.011617,-12.163572,6.244199,-0.401183,0.53
16,4,1010-1012-1300-1302,1302,1010-1012-1302,4,0.14,4.146648,9.286819,-0.526098,5.798728,0.14
17,2,0300-1010,1010,0300-0303-1003-1010,2,0.48,5.928539,-9.539097,3.402188,1.397183,0.48
17,2,0300-1010,0300,0300-0303-1003-1010,2,0.52,0.0675,3.874359,-2.602869,1.397183,0.52
18,2,1010-1013,1010,1003-1010-1203,2,0.48,5.662963,-12.640261,4.192305,-0.046351,0.48
18,2,1010-1013,1013,1003-1010-1203,2,0.52,5.662963,-5.436162,3.217418,5.982172,0.52
19,1,0303,0303,0200-0300-0303-1003-1010,1,1,1.51539,9.737241,-4.981207,7.017457,1
20,2,0303-1013,0303,0303-1010-1013,2,0.15,2.636695,8.555246,-2.636316,6.414678,0.15
20,2,0303-1013,1013,0303-1010-1013,2,0.85,8.201452,-7.213359,2.010083,6.414678,0.85
21,2,0013-0303,0303,0010-0013-0213-0303,2,0.17,-0.974315,8.964802,-1.351387,6.709689,0.17
21,2,0013-0303,0013,0010-0013-0213-0303,2,0.83,5.148952,-3.195545,4.049896,6.709689,0.83
22,2,0303-1010,1010,0303-1010,2,0.28,6.696029,-9.60195,6.427717,1.256539,0.28
22,2,0303-1010,0303,0303-1010,2,0.72,0.281052,7.967778,-4.701766,7.577219,0.72
23,2,0300-1010,1010,0300-1010,2,0.47,6.988848,-7.903189,5.148783,-5.891206,0.47
23,2,0300-1010,0300,0300-1010,2,0.53,0.814587,6.550648,0.928289,-5.891206,0.53
24,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.09,1.358344,5.043909,1.277894,1.69934,0.09
24,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.16,7.447915,-9.999529,6.842652,1.69934,0.16
24,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.75,1.358267,9.798119,-5.291439,8.20145,0.75
25,2,0303-1013,1013,0300-0303-1010-1013,2,0.41,7.420279,-2.759422,2.098482,7.968849,0.41
25,2,0303-1013,0303,0300-0303-1010-1013,2,0.59,0.860168,9.524879,-3.521563,7.968849,0.59
26,3,0010-0013-0303,0010,0010-0013-0303,3,0.77,3.974321,-10.964679,5.892069,0.126115,0.77
26,3,0010-0013-0303,0303,0010-0013-0303,3,0.02,-1.605162,6.784832,-3.315692,5.942703,0.02
26,3,0010-0013-0303,0013,0010-0013-0303,3,0.21,3.974321,-5.527821,2.70754,5.942703,0.21
27,2,0300-1010,1010,0300-1010,2,0.89,7.975812,-12.238268,6.303053,-2.159998,0.89
27,2,0300-1010,0300,0300-1010,2,0.11,1.406476,6.336559,-0.149259,-2.159998,0.11
28,1,0303,0303,0200-0300-0303-1010,1,1,-1.953995,10.790358,-6.542727,7.106733,1
29,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.43,7.758204,-12.071676,5.217548,0.593864,0.43
29,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.29,7.758204,-4.114886,-1.304642,7.196257,0.29
29,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.11,2.566114,7.682432,-7.873979,7.196257,0.11
29,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.17,2.568803,3.723068,-1.350665,0.593864,0.17
30,4,0300-0301-1010-1011,1011,0210-0211-0300-0301-1010-1011,4,0.32,2.779879,-7.305728,7.017279,4.536139,0.32
30,4,0300-0301-1010-1011,0300,0210-0211-0300-0301-1010-1011,4,0.16,0.063408,3.900114,0.572688,-0.686366,0.16
30,4,0300-0301-1010-1011,1010,0210-0211-0300-0301-1010-1011,4,0.36,2.779879,-9.398533,7.033541,-0.686366,0.36
30,4,0300-0301-1010-1011,0301,0210-0211-0300-0301-1010-1011,4,0.16,-0.068172,5.992954,0.531011,4.536139,0.16
31,1,1010,1010,1010,1,1,5.822344,-15.003219,7.418965,-0.765864,1
32,1,1010,1010,1003-1010-1303,1,1,6.191754,-9.241621,6.461672,2.760691,1
33,3,0010-0013-0303,0303,0010-0013-0303,3,0.63,-1.664566,11.447785,-4.661916,7.096506,0.63
33,3,0010-0013-0303,0013,0010-0013-0303,3,0.21,3.94254,1.211243,1.762494,7.096506,0.21
33,3,0010-0013-0303,0010,0010-0013-0303,3,0.16,4.143587,-1.021072,6.457989,3.799544,0.16
34,2,0303-1013,1013,0303-1003,2,0.43,6.90923,-3.629648,2.900695,6.821115,0.43
34,2,0303-1013,0303,0303-1003,2,0.57,0.290503,10.086644,-0.136781,6.821115,0.57
35,1,1010,1010,0300-0303-1010,1,1,7.129702,-7.220321,6.132158,0.289079,1
36,1,1010,1010,1010,1,1,6.482933,-9.764792,7.819083,-4.73423,1
37,2,0303-1013,1013,0303-1010-1013,2,0.62,4.320621,-6.872567,1.873168,7.480334,0.62
37,2,0303-1013,0303,0303-1010-1013,2,0.38,-2.109024,9.269523,-4.611339,7.480334,0.38
38,3,0303-1010-1013,1010,0303-1010-1013,3,0.31,6.754382,-9.813629,6.80452,3.965497,0.31
38,3,0303-1010-1013,0303,0303-1010-1013,3,0.18,1.876684,6.939377,-5.558365,7.644314,0.18
38,3,0303-1010-1013,1013,0303-1010-1013,3,0.51,6.754382,-4.813819,0.401075,7.644314,0.51
39,3,0303-1010-1013,1010,0303-1010-1013,3,0.65,6.494914,-11.380837,8.50843,3.663126,0.65
39,3,0303-1010-1013,1013,0303-1010-1013,3,0.18,6.494914,-2.789852,2.016812,7.341973,0.18
39,3,0303-1010-1013,0303,0303-1010-1013,3,0.17,1.617181,8.517484,-3.94256,7.341973,0.17
40,1,0303,0303,0010-0013-0213-0303,1,1,-2.001336,8.684175,-1.616559,6.479092,1
41,1,0303,0303,0301-0303-1001-1201,1,1,1.432004,11.779858,-6.506931,8.003264,1
42,2,0300-1010,1010,0300-1010,2,0.52,7.011229,-10.342081,6.476264,0.737137,0.52
42,2,0300-1010,0300,0300-1010,2,0.48,0.590359,6.297985,1.690032,0.737138,0.48
43,2,0010-0303,0010,0010-0303,2,0.34,4.176028,-4.155608,5.064857,3.171403,0.34
43,2,0010-0303,0303,0010-0303,2,0.66,-0.392075,9.898196,-3.778499,8.806405,0.66
44,2,0303-1010,1010,0300-0303-1003-1010,2,0.31,6.487265,-10.887883,6.763621,3.11787,0.31
44,2,0303-1010,0303,0300-0303-1003-1010,2,0.69,2.049825,10.838512,-3.684479,7.217719,0.69
45,2,0300-1010,0300,0300-0303-1003-1010,2,0.37,0.919007,5.197502,0.225009,2.908945,0.37
45,2,0300-1010,1010,0300-0303-1003-1010,2,0.63,5.830766,-10.932063,6.827304,2.908945,0.63
46,3,0303-1003-1010,1003,0303-1003-1010,3,0.07,7.458088,-2.870884,-0.784662,7.070746,0.07
46,3,0303-1003-1010,1010,0303-1003-1010,3,0.87,7.463018,-15.035498,3.356728,0.553409,0.87
46,3,0303-1003-1010,0303,0303-1003-1010,3,0.06,0.838155,7.671094,-5.271395,7.070746,0.06
47,4,0300-0303-1010-1013,0303,0300-0303-1010-1013,4,0.22,1.002965,9.662473,-2.21844,6.531162,0.22
47,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,0.16,6.041205,-3.731055,3.729683,6.531162,0.16
47,4,0300-0303-1010-1013,1010,0300-0303-1010-1013,4,0.49,6.041205,-10.067681,6.587825,0.649043,0.49
47,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.13,2.844008,3.322395,0.933641,0.649043,0.13
48,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.16,2.015161,10.973016,-6.348587,6.065473,0.16
48,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.23,2.015161,6.860958,0.159861,2.194287,0.23
48,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.31,7.530188,-9.856565,6.373966,2.194289,0.31
48,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.3,7.530188,-0.76385,-0.182682,6.065472,0.3
49,3,0303-1003-1010,1010,0303-1003-1010-1203,3,0.88,6.562923,-11.581495,6.840934,1.345832,0.88
49,3,0303-1003-1010,0303,0303-1003-1010-1203,3,0.02,1.757667,8.345916,-5.101307,6.454074,0.02
49,3,0303-1003-1010,1003,0303-1003-1010-1203,3,0.1,6.562923,-0.753064,0.787648,6.454074,0.1
50,2,0013-0303,0013,0011-0013-0303,2,0.86,4.268711,-3.932082,4.328177,6.349778,0.86
50,2,0013-0303,0303,0011-0013-0303,2,0.14,-2.261637,7.583605,-2.060185,6.349778,0.14
51,2,1003-1303,1003,1003-1010-1303,2,0.64,7.030728,-1.590063,-0.815744,6.806799,0.64
51,2,1003-1303,1303,1003-1010-1303,2,0.36,3.099783,6.072526,-3.225114,6.806799,0.36
52,2,0303-1010,1010,0303-1010,2,0.17,6.239192,-7.519401,7.333182,2.292453,0.17
52,2,0303-1010,0303,0303-1010,2,0.83,2.364707,10.234865,-3.763583,7.926342,0.83
53,3,0010-0013-0303,0013,0010-0013-0303,3,0.06,4.94824,-1.569384,1.826052,6.585878,0.06
53,3,0010-0013-0303,0010,0010-0013-0303,3,0.9,4.948338,-5.352682,7.143781,0.329656,0.9
53,3,0010-0013-0303,0303,0010-0013-0303,3,0.04,-0.718216,9.611838,-3.081353,6.585878,0.04
54,2,0303-1013,1013,0303-1013,2,0.34,7.970765,-2.901721,1.513344,8.254409,0.34
54,2,0303-1013,0303,0303-1013,2,0.66,1.735295,9.744366,-5.012665,8.254409,0.66
55,3,0303-1010-1013,1013,0303-1003-1010,3,0.33,6.739767,-9.965267,1.984445,6.464402,0.33
55,3,0303-1010-1013,1010,0303-1003-1010,3,0.6,6.739767,-17.802375,6.574019,-0.07225,0.6
55,3,0303-1010-1013,0303,0303-1003-1010,3,0.07,2.39614,6.752115,-0.978884,6.464402,0.07
56,2,0303-1013,0303,0303-1003-1010,2,0.53,2.49372,11.406734,1.558264,6.825267,0.53
56,2,0303-1013,1013,0303-1003-1010,2,0.47,7.290306,-4.613698,4.520135,6.825267,0.47
57,4,0300-0303-1010-1103,0303,0300-0303-1010-1103,4,0.38,2.070862,10.427998,-4.278988,7.358215,0.38
57,4,0300-0303-1010-1103,0300,0300-0303-1010-1103,4,0.08,2.204646,4.025806,1.467133,1.173034,0.08
57,4,0300-0303-1010-1103,1010,0300-0303-1010-1103,4,0.31,6.21237,-11.592315,8.027867,1.173032,0.31
57,4,0300-0303-1010-1103,1103,0300-0303-1010-1103,4,0.23,6.212355,0.050532,0.216212,7.358215,0.23
58,2,0300-0303,0300,0010-0300-0303,2,0.88,-4.504829,10.12476,-0.227775,1.228794,0.88
58,2,0300-0303,0303,0010-0300-0303,2,0.12,-4.504829,11.569262,-5.819547,6.683966,0.12
59,2,0300-1010,0300,0300-0303-1003-1010,2,0.29,1.378748,3.45142,0.105013,-0.753425,0.29
59,2,0300-1010,1010,0300-0303-1003-1010,2,0.71,7.029669,-12.588518,6.421446,-0.753429,0.71
60,3,0010-0210-0303,0303,0010-0110-0303,3,0.73,-0.89715,10.537723,-1.709872,6.78966,0.73
60,3,0010-0210-0303,0210,0010-0110-0303,3,0.16,3.466343,1.412252,8.701523,1.919879,0.16
60,3,0010-0210-0303,0010,0010-0110-0303,3,0.11,5.096453,-5.366492,8.701621,1.919879,0.11
61,3,0313-1010-1013,0313,0303-1010-1013-1203,3,0.04,1.225883,6.147116,1.415396,6.289503,0.04
61,3,0313-1010-1013,1010,0303-1010-1013-1203,3,0.71,7.213363,-13.265625,9.247395,1.13918,0.71
61,3,0313-1010-1013,1013,0303-1010-1013-1203,3,0.25,7.213363,-7.767847,6.565953,6.289503,0.25
62,1,1010,1010,1010,1,1,5.964866,-14.579732,7.085652,3.881141,1
63,2,1010-1012,1010,0302-1010-1012,2,0.67,5.982172,-14.708419,8.410903,0.433342,0.67
63,2,1010-1012,1012,0302-1010-1012,2,0.33,5.982172,-11.427787,5.729111,5.449572,0.33
64,2,0300-1010,0300,0300-1010,2,0.42,0.33368,7.731138,0.975451,-4.91854,0.42
64,2,0300-1010,1010,0300-1010,2,0.58,6.968269,-6.117251,6.692804,-4.91854,0.58
65,1,1010,1010,1010,1,1,6.914351,-11.623344,7.796483,-1.233585,1
66,2,0301-0302,0301,0301-0302,2,0.84,-0.82482,12.129819,0.201696,1.309467,0.84
66,2,0301-0302,0302,0301-0302,2,0.16,-0.82482,12.569081,4.84e-4,5.409138,0.16
67,3,1010-1013-1303,1013,1010-1013-1303,3,0.51,6.956581,-5.719219,4.908041,6.229521,0.51
67,3,1010-1013-1303,1303,1010-1013-1303,3,0.12,3.048999,4.997813,-1.627504,6.229521,0.12
67,3,1010-1013-1303,1010,1010-1013-1303,3,0.37,6.956581,-9.885062,7.423735,0.790021,0.37
68,3,0300-0303-1010,0300,-1,3,0.49,1.307538,10.231848,0.860295,2.871622,0.49
68,3,0300-0303-1010,1010,-1,3,0.2,5.641153,-6.760557,5.429553,2.871622,0.2
68,3,0300-0303-1010,0303,-1,3,0.31,1.307538,12.933321,-3.8381439999999998,6.445647,0.31
69,3,0300-0303-1010,0300,0300-0303-1010-1103,3,0.38,-0.258264,5.890775,-1.249941,1.256931,0.38
69,3,0300-0303-1010,0303,0300-0303-1010-1103,3,0.44,-0.25994,12.011919,-6.745668,7.638085,0.44
