parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-0310-1010,0303,0303-0310-1010,3,0.17,1.795454,9.440837,-2.265973,5.716534,0.17
1,3,0303-0310-1010,0310,0303-0310-1010,3,0.41,1.795454,0.699539,3.959573,-0.422098,0.41
1,3,0303-0310-1010,1010,0303-0310-1010,3,0.42,6.856835,-9.779578,5.593246,-0.422098,0.42
2,2,0303-1003,1003,-1,2,0.13,4.901466,-2.288912,-1.011627,5.907964,0.13
2,2,0303-1003,0303,-1,2,0.87,4.000458,9.194133,-7.08063,5.907964,0.87
3,2,1010-1303,1303,1010-1303,2,0.68,4.627982,2.265204,-6.233817,7.387848,0.68
3,2,1010-1303,1010,1010-1303,2,0.32,6.834767,-11.982745,4.216821,1.923118,0.32
4,4,0210-0300-0303-1010,0303,0210-0300-0303-1010,4,0.3,-0.020832,9.281014,-8.222395,6.955678,0.3
4,4,0210-0300-0303-1010,1010,0210-0300-0303-1010,4,0.24,6.261979,-10.206888,2.403646,2.898139,0.24
4,4,0210-0300-0303-1010,0300,0210-0300-0303-1010,4,0.44,-0.020832,4.598257,-2.260234,2.898139,0.44
4,4,0210-0300-0303-1010,0210,0210-0300-0303-1010,4,0.02,0.858346,-1.297746,2.403646,2.898139,0.02
5,2,0300-1010,1010,0300-1010,2,0.62,6.659008,-11.741269,6.888747,-0.738347,0.62
5,2,0300-1010,0300,0300-1010,2,0.38,0.647765,4.56151,0.695091,-0.738347,0.38
6,4,0303-0310-1010-1013,1013,0303-0310-1010-1013-1110,4,0.09,6.433449,-5.007391,2.876365,7.444018,0.09
6,4,0303-0310-1010-1013,1010,0303-0310-1010-1013-1110,4,0.23,6.433449,-6.733736,8.424426,1.9183,0.23
6,4,0303-0310-1010-1013,0310,0303-0310-1010-1013-1110,4,0.29,1.140676,3.422642,2.083094,1.9183,0.29
6,4,0303-0310-1010-1013,0303,0303-0310-1010-1013-1110,4,0.39,1.140676,10.610627,-3.464878,7.444018,0.39
