parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,-1,1,1,-3.191,5.458014,-7.433762,6.320842,1
2,2,2020-2102,2020,2020,2,0.807,5.725624,-3.031265,6.197217,-6.323083,0.807
2,2,2020-2102,2102,2020,2,0.193,2.339543,1.931469,-1.795934,2.584046,0.193
3,2,0202-2020,0202,0202-2020,2,0.009,-5.376626,4.084134,-1.257734,6.184661,0.009
3,2,0202-2020,2020,0202-2020,2,0.991,6.306799,-4.591581,6.816321,-4.967566,0.991
4,2,0202-2020,0202,0202-2020,2,0.249,-3.524662,4.681244,-4.321855,5.819673,0.249
4,2,0202-2020,2020,0202-2020,2,0.751,5.223217,-5.442092,6.925037,-4.335544,0.751
5,2,0202-2020,0202,0202-2020,2,0.079,-4.542495,1.647075,-4.716146,5.249745,0.079
5,2,0202-2020,2020,0202-2020,2,0.921,7.045469,-10.078135,4.854435,-7.535899,0.921
6,2,0202-2020,0202,0202-2001-2020,2,0.772,-9.747256,3.242416,-7.202749,4.963058,0.772
6,2,0202-2020,2020,0202-2001-2020,2,0.228,2.201351,-9.119981,5.184743,-3.508628,0.228
7,2,0202-2020,2020,0202-2020,2,0.159,4.1222,-0.64506,6.184661,-5.522005,0.159
7,2,0202-2020,0202,0202-2020,2,0.841,-8.535933,6.816321,-3.786422,5.942103,0.841
8,2,0202-2020,2020,0202-2020,2,0.703,7.729958,-6.379691,6.694937,-5.840398,0.703
8,2,0202-2020,0202,0202-2020,2,0.297,-3.414174,6.285985,-4.617323,6.35234,0.297
9,3,0212-2020-2110,0212,2020-2110,3,0.031,-0.698415,7.010444,-1.970507,3.535796,0.031
9,3,0212-2020-2110,2110,2020-2110,3,0.722,7.097266,1.550522,0.183051,-4.592311,0.722
9,3,0212-2020-2110,2020,2020-2110,3,0.247,7.10695,-4.515062,6.494455,-4.592297,0.247
10,3,0202-0220-2020,2020,0202-0220-2020,3,0.324,5.746602,-0.606231,7.36727,-6.882337,0.324
10,3,0202-0220-2020,0202,0202-0220-2020,3,0.169,-5.26641,7.055044,-4.303441,2.872721,0.169
10,3,0202-0220-2020,0220,0202-0220-2020,3,0.507,0.504478,5.754841,1.187835,-2.854583,0.507
11,3,0202-2002-2020,2020,0202-2002-2020,3,0.141,6.340785,-8.854234,5.394482,-0.374238,0.141
11,3,0202-2002-2020,2002,0202-2002-2020,3,0.388,2.191871,-0.56614,-1.182683,2.978259,0.388
11,3,0202-2002-2020,0202,0202-2002-2020,3,0.471,-4.451626,3.678476,-7.487403,7.349838,0.471
12,2,0202-2020,2020,0202-2020,2,0.813,7.082925,-3.54777,6.370118,-5.344305,0.813
12,2,0202-2020,0202,0202-2020,2,0.187,-3.741956,3.59459,-2.094868,5.7674,0.187
13,4,0202-0211-2020-2110,2020,0202-0211-1021-2020,4,0.222,7.525175,-0.225098,7.603892,-3.2411469999999998,0.222
13,4,0202-0211-2020-2110,0202,0202-0211-1021-2020,4,0.135,-4.556515,6.880883,-3.850054,5.076492,0.135
13,4,0202-0211-2020-2110,0211,0202-0211-1021-2020,4,0.364,-2.082307,6.184388,2.055297,0.642996,0.364
13,4,0202-0211-2020-2110,2110,0202-0211-1021-2020,4,0.279,7.466729,1.612531,2.055373,-3.2411469999999998,0.279
14,1,2020,2020,2020,1,1,5.249746,-5.75566,7.658997,-2.593998,1
15,2,0202-2020,2020,0202-2020,2,0.006,7.084864,-1.32828,2.201351,-9.300302,0.006
15,2,0202-2020,0202,0202-2020,2,0.994,-5.681451,7.228688,-9.749346,3.242416,0.994
16,3,0022-0202-2020,2020,0022-0202-2020,3,0.565,5.419478,-5.513302,7.082925,-3.010041,0.565
16,3,0022-0202-2020,0202,0022-0202-2020,3,0.205,-3.17851,7.136083,-1.523688,3.59459,0.205
16,3,0022-0202-2020,0022,0022-0202-2020,3,0.23,0.192132,1.02865,0.805077,2.317966,0.23
17,1,2020,2020,2020,1,1,7.114688,-5.523104,7.999378,-0.815179,1
18,2,0202-2020,0202,0202-2020,2,0.812,-5.121943,7.463643,-5.742916,7.005331,0.812
18,2,0202-2020,2020,0202-2020,2,0.188,7.236603,-5.160854,6.399934,-0.80431,0.188
