parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0021-0202-2020,0021,0021-0202-2020,3,0.19,-4.277295,0.203157,6.632963,0.122848,0.19
1,3,0021-0202-2020,0202,0021-0202-2020,3,0.794,-9.756541,5.817267,-6.217107,6.25585,0.794
1,3,0021-0202-2020,2020,0021-0202-2020,3,0.016,2.308783,-4.677087,6.637286,-6.301394,0.016
2,3,0012-0202-2020,0012,0012-0202-2011-2020,3,0.325,-4.201992,0.194574,0.996609,6.255042,0.325
2,3,0012-0202-2020,0202,0012-0202-2011-2020,3,0.328,-7.456117,5.817267,-2.082043,6.25585,0.328
2,3,0012-0202-2020,2020,0012-0202-2011-2020,3,0.347,2.308783,-3.065286,6.637286,-5.387171,0.347
3,3,0202-2020-2200,0202,0202-2020-2200,3,0.271,-2.110332,6.67469,-5.738899,5.144038,0.271
3,3,0202-2020-2200,2020,0202-2020-2200,3,0.296,7.064643,-0.982937,5.574187,-5.844396,0.296
3,3,0202-2020-2200,2200,0202-2020-2200,3,0.433,2.57703,4.922465,0.17007,-0.910377,0.433
4,2,0121-2020,0121,0121-2020,2,0.451,-1.282168,1.691048,3.060039,0.672597,0.451
4,2,0121-2020,2020,0121-2020,2,0.549,5.649252,-3.138353,5.956769,-5.468869,0.549
5,2,0202-2021,2021,0202,2,0.064,7.323091,-3.215684,3.853486,1.030358,0.064
5,2,0202-2021,0202,0202,2,0.936,-3.473851,6.973747,-3.910738,5.994345,0.936
6,3,0200-0202-2020,0202,0202-2020,3,0.193,-3.368875,6.213786,-4.987393,2.308783,0.193
6,3,0200-0202-2020,2020,0202-2020,3,0.664,6.517022,-2.297194,4.416725,-7.456151,0.664
6,3,0200-0202-2020,0200,0202-2020,3,0.143,1.513134,5.569943,-0.139029,1.445069,0.143
7,2,0202-2020,2020,0202-2020,2,0.905,6.240227,-5.322795,6.602506,-1.21362,0.905
7,2,0202-2020,0202,0202-2020,2,0.095,-3.891581,5.994345,-1.615775,6.223889,0.095
