parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-0211-2020,0202,0202-0211-1210-2020,3,0.127,-4.292919,3.701827,-4.392263,6.509021,0.127
1,3,0202-0211-2020,0211,0202-0211-1210-2020,3,0.086,-4.292916,3.701827,0.143652,0.288083,0.086
1,3,0202-0211-2020,2020,0202-0211-1210-2020,3,0.787,6.678387,-8.792815,6.579044,-5.985621,0.787
2,2,0202-2020,0202,0202-2020,2,0.189,-4.80567,6.573529,-1.734024,2.531479,0.189
2,2,0202-2020,2020,0202-2020,2,0.811,6.321137,-6.098472,6.270756,-8.772003,0.811
3,3,0122-0202-2020,0202,0122-0202-2020,3,0.28,-4.881041,5.321731,-4.936142,6.636892,0.28
3,3,0122-0202-2020,2020,0122-0202-2020,3,0.416,5.84332,-2.174292,7.179632,-2.689575,0.416
3,3,0122-0202-2020,0122,0122-0202-2020,3,0.304,-1.722894,1.014818,1.48091,2.7773,0.304
4,2,0202-2020,2020,0202-2020,2,0.06,6.673965,-1.285915,3.032306,-4.666471,0.06
4,2,0202-2020,0202,0202-2020,2,0.94,-5.879544,7.241374,-7.949591,6.444433,0.94
5,2,0202-2020,2020,0202-2020,2,0.054,6.673965,-1.285915,3.032306,-5.528151,0.054
5,2,0202-2020,0202,0202-2020,2,0.946,-5.879544,7.241374,-9.659146,6.444433,0.946
6,2,0202-2020,0202,0202-2020,2,0.93,-5.879544,7.241374,-9.659146,6.444433,0.93
6,2,0202-2020,2020,0202-2020,2,0.07,6.673965,-1.285915,3.032306,-5.528152,0.07
7,2,0202-2020,2020,0202-2020,2,0.498,3.032306,-5.683229,7.394955,-1.880765,0.498
7,2,0202-2020,0202,0202-2020,2,0.502,-8.15721,6.444433,-4.539533,6.352989,0.502
8,2,0202-1021,1021,0202-1021,2,0.03,1.056343,-0.417387,2.646797,-1.278537,0.03
8,2,0202-1021,0202,0202-1021,2,0.97,-4.920471,5.691096,-7.822335,6.874465,0.97
9,3,0012-0202-2020,2020,0012-0202-2020,3,0.529,3.414091,-6.596064,7.396471,-4.617967,0.529
9,3,0012-0202-2020,0012,0012-0202-2020,3,0.196,-1.797344,-0.019648,1.132726,6.492875,0.196
