parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,5,02-10-11-20-21,02,02-10-11-20-21,5,0.41,-4.711591,6.674683,0.41
1,5,02-10-11-20-21,10,02-10-11-20-21,5,0.02,0.711686,-4.793432,0.02
1,5,02-10-11-20-21,11,02-10-11-20-21,5,0.07,0.711688,0.341067,0.07
1,5,02-10-11-20-21,20,02-10-11-20-21,5,0.13,7.222781,-4.798849,0.13
1,5,02-10-11-20-21,21,02-10-11-20-21,5,0.37,7.222781,0.335651,0.37
2,2,02-20,02,02-20,2,0.1,-3.068972,4.019653,0.1
2,2,02-20,20,02-20,2,0.9,6.451581,-8.39964,0.9
3,2,02-20,20,02-20,2,0.22,6.424729,-4.020931,0.22
3,2,02-20,02,02-20,2,0.78,-5.857337,6.615283,0.78
4,3,02-20-21,20,02-20-21,3,0.18,5.797159,-3.65973,0.18
4,3,02-20-21,02,02-20-21,3,0.79,-4.576925,7.198964,0.79
4,3,02-20-21,21,02-20-21,3,0.03,5.790393,1.809689,0.03
5,2,02-20,02,02-20,2,0.59,-5.439554,7.224821,0.59
5,2,02-20,20,02-20,2,0.41,7.023552,-2.060837,0.41
6,2,02-20,02,01-02-20-22,2,0.16,-5.719325,6.617265,0.16
6,2,02-20,20,01-02-20-22,2,0.84,6.307739,-4.732422,0.84
7,3,01-02-20,20,01-02-20,3,0.33,6.11888,-5.069458,0.33
7,3,01-02-20,01,01-02-20,3,0.31,-6.011449,1.357558,0.31
7,3,01-02-20,02,01-02-20,3,0.36,-6.011449,7.343546,0.36
8,2,02-20,20,02-12-20,2,0.47,5.800646,-4.88723,0.47
8,2,02-20,02,02-12-20,2,0.53,-7.4249,7.66853,0.53
9,2,02-20,02,02-10-20,2,0.8,-6.024226,6.986354,0.8
9,2,02-20,20,02-10-20,2,0.2,6.216663,-3.022575,0.2
10,5,01-02-11-12-20,20,01-02-11-12-20,5,0.54,5.466578,-4.702269,0.54
10,5,01-02-11-12-20,12,01-02-11-12-20,5,0.32,1.831753,6.776329,0.32
10,5,01-02-11-12-20,11,01-02-11-12-20,5,0.05,1.845318,1.09101,0.05
