Phase,Count,Frequency
00,1,1e-4
00-01,1,1e-4
00-01-20,10,0.001
00-02,32,0.0032
00-02-10,4,4e-4
00-02-10-20,1,1e-4
00-02-12-20,27,0.0027
00-02-20,1027,0.1027
00-02-20-21,20,0.002
00-02-20-22,26,0.0026
00-02-21,2,2e-4
00-20,21,0.0021
01-02,14,0.0014
01-02-10,1,1e-4
01-02-10-20,56,0.0056
01-02-10-20-22,4,4e-4
01-02-11-12,2,2e-4
01-02-11-12-20,46,0.0046
01-02-11-20,3,3e-4
01-02-12-20,19,0.0019
01-02-20,497,0.0497
01-02-20-21-22,1,1e-4
01-02-20-22,36,0.0036
01-02-21,1,1e-4
01-02-21-22,1,1e-4
01-11-12-20,1,1e-4
01-12-20,1,1e-4
02,463,0.0463
02-10-11-20-21,50,0.005
02-10-12-20-22,2,2e-4
02-10-20,537,0.0537
02-10-20-21,12,0.0012
02-10-20-22,61,0.0061
02-10-21,1,1e-4
02-11-12-20,5,5e-4
02-11-20,5,5e-4
02-11-20-21,1,1e-4
02-11-21,10,0.001
02-11-21-22,1,1e-4
02-12,51,0.0051
02-12-20,561,0.0561
02-12-20-21,47,0.0047
02-12-20-22,24,0.0024
02-12-21,19,0.0019
02-20,3662,0.3662
02-20-21,499,0.0499
02-20-21-22,16,0.0016
02-20-22,921,0.0921
02-21,132,0.0132
02-21-22,33,0.0033
02-22,166,0.0166
10-11-20-21,2,2e-4
10-12-20-22,7,7e-4
10-20,16,0.0016
11-12-20,7,7e-4
11-12-20-22,1,1e-4
11-12-21,1,1e-4
11-20,1,1e-4
11-21,2,2e-4
12,15,0.0015
12-20,140,0.014
12-20-21,18,0.0018
12-20-22,40,0.004
12-21,4,4e-4
12-21-22,1,1e-4
12-22,9,9e-4
20,391,0.0391
20-21,45,0.0045
20-21-22,1,1e-4
20-22,133,0.0133
21,13,0.0013
21-22,4,4e-4
22,15,0.0015
