Phase,Count,Frequency
00-01-20,5,5e-4
00-02,21,0.0021
00-02-10,7,7e-4
00-02-12-20,28,0.0028
00-02-20,929,0.0929
00-02-20-21,13,0.0013
00-02-20-21-22,1,1e-4
00-02-20-22,25,0.0025
00-02-21,1,1e-4
00-20,35,0.0035
01-02,26,0.0026
01-02-10-20,49,0.0049
01-02-10-20-22,4,4e-4
01-02-11-12-20,42,0.0042
01-02-11-20,3,3e-4
01-02-12-20,10,0.001
01-02-20,495,0.0495
01-02-20-22,41,0.0041
01-02-21-22,7,7e-4
01-11-20,1,1e-4
01-12-20,1,1e-4
01-20,3,3e-4
02,435,0.0435
02-10,3,3e-4
02-10-11-20,2,2e-4
02-10-11-20-21,42,0.0042
02-10-12-20,1,1e-4
02-10-20,536,0.0536
02-10-20-21,14,0.0014
02-10-20-22,39,0.0039
02-10-21,3,3e-4
02-11-12-20,2,2e-4
02-11-20,4,4e-4
02-11-20-21,2,2e-4
02-11-21,6,6e-4
02-12,62,0.0062
02-12-20,566,0.0566
02-12-20-21,66,0.0066
02-12-20-22,17,0.0017
02-12-21,19,0.0019
02-20,3747,0.3747
02-20-21,515,0.0515
02-20-21-22,6,6e-4
02-20-22,882,0.0882
02-21,145,0.0145
02-21-22,57,0.0057
02-22,147,0.0147
10-11-20-21,2,2e-4
10-12,1,1e-4
10-12-20,3,3e-4
10-12-20-22,5,5e-4
10-20,27,0.0027
11-12,1,1e-4
11-12-20,5,5e-4
11-12-21-22,7,7e-4
11-20,1,1e-4
11-21,1,1e-4
12,17,0.0017
12-20,156,0.0156
12-20-21,8,8e-4
12-20-22,55,0.0055
12-21,2,2e-4
12-21-22,1,1e-4
12-22,7,7e-4
20,382,0.0382
20-21,60,0.006
20-21-22,1,1e-4
20-22,142,0.0142
21,13,0.0013
21-22,11,0.0011
22,27,0.0027
