parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.54,-2.491601,-0.791356,0.54
1,3,00-02-20,02,00-02-20,3,0.32,-6.576453,4.778345,0.32
1,3,00-02-20,20,00-02-20,3,0.14,3.952003,-6.594096,0.14
2,3,00-02-20,20,00-02-20,3,0.32,6.367939,-8.557192,0.32
2,3,00-02-20,00,00-02-20,3,0.45,-0.08879,-2.731315,0.45
2,3,00-02-20,02,00-02-20,3,0.23,-5.999787,3.60101,0.23
3,2,02-20,20,02-20,2,0.98,5.794664,-5.044125,0.98
3,2,02-20,02,02-20,2,0.02,-0.891038,3.865929,0.02
4,2,02-20,02,02-20-21,2,0.27,-3.638297,5.014588,0.27
4,2,02-20,20,02-20-21,2,0.73,7.675215,-5.598607,0.73
5,2,00-20,20,00-20,2,0.49,5.771541,-11.464698,0.49
5,2,00-20,00,00-20,2,0.51,1.522046,-5.539075,0.51
6,3,00-02-20,02,00-02-20,3,0.41,-7.091038,7.134614,0.41
6,3,00-02-20,00,00-02-20,3,0.48,-0.878713,0.63783,0.48
6,3,00-02-20,20,00-02-20,3,0.11,4.39426,-4.494926,0.11
7,3,02-12-20,12,02-12-20,3,0.03,0.326152,4.131103,0.03
7,3,02-12-20,20,02-12-20,3,0.91,6.1375,-7.275054,0.91
7,3,02-12-20,02,02-12-20,3,0.06,-6.285063,4.131162,0.06
8,3,00-02-20,00,00-02-20,3,0.03,-0.429808,0.847438,0.03
8,3,00-02-20,02,00-02-20,3,0.2,-4.316386,6.681156,0.2
8,3,00-02-20,20,00-02-20,3,0.77,6.217677,-5.049507,0.77
9,3,01-02-20,02,01-02-20,3,0.54,-5.12912,7.016985,0.54
9,3,01-02-20,20,01-02-20,3,0.04,3.823869,-5.147092,0.04
9,3,01-02-20,01,01-02-20,3,0.42,-5.128833,0.43147,0.42
10,2,02-20,20,00-02-20,2,0.29,6.501478,-3.665887,0.29
10,2,02-20,02,00-02-20,2,0.71,-5.456191,7.030975,0.71
11,3,00-02-20,20,00-02-20-22,3,0.56,7.255537,-3.281246,0.56
11,3,00-02-20,02,00-02-20-22,3,0.2,-2.413699,7.118257,0.2
11,3,00-02-20,00,00-02-20-22,3,0.24,1.12143,0.918788,0.24
12,3,00-02-20,00,00-02-20,3,0.38,1.132441,0.15009,0.38
12,3,00-02-20,20,00-02-20,3,0.4,7.113602,-6.067872,0.4
12,3,00-02-20,02,00-02-20,3,0.22,-3.610914,5.506403,0.22
13,3,00-02-20,02,00-02-20,3,0.16,-2.965789,5.773277,0.16
13,3,00-02-20,20,00-02-20,3,0.45,7.36416,-6.42818,0.45
