Phase,Count,Frequency
00,4,4e-4
00-01,3,3e-4
00-01-20,14,0.0014
00-01-20-21,1,1e-4
00-01-21,1,1e-4
00-02,74,0.0074
00-02-10,12,0.0012
00-02-12-20,8,8e-4
00-02-20,1019,0.1019
00-02-20-21,3,3e-4
00-02-20-22,8,8e-4
00-20,74,0.0074
01-02,19,0.0019
01-02-10-20,10,0.001
01-02-11,1,1e-4
01-02-11-12-20,19,0.0019
01-02-11-20,3,3e-4
01-02-12-20,12,0.0012
01-02-20,276,0.0276
01-02-20-22,12,0.0012
01-02-21,3,3e-4
01-02-21-22,2,2e-4
01-12,1,1e-4
01-12-20,3,3e-4
01-20,6,6e-4
02,557,0.0557
02-10,5,5e-4
02-10-11-20,1,1e-4
02-10-11-20-21,7,7e-4
02-10-12-20-22,1,1e-4
02-10-20,317,0.0317
02-10-20-21,9,9e-4
02-10-20-22,7,7e-4
02-11-20,1,1e-4
02-11-21,1,1e-4
02-12,29,0.0029
02-12-20,489,0.0489
02-12-20-21,36,0.0036
02-12-20-22,13,0.0013
02-12-21,16,0.0016
02-12-22,3,3e-4
02-20,4875,0.4875
02-20-21,420,0.042
02-20-21-22,13,0.0013
02-20-22,494,0.0494
02-21,110,0.011
02-21-22,19,0.0019
02-22,73,0.0073
10-12-20,1,1e-4
10-12-20-22,1,1e-4
10-20,21,0.0021
11-12-20,4,4e-4
11-12-21-22,1,1e-4
11-20,1,1e-4
12,15,0.0015
12-20,137,0.0137
12-20-21,7,7e-4
12-20-22,21,0.0021
12-21,2,2e-4
12-22,4,4e-4
20,536,0.0536
20-21,33,0.0033
20-21-22,1,1e-4
20-22,96,0.0096
21,4,4e-4
21-22,5,5e-4
22,26,0.0026
