0.270,0.105	23.528,0.002	0.011,4.699
0.350,0.458	12.133,0.014	0.004,23.891
0.350,0.031	12.133,0.001
202.445,0.002	0.023,13.198	2.180,13.198
0.268,1.138	23.398,0.018	0.003,55.669
0.131,1.219	0.003,33.935
1.139,0.134	110.802,0.134	0.026,63.984
45.519,0.081	0.669,100.374
0.466,0.638	21.686,0.046	0.007,48.542
0.099,0.397	9.344,0.014	0.008,21.679
0.979,0.458	33.935,0.014	0.010,23.891
2.262,0.405	28.950,0.006	0.072,40.170
216.098,0.067	0.049,124.052	4.140,6.546
178.066,0.027	0.103,147.011
1.130,0.586	79.097,0.586	0.022,252.945
3.739,1.635	160.359,0.032	160.359,2.275	0.116,114.521	4.993,114.521
0.588,226.701
109.708,0.057	0.097,64.293
70.399,0.086	0.010,360.027
0.931,0.891	90.235,0.011	0.018,77.375
0.983,1.414	73.677,0.018	0.032,64.458
3.931,0.007	50.314,0.007	0.125,42.296
145.356,0.049	0.041,1.324	0.041,103.518
12.882,0.090	0.007,167.177
0.275,2.065	14.998,0.097	0.008,55.394
108.154,0.053	0.020,113.604	1.617,113.604
30.595,0.040	30.595,0.986	0.018,71.797
1.023,0.284	33.235,0.005	0.032,23.891
39.770,0.068	0.970,105.406
3.377,0.636	80.690,0.010	0.107,54.839
0.077,0.039
55.669,0.047	0.013,96.006
296.341,0.109	0.179,3.926	0.179,59.487
347.667,0.006	347.667,0.403	0.046,18.871
415.836,0.008	0.225,47.956
4.865,0.225	161.333,0.225	0.088,415.836
272.589,0.011	0.496,56.136
0.246,2.680	5.158,2.680	0.004,46.886
0.276,2.326	23.130,0.680	0.003,98.668
28.699,0.017	0.014,1.303	0.014,100.484
1.939,1.106	91.994,0.035	0.030,27.517
1.649,3.983	103.438,0.175	0.033,214.240
268.245,0.153	268.245,5.531	0.524,91.354
51.301,0.601	0.012,112.272
50.869,0.014	50.869,1.259	0.018,112.106
0.839,0.163	54.130,0.004	0.009,9.719
68.798,0.009	0.012,0.896	0.012,61.940
0.387,0.488	36.020,0.488	0.387,1.438	36.020,1.438	0.004,94.395
1.256,0.449	95.727,0.006	0.013,8.882
37.596,0.018	0.013,1.411	0.013,126.714
1.940,1.364	144.619,0.026	0.033,136.298
1.250,0.067	113.666,0.067	0.032,4.099	0.032,133.024
93.378,0.079	93.378,3.499	0.033,190.772
77.678,0.168	0.016,83.236	1.488,83.236
111.213,0.039	0.050,3.410	3.014,3.410	0.050,230.572	3.014,230.572
384.458,0.009	0.119,51.495
1.064,1.101	88.132,0.012	0.020,62.553
167.749,0.072	167.749,4.515	0.240,105.081
0.332,0.251	28.943,0.005	0.004,22.357
1.185,0.402	55.780,0.052	0.025,20.487
13.884,0.047	13.884,4.203	0.006,112.753
0.132,0.689	7.247,0.021	0.004,43.207
0.829,1.483	74.360,0.083	0.056,87.697
167.182,0.068	0.112,94.167
3.155,0.057	114.206,0.057	0.035,158.265
110.364,0.155	0.087,5.384	0.087,187.175
131.067,0.780	0.159,381.385
2.621,2.428	125.617,0.161	0.105,60.426
41.443,0.130	41.443,2.660	0.038,79.783
0.408,0.292	38.170,0.006	0.009,17.618
263.848,0.124	263.848,4.194	0.040,165.971	2.760,165.971
6.080,0.025	106.925,0.025	1.068,93.738
86.862,0.025	0.018,1.752	0.018,97.410
0.863,0.678	85.847,0.007	0.051,64.295
1.046,0.013	89.178,0.013	0.011,33.331
5.538,0.155	84.565,0.004	0.067,13.349
54.716,0.106	0.032,140.359
16.940,0.036	0.003,1.485	0.003,98.860
1.260,0.023	47.252,0.023	0.018,151.502
37.995,0.136	0.283,141.186
369.598,0.010	0.291,26.634
105.153,0.035
2.747,0.307	98.229,0.011	0.118,26.694
256.393,0.152
0.495,3.945	17.236,0.195	0.008,297.251
235.041,0.032	0.142,159.985
1.619,0.584	99.964,0.030	0.039,45.025
131.825,0.017	0.043,111.538
40.071,0.529	0.017,48.374	0.453,48.374
161.871,0.076	161.871,4.161	0.040,208.649
1.927,1.333	40.293,0.016	0.044,108.872
0.800,0.518	58.449,0.113	0.033,29.934
167.113,0.027	0.022,1.957	0.022,131.399
149.684,0.001	0.130,11.163
68.569,0.437	0.023,167.396
146.832,0.024
61.798,0.030	0.068,131.991	4.744,131.991
113.366,0.026	0.017,68.986	1.350,68.986
4.035,1.345	148.557,0.014	0.174,57.073
410.625,0.034	0.116,2.319	0.116,225.494
187.427,0.017	0.110,113.784
521.322,0.120	0.235,114.847	8.116,11.251
0.484,1.370	29.370,0.063	0.010,30.930
61.110,5.257	0.062,347.921
2.769,0.026	204.710,0.026	2.769,1.669	204.710,1.669	0.044,76.489
1.991,0.986	92.691,0.010	0.027,23.347
0.863,0.079	68.056,0.079	0.027,126.956
272.064,0.079	0.061,2.317	0.061,97.413
43.768,1.139	0.102,9.909
539.994,0.004	0.104,6.286
268.847,0.020	0.092,18.263
1.017,3.157	97.101,0.153	97.101,4.652	0.038,96.037
1.865,0.872	113.224,0.872	1.865,3.161	113.224,3.161	0.069,112.955
0.000,138.920
0.099,1.875	8.000,0.133	0.003,136.924
1.979,0.007	156.826,0.007	0.454,45.979
2.288,0.012	105.559,0.012	0.025,14.513
1.453,2.836	99.738,0.311	0.275,192.409	18.894,21.088
1.737,0.088	68.589,0.088	0.022,22.773
2.031,0.001	91.392,0.001	0.043,5.920
0.173,1.667	8.527,0.020	0.017,105.450
6.305,0.022	90.978,0.022	0.131,86.758
0.217,1.256	15.928,0.091	0.002,30.155
0.261,1.631	12.710,0.055	0.038,140.796
0.465,0.723	43.805,0.012	0.008,48.207
