parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,01-02-20,01,01-02-20,3,0.54,-6.406376,-0.089604,0.54
1,3,01-02-20,02,01-02-20,3,0.34,-7.52844,6.018103,0.34
1,3,01-02-20,20,01-02-20,3,0.12,4.259529,-5.532185,0.12
2,3,00-02-20,00,00-02-20,3,0.59,0.090249,-0.639818,0.59
2,3,00-02-20,02,00-02-20,3,0.11,-5.61753,5.196119,0.11
2,3,00-02-20,20,00-02-20,3,0.3,6.54998,-5.386501,0.3
3,3,02-10-20,20,02-10-20,3,0.17,4.834175,-5.344139,0.17
3,3,02-10-20,10,02-10-20,3,0.45,0.849737,-0.009061,0.45
3,3,02-10-20,02,02-10-20,3,0.38,-3.789929,6.775853,0.38
4,3,00-02-20,00,00-02-20,3,0.42,-0.368266,-0.267145,0.42
4,3,00-02-20,02,00-02-20,3,0.33,-6.038935,6.324736,0.33
4,3,00-02-20,20,00-02-20,3,0.25,5.911571,-6.646195,0.25
5,2,02-20,02,00-02-20,2,0.47,-6.08549,4.923909,0.47
5,2,02-20,20,00-02-20,2,0.53,6.805985,-5.506395,0.53
6,3,00-02-20,00,00-02-20,3,0.49,-0.012966,-1.165221,0.49
6,3,00-02-20,20,00-02-20,3,0.34,6.563114,-6.839495,0.34
6,3,00-02-20,02,00-02-20,3,0.17,-6.03163,4.668104,0.17
7,2,02-20,20,02-12-20,2,0.77,7.0945,-4.618649,0.77
7,2,02-20,02,02-12-20,2,0.23,-3.880447,7.183322,0.23
8,3,00-02-20,02,00-02-20,3,0.22,-4.837205,6.089671,0.22
8,3,00-02-20,00,00-02-20,3,0.35,0.313233,-0.547174,0.35
8,3,00-02-20,20,00-02-20,3,0.43,6.855424,-4.679646,0.43
9,2,02-20,20,00-02-20,2,0.05,3.654829,-3.505644,0.05
9,2,02-20,02,00-02-20,2,0.95,-8.130106,4.846751,0.95
10,2,02-20,20,00-02-20,2,0.26,5.845004,-5.366808,0.26
10,2,02-20,02,00-02-20,2,0.74,-7.11655,6.309572,0.74
11,2,02-20,02,02-20,2,0.24,-4.393538,6.394015,0.24
11,2,02-20,20,02-20,2,0.76,6.636803,-6.750525,0.76
12,3,00-02-20,00,00-02-20,3,0.34,-0.477804,0.505539,0.34
12,3,00-02-20,20,00-02-20,3,0.38,6.0952,-6.066236,0.38
12,3,00-02-20,02,00-02-20,3,0.28,-5.38213,6.118163,0.28
13,2,02-20,20,02-12-20,2,0.17,6.394015,-1.992727,0.17
13,2,02-20,02,02-12-20,2,0.83,-5.392017,7.319194,0.83
14,2,00-02,00,00-02,2,0.7,-2.648258,-0.4696,0.7
14,2,00-02,02,00-02,2,0.3,-8.732089,6.041499,0.3
15,3,00-02-20,00,00-02-20,3,0.27,0.541432,-0.719254,0.27
15,3,00-02-20,20,00-02-20,3,0.47,6.915634,-5.221699,0.47
15,3,00-02-20,02,00-02-20,3,0.26,-3.427595,5.598289,0.26
16,2,02-20,20,02-10-11-20-21,2,0.7,6.093846,-5.965912,0.7
16,2,02-20,02,02-10-11-20-21,2,0.3,-5.013909,5.511425,0.3
17,3,02-20-21,20,00-02-20-21,3,0.18,7.613484,-4.549125,0.18
17,3,02-20-21,02,00-02-20-21,3,0.66,-5.357314,6.093846,0.66
17,3,02-20-21,21,00-02-20-21,3,0.16,7.611487,1.538223,0.16
18,2,02-20,20,01-02-20,2,0.21,6.110151,-4.535698,0.21
18,2,02-20,02,01-02-20,2,0.79,-6.394036,7.1406790000000004,0.79
19,2,02-20,20,00-02-20,2,0.19,6.118163,-3.572575,0.19
19,2,02-20,02,00-02-20,2,0.81,-6.852769,7.070378,0.81
20,3,02-20-21,21,02-20-21,3,0.25,7.10692,2.394689,0.25
20,3,02-20-21,20,02-20-21,3,0.45,7.16587,-3.574542,0.45
20,3,02-20-21,02,02-20-21,3,0.3,-2.063656,7.016923,0.3
21,1,02,02,00-02,1,1,-10.176075,6.099888,1
22,3,02-12-20,20,02-12-20,3,0.7,7.539452,-4.964463,0.7
22,3,02-12-20,02,02-12-20,3,0.15,-3.49086,6.093846,0.15
22,3,02-12-20,12,02-12-20,3,0.15,1.411762,6.093514,0.15
23,3,02-10-20,02,02-10-20,3,0.53,-6.59821,6.675778,0.53
