132.001,5.019	2.375,66.396
72.084,2.543	1.304,201.323
0.097,45.819
94.225,0.182
0.690,93.288
49.023,0.128	0.578,6.967
91.361,3.044	1.853,111.446
0.366,48.053
37.960,0.872	0.520,75.743
0.058,41.647
95.579,0.914	1.293,47.828
341.461,0.524
40.164,8.907	1.115,85.534
124.810,2.233	3.438,81.048
72.904,1.050	1.462,29.521
59.318,3.927	0.929,126.299
86.008,1.719	1.216,91.287
88.187,8.599	2.482,32.922
22.711,0.245
0.157,17.801
127.644,0.202
69.199,5.005	0.872,28.769
23.885,0.595	1.107,31.416
1.361,151.046
130.783,4.771	2.665,69.367
97.890,1.133	1.220,44.708
0.096,16.402
62.576,4.051	3.600,132.305
56.328,0.795	1.825,39.463
0.938,38.300
82.629,4.842	1.125,141.551
54.544,1.876	0.592,35.657
285.202,1.908
0.994,120.909
64.031,22.643	0.694,192.707
216.338,1.174	2.251,55.427
174.287,14.248	4.675,218.215
1.041,104.564
66.561,12.990	1.384,40.974
91.534,0.300
8.379,36.403
116.407,7.785	2.357,188.932
0.414,961.746
48.766,1.241	1.344,112.782
158.977,1.737	6.031,132.452
85.444,3.305	1.393,105.000
87.727,2.815	1.296,32.015
14.116,0.368	0.235,28.918
71.914,3.222	2.720,204.293
174.007,5.696	3.538,163.703
175.183,0.605	1.784,47.364
78.483,2.888	4.563,72.654
265.502,3.400	2.763,120.570
354.373,2.116	3.603,65.523
1.284,83.498
125.815,2.743	7.330,46.033
108.576,1.881
60.155,10.417	7.028,149.637
60.291,1.525	0.665,123.038
140.586,0.239
163.451,7.509	9.097,161.974
295.765,2.580	10.117,82.287
189.151,1.129	6.227,56.906
10.792,9.148
27.935,3.741	1.609,64.945
91.712,1.651
301.556,3.078	4.338,48.799
105.583,1.606	3.459,145.033
168.062,3.894	2.321,368.541
65.772,3.433	5.625,146.707
0.232,130.098
96.440,1.349	9.404,92.949
121.257,0.861	7.938,74.207
38.501,6.904	4.092,389.941
0.258,33.117
501.003,0.373	7.739,27.935
103.903,1.127	9.516,94.726
79.064,5.069	1.115,174.984
0.363,120.771
29.691,0.490	0.424,22.448
43.209,0.819	2.217,68.112
0.671,118.766
105.887,0.734	1.304,35.542
122.165,0.718	2.091,48.429
17.357,1.134	0.402,112.500
0.049,341.717
94.391,2.835	3.954,133.773
1.159,408.660
27.349,0.387	0.298,27.115
10.970,0.546	0.149,48.645
1.338,394.242
318.548,0.815	4.446,36.425
0.455,444.962
0.120,114.458
40.459,7.907	0.577,310.594
99.656,19.298	1.214,168.343
191.186,1.888	2.870,150.690
95.193,1.703	1.121,149.297
164.526,1.712	2.553,74.061
471.897,1.285
11.546,2.349	0.298,81.716
110.752,15.065	1.135,412.310
244.737,0.907	5.090,75.872
27.333,1.541	0.281,122.025
197.836,0.702	11.175,66.081
367.917,5.274	6.526,164.727
52.011,0.386	0.600,32.656
217.471,0.280
133.574,0.093
79.038,1.807	2.265,125.098
138.140,1.795	2.478,107.168
6.616,128.254
63.355,5.135	1.309,170.350
405.937,3.231	14.613,173.456
672.678,1.393	8.921,55.649
40.499,0.909	0.430,44.149
82.044,6.564	11.633,108.110
92.552,0.941	1.157,49.744
53.256,2.237	0.563,133.498
130.289,0.627	2.102,58.060
55.856,2.901	0.829,40.758
58.628,2.587	1.511,100.917
133.387,1.066	1.384,97.282
93.083,1.153	1.074,80.281
1.581,711.259
358.016,2.322	10.246,70.260
99.238,1.842	2.008,46.431
142.127,1.629
238.885,4.948	2.794,40.548
306.082,4.189
571.908,0.180
74.724,1.531	1.173,114.153
22.378,4.735
88.042,4.881	3.214,124.460
31.639,2.145	1.389,169.492
166.611,1.593	8.701,66.294
0.130,248.051
220.039,0.110
22.257,3.608	2.477,104.424
2.043,320.418
127.335,0.346	3.246,32.222
192.799,4.899	2.751,70.613
74.502,19.545	0.897,94.670
66.806,2.345	0.834,174.800
11.785,426.714
85.337,1.170	1.133,110.730
139.757,0.311	1.572,28.079
53.455,0.255	0.917,16.051
12.911,0.816	0.220,69.510
0.738,85.421
0.098,74.657
0.661,115.898
11.346,0.559	0.148,40.011
59.279,1.415	3.724,113.583
174.988,1.323	2.472,79.791
97.903,1.270
2.752,38.847
24.342,5.083	0.249,37.023
20.788,3.067	0.729,182.003
31.055,1.332	2.352,113.507
41.839,0.559	0.867,20.522
12.493,19.472
106.117,2.595
27.490,3.986	0.710,166.972
622.481,2.299	6.938,35.028
177.912,7.576	2.283,239.868
57.457,0.940	1.568,89.874
67.390,11.520	13.184,24.141
0.111,46.351
73.098,2.183	2.166,144.950
85.215,9.037	1.040,68.092
149.105,1.945	2.743,132.283
1.563,264.294
