Phase,RACIPE,DSGRN,JSD,Parameter,nState
01,0.055078567957233114,0,0.04951955067238861,Phase,2
01-10,0.9044224850153896,1,0.04951955067238861,Phase,2
10,0.04049894702737729,0,0.04951955067238861,Phase,2
Monostable,0.0955775149846104,0,0.04951955067238861,monoMulti,2
Multistable,0.9044224850153896,1,0.04951955067238861,monoMulti,2
1,0.0955775149846104,0,0.04951955067238861,nState,2
2,0.9044224850153896,1,0.04951955067238861,nState,2
00,0.024301019074993466,0.024301019074993466,0.01856320787207616,Phase,1
00-10,2.613012803762738e-4,0,0.01856320787207616,Phase,1
01,0.4734779200418082,0.4925529135092762,0.01856320787207616,Phase,1
01-11,0.01907499346746799,0,0.01856320787207616,Phase,1
10,0.42513718317219756,0.4431669715181604,0.01856320787207616,Phase,1
10-11,0.017245884504834073,0,0.01856320787207616,Phase,1
11,0.040501698458322445,0.0399790958975699,0.01856320787207616,Phase,1
Monostable,0.9634178207473216,1,0.018536937296050722,monoMulti,1
Multistable,0.036582179252678336,0,0.018536937296050722,monoMulti,1
1,0.9634178207473216,1,0.018536937296050722,nState,1
2,0.036582179252678336,0,0.018536937296050722,nState,1
