parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.61,-2.216239,6.596139,-2.601536,5.749368,0.61
1,2,0202-2020,2020,0202-2020,2,0.39,6.019897,-1.625949,5.761036,-4.571171,0.39
2,3,0022-0202-2021,0022,0022-0202-2021,3,0.413,-1.191404,-0.026454,1.895068,1.456687,0.413
2,3,0022-0202-2021,0202,0022-0202-2021,3,0.398,-7.717897,6.051076,-4.631424,6.730604,0.398
2,3,0022-0202-2021,2021,0022-0202-2021,3,0.189,4.094122,-5.41846,1.895068,-1.855753,0.189
3,2,0202-2020,0202,-1,2,0.963,-3.264921,6.712173,-9.573379,5.929111,0.963
3,2,0202-2020,2020,-1,2,0.037,6.574982,-4.099434,2.323559,-1.846341,0.037
4,2,0202-2020,0202,0202-2020,2,0.649,-4.41134,5.548074,-4.091012,6.548711,0.649
4,2,0202-2020,2020,0202-2020,2,0.351,5.011682,-4.723787,6.518075,-2.62319,0.351
5,3,0202-1022-2020,0202,0202-1022-2020,3,0.842,-5.80852,6.713923,-2.990634,7.251145,0.842
5,3,0202-1022-2020,2020,0202-1022-2020,3,0.119,4.809402,-3.744303,6.464506,-3.619291,0.119
5,3,0202-1022-2020,1022,0202-1022-2020,3,0.039,0.717972,-3.744303,1.919056,1.503152,0.039
6,2,0202-2021,0202,0202-2021,2,0.904,-7.332837,6.753014,-5.158173,6.616848,0.904
6,2,0202-2021,2021,0202-2021,2,0.096,5.690602,-4.108619,0.919354,-2.748499,0.096
7,2,1002-2020,1002,1002-2020,2,0.016,0.904462,-5.443648,1.139823,2.44486,0.016
7,2,1002-2020,2020,1002-2020,2,0.984,6.088448,-10.408914,6.323808,-8.958733,0.984
8,4,0202-2020-2201-2210,2210,0202-2020-2201-2210,4,0.071,1.804964,2.27069,0.519997,-7.486891,0.071
8,4,0202-2020-2201-2210,2201,0202-2020-2201-2210,4,0.373,1.804965,2.270708,-6.032772,-1.678085,0.373
8,4,0202-2020-2201-2210,0202,0202-2020-2201-2210,4,0.079,-3.657143,6.46049,-6.032772,4.094122,0.079
8,4,0202-2020-2201-2210,2020,0202-2020-2201-2210,4,0.477,7.255815,-3.70175,6.770646,-7.487032,0.477
9,2,0202-2020,2020,0202-2020,2,0.246,6.517306,-4.269349,6.580221,-1.467656,0.246
9,2,0202-2020,0202,0202-2020,2,0.754,-4.281166,6.529123,-5.439186,7.640232,0.754
10,1,0202,0202,0202,1,1,-3.977221,7.161346,-6.354202,5.00849,1
11,2,0202-2020,2020,0202-2020,2,0.259,6.421745,-7.292727,5.485127,-2.353492,0.259
11,2,0202-2020,0202,0202-2020,2,0.741,-4.17822,5.011682,-2.518341,7.522646,0.741
12,3,0202-2020-2200,2020,0202-2020-2200,3,0.169,7.3136659999999996,-3.654681,5.547872,-4.604477,0.169
12,3,0202-2020-2200,2200,0202-2020-2200,3,0.521,2.490713,1.856088,-0.882918,-1.68226,0.521
12,3,0202-2020-2200,0202,0202-2020-2200,3,0.31,-4.040302,6.479132,-7.304367,4.855173,0.31
13,4,0202-0220-2012-2020,0220,0202-0220-2012-2020,4,0.28,0.162245,2.379467,3.775193,0.327894,0.28
13,4,0202-0220-2012-2020,2020,0202-0220-2012-2020,4,0.398,6.388525,-3.5679,6.787447,-3.754987,0.398
