Phase,RACIPE,DSGRN,JSD,Parameter,nState
0010,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0010-0012-0202,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0010-0012-0302,5.155968032998196e-4,2.577984016499098e-4,0.9293008242888451,Phase,3
0010-0012-0402,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0010-0013-0303,0.01134312967259603,0,0.9293008242888451,Phase,3
0010-0013-0313,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0010-0112-0402,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0010-0113-0303,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0010-0113-0403,0,0.005671564836298015,0.9293008242888451,Phase,3
0010-0200-0403,0,0.0028357824181490074,0.9293008242888451,Phase,3
0010-0213-0403,0,0.0038669760247486465,0.9293008242888451,Phase,3
0010-0300,7.733952049497294e-4,0,0.9293008242888451,Phase,3
0010-0300-0302,5.155968032998196e-4,0,0.9293008242888451,Phase,3
0010-0300-0303,0.0074761536478473835,0,0.9293008242888451,Phase,3
0010-0300-0403,0,0.0041247744263985565,0.9293008242888451,Phase,3
0010-0302,5.155968032998196e-4,0,0.9293008242888451,Phase,3
0010-0303,0.011858726475895849,0,0.9293008242888451,Phase,3
0010-0310,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0010-0313,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0010-0313-0403,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0010-0400-0403,0,0.0015467904098994587,0.9293008242888451,Phase,3
0011-0013-0303,0.0018045888115493685,0,0.9293008242888451,Phase,3
0011-0113-0403,0,5.155968032998196e-4,0.9293008242888451,Phase,3
0011-0201-0403,0,5.155968032998196e-4,0.9293008242888451,Phase,3
0011-0213-0403,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0011-0301-0303,5.155968032998196e-4,0,0.9293008242888451,Phase,3
0011-0301-0403,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0011-0303,0.0010311936065996391,0,0.9293008242888451,Phase,3
0101-0303-1001,7.733952049497294e-4,0,0.9293008242888451,Phase,3
0101-0403-1001,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0102-1010,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0103-1010,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0103-1010-1013,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0110-0112-0402,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0110-0113-0303,5.155968032998196e-4,0,0.9293008242888451,Phase,3
0110-0113-0403,0,0.0020623872131992783,0.9293008242888451,Phase,3
0110-0202-1010,0,5.155968032998196e-4,0.9293008242888451,Phase,3
0110-0203-1010,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0110-0212-0402,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0110-0212-1010,0,5.155968032998196e-4,0.9293008242888451,Phase,3
0110-0213-0403,0,0.004640371229698376,0.9293008242888451,Phase,3
0110-0213-1010,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0110-0300-0302,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0110-0300-0303,0.001288992008249549,0,0.9293008242888451,Phase,3
0110-0300-0403,0,0.0018045888115493685,0.9293008242888451,Phase,3
0110-0300-1010,0.0010311936065996391,0.002320185614849188,0.9293008242888451,Phase,3
0110-0303,0.0010311936065996391,0,0.9293008242888451,Phase,3
0110-0303-1010,0.005929363237947924,0,0.9293008242888451,Phase,3
0110-0312-1010,2.577984016499098e-4,0.0015467904098994587,0.9293008242888451,Phase,3
0110-0313-0403,0,0.0010311936065996391,0.9293008242888451,Phase,3
0110-0313-1010,2.577984016499098e-4,0.0015467904098994587,0.9293008242888451,Phase,3
0110-0400-0402,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0110-0400-0403,0,0.003351379221448827,0.9293008242888451,Phase,3
0110-0400-1010,0,0.0020623872131992783,0.9293008242888451,Phase,3
0110-0403-1010,0,0.03738076823923692,0.9293008242888451,Phase,3
0110-0412-1010,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0110-0413-1010,0,7.733952049497294e-4,0.9293008242888451,Phase,3
0111-0113-0403,0,7.733952049497294e-4,0.9293008242888451,Phase,3
0111-0213-0403,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0111-0301-0303,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0111-0303-1011,2.577984016499098e-4,0,0.9293008242888451,Phase,3
0111-0313-1011,0,2.577984016499098e-4,0.9293008242888451,Phase,3
0111-0401-0403,0,2.577984016499098e-4,0.9293008242888451,Phase,3
