ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.862,668.507,0.117,122.18,1
1,73.18,0,97.975,1.44,2
2,2.95,373.249,1.791,0.058,1
3,1.955,0.099,0.335,5.087,1
3,1.955,463.382,0.057,185.753,1
4,0.051,351.411,0.011,68.591,1
4,5.021,0.002,27.042,0.861,1
5,1.593,875.002,0.076,66.201,1
5,76.102,0,175.671,0.768,2
6,73.77,0,35.141,0.366,1
7,1.82,1841.403,0.064,88.563,1
7,83.415,0.03,114.123,0.919,1
8,8.408,180.813,0.017,192.11,1
8,97.455,0.001,52.405,2.495,1
8,97.455,0.169,0.685,192.11,1
9,2.081,1555.542,0.01,33.451,1
9,90.068,0,35.665,0.443,1
9,90.068,0.555,0.69,33.451,1
10,123.101,0,51.054,0.247,1
11,1.851,818.149,0.026,160.19,2
12,0.758,36.313,0.331,1.547,1
12,0.758,865.162,0.007,72.029,1
12,45.289,0.003,31.227,1.547,1
13,30.704,0,87.118,0.815,1
14,0.865,687.182,0.033,137.943,1
14,85.183,0,74.78,5.547,1
15,0.504,140.534,2.365,0.671,1
15,0.504,1886.251,0.141,45.624,1
15,36.328,0,193.262,0.671,1
15,36.328,0.005,11.502,45.624,1
16,236.331,0.001,37.778,4.645,1
16,236.331,0.259,0.434,242.246,1
17,1.397,553.801,0.046,87.5,1
17,118.355,0,76.102,1.165,1
17,118.355,0.003,2.613,87.5,1
18,1.158,910.693,0.103,59.392,2
18,81.815,0.001,5.776,0.729,1
19,2.229,1091.293,0.068,121.749,1
19,170.446,0,115.619,2.573,1
20,2.603,1.272,2.527,3.12,1
20,2.603,14.914,2.425,17.506,1
20,122.938,0.021,181.003,3.12,1
21,0.257,1285.837,0.072,98.961,2
21,20.962,0.011,48.809,4.545,1
22,15.232,2441.835,0.043,110.241,2
22,42.979,0.001,106.854,1.655,1
22,42.979,0.017,4.132,110.241,1
23,2.179,760.044,0.029,35.273,2
23,54.877,0,65.919,1.435,1
24,0.903,63.373,0.178,1.777,1
24,0.903,3875.012,0.008,99.183,1
24,62.02,0.002,17.516,1.777,1
25,4.702,820.979,0.031,89.04,1
25,66.438,0,0.715,1.288,1
25,66.438,0.005,0.715,89.04,2
26,0.266,991.801,0.087,30.704,1
26,18.043,0.018,352.999,0.514,1
27,352.033,0.105,4.287,164.654,1
27,352.037,0.002,413.319,6.911,1
28,1.165,1122.462,0.104,123.555,1
28,101.351,0,122.938,2.183,1
28,101.351,0.007,1.577,123.555,1
29,2.153,1810.03,0.031,317.108,1
30,123.658,0,12.445,53.521,1
30,123.658,0,159.201,2.821,1
31,1.117,758.797,0,447.802,1
31,55.019,0,1.444,6.604,2
31,55.019,0.141,0.034,447.802,1
32,2.319,733.883,0.068,73.724,1
32,81.31,0,145.929,1.307,1
