parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0010-0013,0010,0010-0113,2,1,12.577,0.003,74.23,4.792,1
1,2,0010-0013,0013,0010-0113,2,0.5,12.577,0.249,3.39,117.817,0.5
2,3,0300-0303-1010,0300,0300-0403-1010,3,0.3333333333333333,1.304,76.091,1.456,1.239,0.3333333333333333
2,3,0300-0303-1010,0303,0300-0403-1010,3,0.25,1.304,1143.447,0.122,123.572,0.25
2,3,0300-0303-1010,1010,0300-0403-1010,3,0.16666666666666666,37.633,0.002,32.674,1.239,0.16666666666666666
3,2,0303-1010,1010,0403-1010,2,1,67.367,0.004,73.232,0.975,1
3,2,0303-1010,0303,0403-1010,2,0.2,0.75,1456.378,0.062,97.102,0.2
4,2,1003-1010,1010,1010-1203,2,0.5,206.625,0,51.413,1.972,0.5
4,2,1003-1010,1003,1010-1203,2,0.3333333333333333,206.625,0.149,1.046,100.408,0.3333333333333333
5,3,0303-1010-1013,1013,0403-1010-1013,3,0.2,28.338,0.004,48.39,48.921,0.2
5,3,0303-1010-1013,0303,0403-1010-1013,3,0.25,0.604,1322.675,1.142,48.921,0.25
5,3,0303-1010-1013,1010,0403-1010-1013,3,0.16666666666666666,28.338,0,61.965,0.558,0.16666666666666666
6,2,0303-1010,0303,0300-0403-1010,2,1,0.931,371.291,0.036,113.177,1
6,2,0303-1010,1010,0300-0403-1010,2,1,78.9,0,144.608,1.405,1
7,1,1010,1010,1010,1,0.3333333333333333,121.021,0,130.436,1.788,0.3333333333333333
8,1,1010,1010,0300-1010,1,0.5,208.553,0,15.076,0.138,0.5
9,3,0303-1010-1013,0303,0213-0403-1010-1013,3,0.16666666666666666,2.552,732.32,0.131,110.29,0.16666666666666666
9,3,0303-1010-1013,1010,0213-0403-1010-1013,3,0.2,145.713,0,246.453,1.236,0.2
9,3,0303-1010-1013,1013,0213-0403-1010-1013,3,2,145.713,0.006,9.64,110.29,2
10,3,0303-1010-1013,1013,0403-1010-1013,3,0.25,48.106,0.126,2.403,98.453,0.25
10,3,0303-1010-1013,1010,0403-1010-1013,3,0.3333333333333333,48.106,0,102.609,1.161,0.3333333333333333
10,3,0303-1010-1013,0303,0403-1010-1013,3,0.5,0.501,39.03,0.025,98.453,0.5
11,1,1010,1010,0210-1010,1,0.3333333333333333,23.63,0.001,77.368,0.313,0.3333333333333333
12,1,1010,1010,0310-1010,1,0.4,34.118,0.002,15.855,0.221,0.4
13,1,1010,1010,0300-1010,1,2,170.548,0,53.666,1.047,2
14,2,0010-0303,0303,0010-0200-0403,2,0.5,0.138,1055.219,0.009,194.973,0.5
14,2,0010-0303,0010,0010-0200-0403,2,0.6666666666666666,11.032,0.01,41.26,2.432,0.6666666666666666
15,2,0300-1010,1010,0403-1010-1200-1303,2,0.3333333333333333,65.974,0.001,23.149,0.802,0.3333333333333333
15,2,0300-1010,0300,0403-1010-1200-1303,2,0.5,3.037,15.39,0.244,0.802,0.5
16,2,0303-1010,1010,0210-0403-1010,2,2,79.408,0.003,183.411,1.434,2
16,2,0303-1010,0303,0210-0403-1010,2,0.2,1.201,3227.651,0.145,113.448,0.2
17,2,1010-1013,1010,1010-1203,2,0.5,91.517,0,96.648,1.073,0.5
17,2,1010-1013,1013,1010-1203,2,0.3333333333333333,91.517,0.004,1.732,85.468,0.3333333333333333
18,1,1010,1010,1010,1,0.25,49.483,0.002,94.261,0.136,0.25
19,2,1010-1013,1013,1010-1013,2,0.2,193.797,0.012,31.885,120.035,0.2
19,2,1010-1013,1010,1010-1013,2,0.16666666666666666,193.797,0.002,159.955,1.571,0.16666666666666666
20,2,1010-1011,1010,1010-1011-1200-1201,2,1,155.394,0.001,115.965,0.13,1
20,2,1010-1011,1011,1010-1011-1200-1201,2,2,155.394,0.001,115.829,12.374,2
21,4,0301-1010-1011-1100,1100,1010-1011-1100-1101,4,0.2,41.26,0.065,2.127,2.797,0.2
21,4,0301-1010-1011-1100,0301,1010-1011-1100-1101,4,0.3333333333333333,1.741,448.931,2.07,36.839,0.3333333333333333
21,4,0301-1010-1011-1100,1010,1010-1011-1100-1101,4,0.25,41.26,0.001,60.83,2.797,0.25
21,4,0301-1010-1011-1100,1011,1010-1011-1100-1101,4,0.16666666666666666,41.26,0.027,51.248,36.839,0.16666666666666666
22,2,1010-1303,1303,1010-1403,2,1,6.18,464.214,0.064,109.192,1
22,2,1010-1303,1010,1010-1403,2,0.5,227.945,0.005,250.947,2.095,0.5
