parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0303-1010,0303,0300-0403-1010,2,1,2.851,853.863,0.018,96.42,1
1,2,0303-1010,1010,0300-0403-1010,2,1,73.898,0,41.73,3.068,1
2,1,0303,0303,0403,1,0.3333333333333333,0.386,517.663,0.016,66.299,0.3333333333333333
3,2,0301-0303,0303,0311-0401-0403,2,0.2,0.233,517.696,0.017,65.806,0.2
3,2,0301-0303,0301,0311-0401-0403,2,0.5,0.233,508.194,1.189,3.846,0.5
4,3,0303-1010-1013,1013,0300-0403-1010-1013,3,0.5,23.14,0.133,5.325,62.786,0.5
4,3,0303-1010-1013,0303,0300-0403-1010-1013,3,0.16666666666666666,0.353,509.501,0.2,62.786,0.16666666666666666
4,3,0303-1010-1013,1010,0300-0403-1010-1013,3,2,23.14,0.001,69.223,1.545,2
5,2,0303-1010,1010,0210-0403-1010,2,0.5,107.79,0.001,135.78,0.408,0.5
5,2,0303-1010,0303,0210-0403-1010,2,0.3333333333333333,1.323,1033.814,0.052,32.227,0.3333333333333333
6,2,0303-1013,0303,0403-1010-1113,2,0.2,12.041,391.59,1.122,95.818,0.2
6,2,0303-1013,1013,0403-1010-1113,2,0.3333333333333333,170.048,0.016,13.181,95.818,0.3333333333333333
7,2,1003-1010,1010,1010-1103,2,1,94.109,0,40.99,2.136,1
7,2,1003-1010,1003,1010-1103,2,0.5,94.109,0.027,0.695,23.121,0.5
8,1,0303,0303,0403,1,0.3333333333333333,0.908,1796.679,1.333,191.229,0.3333333333333333
9,1,0300,0300,0200-0403,1,0.5,0.161,81.366,0.376,0.662,0.5
10,2,0010-0303,0303,0110-0403,2,0.2,0.312,984.245,0.009,135.78,0.2
10,2,0010-0303,0010,0110-0403,2,0.16666666666666666,8.324,0.009,21.458,2.005,0.16666666666666666
11,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.3333333333333333,190.421,0.611,2.696,152.902,0.3333333333333333
11,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.5,190.421,0.002,68.756,3.13,0.5
11,3,0303-1010-1013,0303,0403-1010-1013-1203,3,2,5.293,40.753,0.044,152.902,2
