parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,1010-1013-1303,1010,1010-1403,3,0.68,7.220382,-7.972768,6.633618,0.310852,0.68
1,3,1010-1013-1303,1013,1010-1403,3,0.12,7.220382,-3.562418,0.164649,6.64337,0.12
1,3,1010-1013-1303,1303,1010-1403,3,0.2,0.959408,9.604292,-5.441947,6.64337,0.2
2,1,1010,1010,-1,1,1,7.159849,-14.216733,6.370419,-1.873187,1
3,2,0300-1010,1010,1010,2,0.71,6.750261,-14.251636,5.516925,-0.713943,0.71
3,2,0300-1010,0300,1010,2,0.29,0.717822,3.691822,-0.757726,-0.713943,0.29
4,3,0300-0303-1010,0303,0300-0403-1010,3,0.3,0.425682,9.715499,-5.194781,5.012496,0.3
4,3,0300-0303-1010,1010,0300-0403-1010,3,0.56,5.249672,-9.332169,5.516925,-1.262156,0.56
4,3,0300-0303-1010,0300,0300-0403-1010,3,0.14,0.425682,3.32203,-0.507599,-1.262156,0.14
5,1,1010,1010,1010-1011,1,1,6.735679,-12.367998,6.173747,-0.15046,1
6,4,0300-0303-1003-1010,0300,0300-0403-1010,4,0.24,0.256504,4.645736,0.472068,1.171328,0.24
6,4,0300-0303-1003-1010,0303,0300-0403-1010,4,0.12,0.256504,10.702228,-6.143395,6.23843,0.12
6,4,0300-0303-1003-1010,1010,0300-0403-1010,4,0.54,6.376655,-12.207107,6.64939,1.171328,0.54
6,4,0300-0303-1003-1010,1003,0300-0403-1010,4,0.1,6.375941,0.104941,0.028688,6.23843,0.1
7,4,0300-0303-1003-1010,1010,0403-1010-1203,4,0.37,6.394417,-13.515029,5.012464,1.379778,0.37
7,4,0300-0303-1003-1010,0303,0403-1010-1203,4,0.15,0.1358,8.838829,-7.052225,7.404267,0.15
7,4,0300-0303-1003-1010,1003,0403-1010-1203,4,0.21,6.394417,-2.658735,-0.657912,7.404267,0.21
7,4,0300-0303-1003-1010,0300,0403-1010-1203,4,0.27,0.146181,2.806413,-1.381848,1.379778,0.27
8,1,1010,1010,0200-0403-1010,1,1,6.028642,-16.278943,6.290438,0.604544,1
9,3,0300-0303-1010,0303,0403-1010,3,0.31,-0.396546,10.743203,-6.69542,6.542574,0.31
