parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,4,0120-0202-0210-2020,0120,0120-0202-0210-2020,4,0.341,0.824397,0.326495,6.316504,-1.048252,0.341
1,4,0120-0202-0210-2020,0202,0120-0202-0210-2020,4,0.195,-6.400614,5.149966,-5.435327,4.764168,0.195
1,4,0120-0202-0210-2020,0210,0120-0202-0210-2020,4,0.045,-0.011693,5.149966,0.392772,-1.024246,0.045
1,4,0120-0202-0210-2020,2020,0120-0202-0210-2020,4,0.419,5.818958,-6.269218,6.316504,-7.595873,0.419
2,2,0202-2020,0202,0202-2020,2,0.252,-5.910804,5.319809,-4.625724,4.764168,0.252
2,2,0202-2020,2020,0202-2020,2,0.748,5.031457,-6.877445,6.316504,-6.470241,0.748
3,3,0202-2020-2110,0202,0202-2020-2110,3,0.758,-5.200977,6.352871,-6.692348,6.237504,0.758
3,3,0202-2020-2110,2020,0202-2020-2110,3,0.193,5.307237,-4.88247,5.235303,-3.128911,0.193
3,3,0202-2020-2110,2110,0202-2020-2110,3,0.049,5.307237,0.235899,-0.079271,-3.128911,0.049
4,2,0202-2020,0202,0202-2020,2,0.646,-7.170553,4.317124,-7.436768,2.912759,0.646
4,2,0202-2020,2020,0202-2020,2,0.354,5.013979,-6.967904,4.634049,-3.339754,0.354
5,3,0202-2020-2101,2101,0202-2020-2101,3,0.6,5.843837,0.071198,-6.420618,0.879147,0.6
5,3,0202-2020-2101,0202,0202-2020-2101,3,0.19,-4.183101,6.253635,-6.420957,5.961081,0.19
5,3,0202-2020-2101,2020,0202-2020-2101,3,0.21,5.843837,-3.394415,5.625169,-5.421574,0.21
6,2,0202-2020,0202,0202-2020,2,0.184,-5.249457,4.963628,-5.063114,6.722559,0.184
6,2,0202-2020,2020,0202-2020,2,0.816,6.833258,-6.896962,7.0927,-4.818686,0.816
7,2,0202-2020,0202,0202-2020,2,0.138,-7.889542,6.015233,-0.322816,6.929896,0.138
7,2,0202-2020,2020,0202-2020,2,0.862,4.28823,-6.031656,7.072478,0.674358,0.862
8,3,0202-2012-2020,2020,0202-2020,3,0.469,6.870853,-0.798373,4.963628,-4.522638,0.469
8,3,0202-2012-2020,0202,0202-2020,3,0.426,-2.739572,6.833258,-1.925408,7.0927,0.426
8,3,0202-2012-2020,2012,0202-2020,3,0.105,0.868791,-0.798335,1.233133,4.642917,0.105
9,3,0202-2002-2020,2020,0202-2020,3,0.368,6.660032,-5.805491,1.879288,-7.39675,0.368
9,3,0202-2002-2020,2002,0202-2020,3,0.232,1.300426,0.58366,-3.514677,1.751748,0.232
9,3,0202-2002-2020,0202,0202-2020,3,0.4,-5.260119,7.032764,-9.306813,4.136772,0.4
10,2,0202-2020,2020,0202-2020,2,0.726,7.335176,-0.763387,5.777457,-3.738182,0.726
10,2,0202-2020,0202,0202-2020,2,0.274,-4.087632,5.19859,-3.025014,7.340587,0.274
11,2,0202-2020,2020,0202-2020,2,0.443,6.04534,-5.05107,6.50067,-2.777413,0.443
11,2,0202-2020,0202,0202-2020,2,0.557,-5.25162,4.362015,-3.934601,7.128106,0.557
12,2,0202-2020,0202,0202-2020,2,0.323,-3.956179,4.24704,-7.081391,6.870717,0.323
12,2,0202-2020,2020,0202-2020,2,0.677,6.67768,-7.565661,5.416325,-4.390371,0.677
13,3,0202-1220-2020,2020,0202-1220-2020,3,0.126,4.649037,-2.332617,6.512009,-2.209142,0.126
13,3,0202-1220-2020,0202,0202-1220-2020,3,0.727,-6.544522,7.584869,-5.174765,6.630158,0.727
13,3,0202-1220-2020,1220,0202-1220-2020,3,0.147,-0.581989,2.92762,0.904883,-2.150504,0.147
14,2,0202-1200,0202,0202-1200,2,0.268,-6.1049,6.509393,-8.446483,4.670203,0.268
14,2,0202-1200,1200,0202-1200,2,0.732,-0.31218,6.5081,-2.208873,-0.39764,0.732
15,2,0202-2020,0202,0202-2020,2,0.621,-5.308919,5.320328,-2.575148,7.066599,0.621
15,2,0202-2020,2020,0202-2020,2,0.379,7.465782,-3.239691,5.719454,-5.192612,0.379
16,3,0202-2020-2110,2110,0202-2020-2110,3,0.461,8.141808,0.658108,1.062752,-6.769621,0.461
16,3,0202-2020-2110,0202,0202-2020-2110,3,0.135,-3.936543,5.677426,-4.652395,5.728095,0.135
16,3,0202-2020-2110,2020,0202-2020-2110,3,0.404,8.141808,-3.638596,7.160199,-6.769621,0.404
17,3,0202-1201-2020,2020,0202-1201-2020,3,0.726,3.913189,-0.83242,7.827672,-4.925793,0.726
17,3,0202-1201-2020,1201,0202-1201-2020,3,0.189,-2.385785,5.852085,-2.886951,0.458745,0.189
17,3,0202-1201-2020,0202,0202-1201-2020,3,0.085,-8.114063,5.852085,-2.886951,5.039377,0.085
18,1,2020,2020,2020,1,1,6.778423,0.524445,5.750974,-6.004512,1
19,3,0202-2020-2101,0202,0202-2020,3,0.663,-4.775646,6.742174,-4.864884,6.258079,0.663
19,3,0202-2020-2101,2101,0202-2020,3,0.272,5.66365,1.174613,-0.645053,-0.263068,0.272
19,3,0202-2020-2101,2020,0202-2020,3,0.065,6.7987,-5.179028,4.405479,-5.839917,0.065
20,2,0202-2020,2020,0202-2020,2,0.057,5.958014,-8.005492,3.054141,-2.922906,0.057
20,2,0202-2020,0202,0202-2020,2,0.943,-6.093213,3.396774,-6.793287,6.285081,0.943
21,2,0212-0220,0220,0212-0220,2,0.943,-4.229508,1.954453,3.334109,-1.842349,0.943
21,2,0212-0220,0212,0212-0220,2,0.057,-10.329748,1.955146,-1.540453,2.103976,0.057
22,4,0122-0202-1120-2120,2120,0122-0202-1120,4,0.029,4.779075,-0.780359,6.854111,-1.96042,0.029
22,4,0122-0202-1120-2120,0122,0122-0202-1120,4,0.262,-3.053657,1.559606,1.336843,1.728446,0.262
22,4,0122-0202-1120-2120,0202,0122-0202-1120,4,0.494,-4.834775,6.795833,-5.246837,6.48612,0.494
22,4,0122-0202-1120-2120,1120,0122-0202-1120,4,0.215,1.390587,1.559602,6.849284,-1.675047,0.215
23,2,0202-2020,2020,0202-2020,2,0.8,7.008825,-7.657572,4.709968,-5.175244,0.8
23,2,0202-2020,0202,0202-2020,2,0.2,-3.815302,5.07689,-7.395959,6.04621,0.2
24,3,0012-0202-2020,0202,0012-0202-2020,3,0.332,-5.725486,5.798464,-5.05269,6.521275,0.332
24,3,0012-0202-2020,0012,0012-0202-2020,3,0.464,-0.432151,-0.640119,1.020504,6.521263,0.464
24,3,0012-0202-2020,2020,0012-0202-2020,3,0.204,5.604473,-3.892796,6.77791,-4.793423,0.204
25,2,0202-2020,0202,0202-2020,2,0.081,-5.545045,4.154113,-3.849635,4.390607,0.081
25,2,0202-2020,2020,0202-2020,2,0.919,6.642768,-8.609422,7.651824,-6.486631,0.919
