parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.901,-4.508716,7.107973,-9.06482,5.337821,0.901
1,2,0202-2020,2020,0202-2020,2,0.099,6.38561,-3.893983,2.386981,-3.947408,0.099
2,4,0122-0202-1022-2020,0122,0122-0202-1022-2020,4,0.532,-3.971521,0.230487,6.214121,2.845682,0.532
2,4,0122-0202-1022-2020,0202,0122-0202-1022-2020,4,0.145,-3.971521,4.952098,-0.271064,6.686655,0.145
2,4,0122-0202-1022-2020,1022,0122-0202-1022-2020,4,0.079,1.471679,-6.102925,6.214121,2.845677,0.079
2,4,0122-0202-1022-2020,2020,0122-0202-1022-2020,4,0.244,7.030524,-6.103059,7.195436,-2.706672,0.244
3,3,0202-2020-2201,2020,0202-2020-2201,3,0.015,5.772619,-4.391594,2.388103,-5.229222,0.015
3,3,0202-2020-2201,2201,0202-2020-2201,3,0.826,2.003437,2.124698,-9.021174,0.976991,0.826
3,3,0202-2020-2201,0202,0202-2020-2201,3,0.159,-3.103551,6.86103,-9.021174,6.506996,0.159
4,2,0202-2200,2200,0202-2200,2,0.495,0.479221,1.930056,-3.231163,0.589184,0.495
4,2,0202-2200,0202,0202-2200,2,0.505,-3.734047,6.873603,-9.352176,6.830406,0.505
5,1,0202,0202,0202-2021,1,1,-1.183948,5.394484,-2.913808,7.479691,1
6,2,0202-2020,2020,0202-2020,2,0.876,5.694347,-6.972318,6.905354,-4.443512,0.876
6,2,0202-2020,0202,0202-2020,2,0.124,-5.692255,3.372175,-4.589076,6.663798,0.124
7,3,0122-0202-2020,0122,0122-0202-2020,3,0.457,-5.761372,-0.014395,1.11485,1.312089,0.457
7,3,0122-0202-2020,0202,0122-0202-2020,3,0.403,-5.793216,5.56738,-3.764102,6.887085,0.403
7,3,0122-0202-2020,2020,0122-0202-2020,3,0.14,4.831995,-6.025885,7.526745,-3.125712,0.14
8,2,0202-2020,2020,0202-1120-2020,2,0.532,4.719388,-5.561542,6.276557,-5.619181,0.532
8,2,0202-2020,0202,0202-1120-2020,2,0.468,-8.015464,6.555444,-3.877663,2.789477,0.468
9,1,0202,0202,0202-2020,1,1,-4.875638,6.276202,-6.088471,4.592467,1
10,2,0212-2020,0212,0212-2020,2,0.851,-2.179377,0.79958,-2.711562,7.441126,0.851
10,2,0212-2020,2020,0212-2020,2,0.149,4.200562,-3.601238,7.154783,-1.013959,0.149
11,3,0202-2020-2110,2110,0202-2020-2110,3,0.174,6.563542,1.229897,0.850417,-6.431894,0.174
11,3,0202-2020-2110,2020,0202-2020-2110,3,0.686,6.563564,-5.360759,6.812235,-6.431939,0.686
11,3,0202-2020-2110,0202,0202-2020-2110,3,0.14,-1.58438,6.31611,-4.166237,5.974812,0.14
12,1,0202,0202,0202,1,1,-5.410129,7.783437,-4.122184,6.534572,1
13,3,0202-2012-2020,2012,0202-2020,3,0.051,3.627963,-0.970384,-0.363579,0.425129,0.051
13,3,0202-2012-2020,0202,0202-2020,3,0.805,-6.01368,6.432979,-6.294989,6.729039,0.805
13,3,0202-2012-2020,2020,0202-2020,3,0.144,5.749085,-2.357653,5.733666,-4.876819,0.144
14,3,0022-0202-2020,0022,0022-0202-2020,3,0.517,-0.362244,0.040976,3.25371,2.809069,0.517
14,3,0022-0202-2020,2020,0022-0202-2020,3,0.403,6.165969,-4.148248,7.988174,-1.133277,0.403
14,3,0022-0202-2020,0202,0022-0202-2020,3,0.08,-5.969244,6.475492,-2.266365,7.716589,0.08
15,3,0202-0221-2020,2020,0202-0221-2020,3,0.151,5.533,-4.909768,5.878992,-3.42476,0.151
15,3,0202-0221-2020,0221,0202-0221-2020,3,0.306,-6.76155,1.13688,2.70965,0.800949,0.306
15,3,0202-0221-2020,0202,0202-0221-2020,3,0.543,-6.761562,5.293424,-2.029422,7.40095,0.543
16,3,1210-2020-2110,2020,1210-2020-2110,3,0.531,6.825625,-6.082554,5.222601,-5.531838,0.531
16,3,1210-2020-2110,1210,1210-2020-2110,3,0.162,1.13717,4.662393,-0.464341,-5.531838,0.162
16,3,1210-2020-2110,2110,1210-2020-2110,3,0.307,6.825625,-0.450116,-0.464341,-5.531838,0.307
17,2,0202-2020,2020,0202-2020,2,0.978,5.367098,-5.825318,6.125996,-3.623691,0.978
17,2,0202-2020,0202,0202-2020,2,0.022,0.446545,5.227878,-5.409779,4.572476,0.022
18,2,0202-2020,0202,0202-2020,2,0.954,-8.507959,6.597792,-4.951701,7.386114,0.954
18,2,0202-2020,2020,0202-2020,2,0.046,4.310066,-1.238055,6.333847,-2.835701,0.046
19,2,0202-2020,2020,0202-2020,2,0.793,6.806683,-5.130406,5.734051,-3.394892,0.793
19,2,0202-2020,0202,0202-2020,2,0.207,-5.480119,5.98344,-5.484358,3.795235,0.207
20,2,0202-2020,0202,0202-2020,2,0.848,-3.679797,6.796579,-4.848389,7.648687,0.848
20,2,0202-2020,2020,0202-2020,2,0.152,7.256121,-3.807036,6.72087,-2.694146,0.152
21,2,0202-2020,0202,0202-2020,2,0.99,-3.869077,6.918393,-10.722191,6.726889,0.99
21,2,0202-2020,2020,0202-2020,2,0.01,5.962259,-3.960781,1.41026,-3.546287,0.01
22,3,0202-2002-2020,2020,0202-2002-2020,3,0.014,6.912075,-6.587657,1.768859,-2.761262,0.014
22,3,0202-2002-2020,0202,0202-2002-2020,3,0.519,-2.131241,5.096853,-9.904192,6.286859,0.519
22,3,0202-2002-2020,2002,0202-2002-2020,3,0.467,2.005836,-0.402213,-4.083313,3.571374,0.467
23,3,0202-2020-2201,2201,0202-2020-2201,3,0.412,1.645077,1.249524,-3.474846,0.401864,0.412
23,3,0202-2020-2201,2020,0202-2020-2201,3,0.317,7.426293,-5.151445,7.528743,-5.345788,0.317
23,3,0202-2020-2201,0202,0202-2020-2201,3,0.271,-4.58342,7.82088,-5.232749,6.326637,0.271
24,2,0202-2020,2020,0202-2020,2,0.068,6.635254,-2.648722,5.169032,-1.835425,0.068
24,2,0202-2020,0202,0202-2020,2,0.932,-5.107898,7.695577,-6.990801,6.705365,0.932
25,4,0202-1021-1102-2020,1102,0202-1021-1102-2020,4,0.463,-2.543937,0.220083,-4.843971,6.004599,0.463
25,4,0202-1021-1102-2020,1021,0202-1021-1102-2020,4,0.018,-2.54357,-5.588072,5.464701,0.09642,0.018
25,4,0202-1021-1102-2020,2020,0202-1021-1102-2020,4,0.076,3.81128,-5.588196,5.464701,-4.746068,0.076
25,4,0202-1021-1102-2020,0202,0202-1021-1102-2020,4,0.443,-9.146517,6.52932,-4.843971,6.004599,0.443
26,2,0202-2020,2020,0202-2020,2,0.029,5.052623,-3.059036,6.448499,-2.005309,0.029
26,2,0202-2020,0202,0202-2020,2,0.971,-3.492369,7.082667,-6.573322,7.885215,0.971
27,2,0222-2020,2020,0222-2020,2,0.086,4.486092,-1.226434,5.237042,-3.848464,0.086
27,2,0222-2020,0222,0222-2020,2,0.914,-7.291845,3.170952,1.160879,-0.141816,0.914
28,3,0202-2101-2120,0202,0202-2101-2120,3,0.855,-8.120989,6.349922,-2.618064,6.458216,0.855
28,3,0202-2101-2120,2101,0202-2101-2120,3,0.031,2.672289,0.145915,-2.618064,1.109059,0.031
28,3,0202-2101-2120,2120,0202-2101-2120,3,0.114,2.672368,-2.573098,1.364675,-5.036299,0.114
29,1,0202,0202,0202,1,1,-12.136441,5.464685,-4.38227,7.35922,1
30,1,0202,0202,0202,1,1,-5.100586,6.166558,-7.27733,6.178246,1
31,2,0212-2020,0212,0212-2020,2,0.823,-5.836005,1.21671,-2.562769,6.848334,0.823
31,2,0212-2020,2020,0212-2020,2,0.177,5.389338,-4.371986,7.575701,-5.238348,0.177
