parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,2020,2020,0102-2020,1,1,7.528185,-1.004709,5.601773,-1.226925,1
2,1,2020,2020,2020,1,1,7.519397,-1.458173,7.149516,-2.453998,1
3,1,0202,0202,0202-2000,1,1,1.74844,5.723032,-2.167732,6.965942,1
4,1,0202,0202,0202-2000,1,1,-0.965449,7.114399,-0.590941,5.787864,1
5,1,0202,0202,0202-2020-2100,1,1,1.798577,6.697248,-0.258095,5.93105,1
6,1,2020,2020,0202-2020,1,1,7.007548,-2.691802,7.320729,-0.609226,1
7,1,2020,2020,0102-2020,1,1,4.96276,1.283853,5.373651,-1.782778,1
8,1,2020,2020,0102-2020,1,1,4.891782,1.424551,5.372391,-1.463467,1
9,1,0002,0002,0202-2020,1,1,2.690452,3.998194,0.808705,3.771039,1
10,1,2020,2020,0002-2020,1,1,5.971049,-0.072634,6.508676,1.347932,1
11,1,2020,2020,0202-2020,1,1,5.816636,2.003085,6.435174,0.546796,1
12,1,1102,1102,0202-1002-2000,1,1,1.492282,3.615982,0.313146,6.205592,1
13,1,0202,0202,0202-2020-2100,1,1,1.045767,7.508606,-1.733108,6.781758,1
14,1,2020,2020,0012-2020,1,1,6.364608,-2.46762,7.782308,0.871301,1
15,1,0202,0202,0202-2020,1,1,-0.466903,6.323681,0.597297,7.588419,1
16,1,1012,1012,0002-2020,1,1,3.418613,0.678782,4.206518,5.066853,1
17,1,2021,2021,0202-1002-2020,1,1,5.17651,-0.042179,4.98177,4.514548,1
18,1,2020,2020,0202-2020,1,1,7.081611,-0.492661,6.718087,0.056607,1
19,1,2020,2020,0012-0202-2020,1,1,7.031644,-0.254121,7.857555,0.097246,1
20,1,2020,2020,2020,1,1,5.889924,-1.513351,7.690377,0.354808,1
21,1,0202,0202,0202-2020,1,1,3.033176,5.172092,1.306617,5.385245,1
22,1,0202,0202,0202,1,1,-1.038035,8.0366320000000009,-0.526657,6.619216,1
23,1,0202,0202,0202-1020,1,1,-2.862558,8.092338,-1.688769,8.250449,1
24,1,0202,0202,0202-2020,1,1,0.890078,7.038275,2.389217,6.227877,1
25,1,0202,0202,0202-2020,1,1,4.852121,5.129398,1.423145,6.821874,1
26,1,2010,2010,0202-2020,1,1,7.025331,1.987726,4.414449,3.035458,1
27,1,2001,2001,0202-2010,1,1,5.861603,2.620538,0.435442,4.140441,1
28,1,2020,2020,0202-0210-2020,1,1,5.508238,0.558295,7.712097,-0.941118,1
29,1,0102,0102,0202-2020,1,1,0.675581,4.449269,-0.46185,8.389574,1
30,1,0201,0201,0202-2020,1,1,-0.277958,8.17614,0.91384,4.685431,1
31,1,2210,2210,0201-2020,1,1,4.873092,4.638844,4.011526,-0.744491,1
32,1,2020,2020,0202-2020,1,1,6.987627,2.383217,8.175308,-0.638006,1
33,1,0202,0202,0202-1102,1,1,0.413159,5.353846,-2.969805,5.544084,1
34,1,0202,0202,0202-2020,1,1,1.524033,6.963607,2.475912,6.138692,1
35,1,0202,0202,0202-2020,1,1,2.706836,6.275787,-0.517595,6.283518,1
36,1,0202,0202,0202-1002-2010,1,1,3.261368,4.70522,0.581674,5.644246,1
37,1,0202,0202,0202-2020,1,1,-1.340394,5.976578,3.416641,8.505212,1
38,1,0202,0202,0202-2020,1,1,-0.739723,5.575458,0.798833,7.490024,1
39,1,0202,0202,0202,1,1,0.504001,5.786324,-0.489143,6.700983,1
40,1,2120,2120,0202-1200-2020,1,1,5.195321,2.353679,7.508124,-1.062541,1
41,1,2020,2020,0202-2020,1,1,8.886597,-1.098511,7.571147,-0.687448,1
42,1,0202,0202,0202-2000,1,1,1.196483,6.500067,-3.674194,6.296801,1
43,1,0202,0202,0202-1020,1,1,-1.491229,6.695746,1.692207,5.818351,1
44,1,2020,2020,0002-2020,1,1,8.484333,-2.356122,6.646162,0.965211,1
45,1,2020,2020,-1,1,1,8.744342,-2.358644,7.403237,0.357577,1
46,1,0202,0202,0202-2020,1,1,0.392965,8.319346,0.302989,6.562874,1
47,1,2020,2020,0002-2020,1,1,5.307035,-0.620937,7.388808,2.065439,1
48,1,2020,2020,0202-1002-2020,1,1,8.330998,-0.730336,8.355503,-3.750762,1
