parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0303-3030,0303,0303-0320-2300-2320-3030,2,0.825,-11.531044,5.883863,-11.696086,7.252269,0.825
1,2,0303-3030,3030,0303-0320-2300-2320-3030,2,0.175,4.832509,-6.059684,3.98492,-11.583566,0.175
2,2,0303-3030,3030,0102-0103-0302-0303-1010-1030-3003-3010-3030,2,0.588,6.600483,-12.48132,5.230994,-11.830273,0.588
2,2,0303-3030,0303,0102-0103-0302-0303-1010-1030-3003-3010-3030,2,0.412,-11.222407,5.257995,-10.774399,6.628064,0.412
3,3,0303-2203-3030,3030,0303-2103-2203-3030-3100-3200,3,0.384,6.443145,-2.306124,3.984757,-8.990298,0.384
3,3,0303-2203-3030,0303,0303-2103-2203-3030-3100-3200,3,0.421,-8.073731,6.192536,-8.173719,6.62143,0.421
3,3,0303-2203-3030,2203,0303-2103-2203-3030-3100-3200,3,0.195,0.355769,0.294745,-5.230667,6.448489,0.195
4,2,0303-3030,0303,0033-0303-3001-3003-3030-3301,2,0.617,-8.876509,7.33604,-11.475777,4.68635,0.617
4,2,0303-3030,3030,0033-0303-3001-3003-3030-3301,2,0.383,6.821145,-9.508319,7.349873,-5.804461,0.383
5,3,0230-0303-3030,0303,0230-0303-3010-3030-3110,3,0.673,-9.848767,4.737323,-12.288888,7.507631,0.673
5,3,0230-0303-3030,3030,0230-0303-3010-3030-3110,3,0.271,4.710948,-8.861675,6.584645,-9.194876,0.271
5,3,0230-0303-3030,0230,0230-0303-3010-3030-3110,3,0.056,-2.382586,-1.287057,6.582897,-3.032649,0.056
6,3,0033-0303-3030,0033,0033-0303-1030-3000-3030-3300,3,0.061,-7.434314,-2.699313,0.635912,5.234808,0.061
6,3,0033-0303-3030,0303,0033-0303-1030-3000-3030-3300,3,0.747,-11.997881,7.360061,-10.597222,7.402006,0.747
6,3,0033-0303-3030,3030,0033-0303-1030-3000-3030-3300,3,0.192,4.360833,-10.326608,5.085229,-7.982679,0.192
7,2,0303-3030,3030,-1,2,0.691,6.188468,-12.78539,6.919654,-6.605103,0.691
7,2,0303-3030,0303,-1,2,0.309,-12.405703,5.614483,-7.597218,5.662003,0.309
8,2,0303-3030,3030,0303-3030,2,0.246,5.614568,-9.912937,6.004729,-9.254076,0.246
8,2,0303-3030,0303,0303-3030,2,0.754,-12.43762,7.465752,-10.11771,7.017288,0.754
9,2,0303-3030,3030,0020-0030-0303-0330-3020-3030,2,0.099,2.806814,-7.860503,5.18039,-10.085796,0.099
9,2,0303-3030,0303,0020-0030-0303-0330-3020-3030,2,0.901,-16.64424,7.025641,-8.78027,5.6204,0.901
10,4,0003-0303-3000-3030,0303,0003-0303-1300-3000-3030,4,0.009,-5.753535,4.452745,-16.235003,1.677076,0.009
10,4,0003-0303-3000-3030,3030,0003-0303-1300-3000-3030,4,0.09,7.428086,-13.94106,1.953779,-16.603444,0.09
10,4,0003-0303-3000-3030,0003,0003-0303-1300-3000-3030,4,0.01,-2.946104,-2.018484,-9.957653,1.677026,0.01
10,4,0003-0303-3000-3030,3000,0003-0303-1300-3000-3030,4,0.891,7.428086,-8.502834,-3.577286,-10.085854,0.891
11,7,0303-0330-3100-3103-3130-3300-3330,3130,0303-0330-3100-3103-3130-3300-3330,7,0.054,6.497135,-2.744992,1.438211,-11.836203,0.054
