parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,5,0302-0303-0323-1030-3030,0302,0302-0303-1030-1230-3030,5,0.027,-11.200251,6.85169,-5.916915,-1.128547,0.027
1,5,0302-0303-0323-1030-3030,0303,0302-0303-1030-1230-3030,5,0.025,-11.329417,6.85169,-5.916992,3.863805,0.025
1,5,0302-0303-0323-1030-3030,0323,0302-0303-1030-1230-3030,5,0.072,-11.329417,6.685232,0.225866,1.357829,0.072
1,5,0302-0303-0323-1030-3030,1030,0302-0303-1030-1230-3030,5,0.802,-1.173047,-2.77606,6.980191,-11.805719,0.802
1,5,0302-0303-0323-1030-3030,3030,0302-0303-1030-1230-3030,5,0.074,2.612905,-7.68329,7.008326,-11.822921,0.074
2,2,0303-3030,3030,0033-0103-0303-1033-1103-3030-3100,2,0.297,6.043597,-6.761455,7.561697,-7.539608,0.297
2,2,0303-3030,0303,0033-0103-0303-1033-1103-3030-3100,2,0.703,-13.32513,6.040085,-7.958676,6.594257,0.703
3,4,0030-0303-3000-3030,3000,0030-0103-0303-3000-3030,4,0.04,3.923318,-6.961165,-0.50974,-4.392359,0.04
3,4,0030-0303-3000-3030,3030,0030-0103-0303-3000-3030,4,0.035,3.9274,-13.004152,6.081854,-10.157154,0.035
3,4,0030-0303-3000-3030,0303,0030-0103-0303-3000-3030,4,0.835,-12.096981,6.419985,-13.094673,6.323704,0.835
3,4,0030-0303-3000-3030,0030,0030-0103-0303-3000-3030,4,0.09,-2.276201,-6.371023,5.79081,-4.240338,0.09
4,4,0030-0303-3030-3200,0030,0030-0031-0303-3030-3200-3201,4,0.182,-2.386503,-5.105131,6.151355,-5.204043,0.182
4,4,0030-0303-3030-3200,3200,0030-0031-0303-3030-3200-3201,4,0.029,4.134796,0.005564,-3.532601,-5.233309,0.029
4,4,0030-0303-3030-3200,0303,0030-0031-0303-3030-3200-3201,4,0.616,-10.269042,6.342367,-12.483971,5.478666,0.616
4,4,0030-0303-3030-3200,3030,0030-0031-0303-3030-3200-3201,4,0.173,4.182357,-11.29268,6.151355,-11.119656,0.173
5,4,0303-3000-3002-3030,3002,0303-1030-3000-3002-3030-3200-3202,4,0.05,4.413216,-4.747816,-8.053688,0.300589,0.05
5,4,0303-3000-3002-3030,3030,0303-1030-3000-3002-3030-3200-3202,4,0.066,4.539091,-7.238369,4.712379,-10.48904,0.066
5,4,0303-3000-3002-3030,0303,0303-1030-3000-3002-3030-3200-3202,4,0.809,-12.277388,6.301981,-13.354169,6.660985,0.809
5,4,0303-3000-3002-3030,3000,0303-1030-3000-3002-3030-3200-3202,4,0.075,4.539091,-4.747835,-1.842075,-5.350176,0.075
6,2,0303-3030,0303,0030-0203-0303-3030,2,0.421,-11.210141,6.629472,-9.516728,6.025264,0.421
6,2,0303-3030,3030,0030-0203-0303-3030,2,0.579,6.086955,-11.702237,6.553378,-12.357176,0.579
7,4,0303-1300-3003-3030,0303,0301-0303-1300-3000-3030,4,0.294,-7.248816,6.505319,-12.83173,6.495257,0.294
7,4,0303-1300-3003-3030,3003,0301-0303-1300-3000-3030,4,0.003,1.28426,-2.914042,-2.400258,0.787897,0.003
7,4,0303-1300-3003-3030,1300,0301-0303-1300-3000-3030,4,0.208,-0.727508,6.505033,-7.772582,-5.15794,0.208
7,4,0303-1300-3003-3030,3030,0301-0303-1300-3000-3030,4,0.495,4.992815,-10.926236,5.381252,-10.423596,0.495
8,4,0303-3003-3013-3030,3013,0303-3003-3013-3030-3200-3203,4,0.07,1.28639,-5.936246,0.681916,2.71764,0.07
8,4,0303-3003-3013-3030,3003,0303-3003-3013-3030-3200-3203,4,0.041,1.28632,-5.104991,-5.690622,3.394055,0.041
8,4,0303-3003-3013-3030,3030,0303-3003-3013-3030-3200-3203,4,0.45,7.311168,-12.227332,6.684515,-9.329722,0.45
8,4,0303-3003-3013-3030,0303,0303-3003-3013-3030-3200-3203,4,0.439,-11.856913,6.461743,-11.25355,7.984811,0.439
9,4,0031-0303-0331-3030,0331,0031-0303-0331-3030,4,0.075,-13.929786,1.573626,1.823945,-1.349984,0.075
9,4,0031-0303-0331-3030,3030,0031-0303-0331-3030,4,0.005,1.130833,-8.550373,6.649951,-5.498737,0.005
9,4,0031-0303-0331-3030,0031,0031-0303-0331-3030,4,0.105,-7.890867,-3.511572,6.64679,-1.446651,0.105
9,4,0031-0303-0331-3030,0303,0031-0303-0331-3030,4,0.815,-14.840432,6.11216,-10.005125,7.433554,0.815
10,6,0303-1330-3003-3030-3300-3303,1330,0303-1300-1330-2003-2023-3003-3023-3030-3300-3303,6,0.032,-1.08089,0.807931,2.051566,-7.611873,0.032
10,6,0303-1330-3003-3030-3300-3303,3030,0303-1300-1330-2003-2023-3003-3023-3030-3300-3303,6,0.491,7.169058,-7.810122,6.10651,-10.28099,0.491
10,6,0303-1330-3003-3030-3300-3303,3303,0303-1300-1330-2003-2023-3003-3023-3030-3300-3303,6,0.081,2.893823,1.305016,-11.427047,1.088395,0.081
10,6,0303-1330-3003-3030-3300-3303,3003,0303-1300-1330-2003-2023-3003-3023-3030-3300-3303,6,0.103,6.151392,-2.295771,-6.249191,1.088393,0.103
10,6,0303-1330-3003-3030-3300-3303,3300,0303-1300-1330-2003-2023-3003-3023-3030-3300-3303,6,0.142,3.911726,1.305,-5.514336,-4.248815,0.142
10,6,0303-1330-3003-3030-3300-3303,0303,0303-1300-1330-2003-2023-3003-3023-3030-3300-3303,6,0.151,-2.480464,6.340532,-12.251073,6.215205,0.151
11,1,3030,3030,0300-0303-3030,1,1,6.505352,-11.73263,6.554582,-12.011952,1
12,4,0300-0303-3030-3300,3300,0200-0203-0300-0303-3030,4,0.046,0.724559,3.987248,-2.365781,-5.067851,0.046
12,4,0300-0303-3030-3300,3030,0200-0203-0300-0303-3030,4,0.8,6.693062,-12.339573,7.284048,-15.155927,0.8
