Phase,Count,Frequency
0002-0003-0030-0302-0303-3030,1,1e-4
0003-0013-0301-0303-0321-3030,1,1e-4
0003-0013-0303-3001-3002-3030,1,1e-4
0003-0013-0303-3003-3013-3030,1,1e-4
0003-0013-0303-3030,5,5e-4
0003-0022-0032-0303-3030,1,1e-4
0003-0023-0030-0302-0303-3030,1,1e-4
0003-0023-0030-3030,1,1e-4
0003-0023-0033-0303-2300-3030,1,1e-4
0003-0023-0203-3030,1,1e-4
0003-0023-0300-0303-3030,1,1e-4
0003-0023-0303-1030-3030,2,2e-4
0003-0023-0303-2300-3030,1,1e-4
0003-0023-0303-3003-3030,1,1e-4
0003-0023-0303-3030,3,3e-4
0003-0023-0303-3030-3032,1,1e-4
0003-0023-0303-3033,1,1e-4
0003-0023-3003-3030,1,1e-4
0003-0030-0031-0303-2030,1,1e-4
0003-0030-0031-0303-3030,2,2e-4
0003-0030-0032-0033-0303-3030,1,1e-4
0003-0030-0033-0203-0223-3003-3030,1,1e-4
0003-0030-0033-0300-0303-3030,1,1e-4
0003-0030-0033-0303-3001-3030,1,1e-4
0003-0030-0033-0303-3002-3030,1,1e-4
0003-0030-0033-0303-3030,8,8e-4
0003-0030-0033-0303-3030-3300,1,1e-4
0003-0030-0300-0303-0330-3030,1,1e-4
0003-0030-0300-0303-3003-3030,1,1e-4
0003-0030-0300-0303-3030,3,3e-4
0003-0030-0303-3010-3030,1,1e-4
0003-0030-0303-3030,7,7e-4
0003-0031-0033-0303-0321-3003-3030,1,1e-4
0003-0031-0033-0303-3030,2,2e-4
0003-0031-0303-3000-3003-3030,1,1e-4
0003-0031-0303-3030,4,4e-4
0003-0032-0303-3000-3030,1,1e-4
0003-0032-0303-3010-3030,1,1e-4
0003-0032-0303-3030,3,3e-4
0003-0033-0303,1,1e-4
0003-0033-0303-0313-3030,1,1e-4
0003-0033-0303-0320-3030,1,1e-4
0003-0033-0303-0323-0330-3030,1,1e-4
0003-0033-0303-0330-0333-3030,1,1e-4
0003-0033-0303-0330-3003-3030,1,1e-4
0003-0033-0303-0330-3030,3,3e-4
0003-0033-0303-0330-3030-3300,1,1e-4
0003-0033-0303-1003-1033-3030,1,1e-4
0003-0033-0303-1003-3030,1,1e-4
0003-0033-0303-1030-3030,2,2e-4
0003-0033-0303-2003-3030,5,5e-4
0003-0033-0303-2003-3030-3300,1,1e-4
0003-0033-0303-2303-3003-3030-3033,1,1e-4
0003-0033-0303-3000-3030,1,1e-4
0003-0033-0303-3001-3003-3030,1,1e-4
0003-0033-0303-3001-3030,1,1e-4
0003-0033-0303-3002-3030,1,1e-4
0003-0033-0303-3003-3030,26,0.0026
0003-0033-0303-3003-3030-3031,1,1e-4
0003-0033-0303-3003-3030-3033,5,5e-4
0003-0033-0303-3003-3030-3300,1,1e-4
0003-0033-0303-3003-3033,1,1e-4
0003-0033-0303-3030,43,0.0043
0003-0033-0303-3030-3300,2,2e-4
0003-0033-0303-3031,1,1e-4
0003-0033-3030,1,1e-4
0003-0203-3003-3030,1,1e-4
0003-0203-3030,2,2e-4
0003-0300-0303-0330-3030,1,1e-4
0003-0300-0303-1030-3030,1,1e-4
0003-0300-0303-3000-3030,1,1e-4
0003-0300-0303-3030,11,0.0011
0003-0301-0303-2300-3030,1,1e-4
0003-0301-0303-3030,4,4e-4
0003-0303,3,3e-4
0003-0303-0320-3030,1,1e-4
0003-0303-0330-1030-3030,1,1e-4
0003-0303-0330-3002-3030,1,1e-4
0003-0303-0330-3030,1,1e-4
0003-0303-1003-3001-3030,1,1e-4
0003-0303-1003-3030,5,5e-4
0003-0303-1030-3030,5,5e-4
0003-0303-1033-3003-3030,1,1e-4
0003-0303-1300-3000-3003-3030,1,1e-4
0003-0303-1300-3030,3,3e-4
0003-0303-2003,1,1e-4
0003-0303-2003-3000-3030,1,1e-4
0003-0303-2003-3000-3030-3300,1,1e-4
0003-0303-2003-3001-3030,1,1e-4
0003-0303-2003-3002-3030,1,1e-4
0003-0303-2003-3003-3030,2,2e-4
0003-0303-2003-3030,5,5e-4
0003-0303-2013-3030,1,1e-4
0003-0303-3000-3001-3030,3,3e-4
0003-0303-3000-3002-3030,3,3e-4
0003-0303-3000-3003-3030,6,6e-4
0003-0303-3000-3030,7,7e-4
0003-0303-3001-3003-3030,1,1e-4
0003-0303-3001-3030,3,3e-4
0003-0303-3002-3030,3,3e-4
0003-0303-3003-3020-3030,1,1e-4
0003-0303-3003-3030,38,0.0038
0003-0303-3003-3030-3031,1,1e-4
0003-0303-3010-3030,3,3e-4
0003-0303-3030,103,0.0103
0003-0303-3030-3031,2,2e-4
0003-0303-3030-3032,1,1e-4
0003-0303-3030-3300,2,2e-4
0003-0303-3031,3,3e-4
0003-3000-3003-3030,1,1e-4
0003-3003-3030,1,1e-4
0003-3030,6,6e-4
0013-0023-0032-0303-3030,1,1e-4
0013-0023-0303-0310-0330-3030,1,1e-4
0013-0023-0303-3030,1,1e-4
0013-0030-0032-0303-3030-3031,1,1e-4
0013-0030-0033-0303-0330-3030,1,1e-4
0013-0030-0033-0303-3030,3,3e-4
0013-0030-0230-0303-3030,1,1e-4
0013-0030-0303-3030,5,5e-4
0013-0031-0033-0303-3013-3030,1,1e-4
0013-0031-0033-0303-3030,1,1e-4
0013-0031-0303-3030,1,1e-4
0013-0032-0303-3030,2,2e-4
0013-0033-0203-0303-3030,1,1e-4
0013-0033-0303-0310-3013-3030,1,1e-4
0013-0033-0303-0310-3030,3,3e-4
0013-0033-0303-0330-1030-3030-3032,1,1e-4
0013-0033-0303-0330-3013-3030,2,2e-4
0013-0033-0303-0330-3030,4,4e-4
