1	1	100	-2.620670	0.217116	5.908502
2	1	100	4.873087	0.463043	-0.981539
3	1	100	0.481152	-2.286399	6.626266
4	1	100	-0.171529	0.947153	7.534615
5	1	100	4.091205	-3.866016	5.740310
6	1	100	-0.805652	6.688843	0.329472
7	1	100	7.567948	-0.618616	2.061709
8	1	100	-2.337620	8.120222	1.015001
9	1	100	6.958568	-2.053770	0.036713
10	1	100	0.267393	7.423641	0.104457
11	1	100	0.138299	0.376424	6.726830
12	1	100	-0.750214	6.219610	-0.416201
13	1	100	0.914897	2.779691	7.269700
14	1	100	2.474963	1.061233	6.201636
15	1	100	-0.456701	6.205797	-0.086607
16	1	100	7.378171	0.425852	-1.693313
17	2	52	2.215609	4.812272	-1.606518
17	2	48	6.485779	0.339890	-0.848956
18	1	100	6.793465	-1.537209	-0.001223
19	2	18	5.319473	2.504472	-1.557245
19	2	82	-0.324423	6.938876	0.973940
20	1	100	1.786761	-2.546567	8.022027
21	4	61	6.010271	1.453514	-2.899533
21	4	37	-0.204804	6.468159	0.091340
21	4	1	2.568124	-0.460942	5.308585
21	4	1	2.834844	-0.363279	4.981374
22	1	100	7.612048	-2.200421	2.066033
23	1	100	6.960574	1.128791	0.253807
24	1	100	0.583443	3.078428	4.601343
25	2	38	3.189263	6.410651	-3.088079
25	2	62	3.681345	2.082437	0.067940
26	3	71	2.318891	6.873927	-1.660530
26	3	28	7.250544	0.457322	-1.173601
26	3	1	-0.766077	6.671995	3.108866
27	2	98	2.401692	-0.747451	6.024147
27	2	2	1.427680	4.765230	2.432482
28	1	100	0.535597	2.337105	5.666062
29	1	100	1.138183	6.570079	1.906657
30	2	49	6.461890	1.057686	-2.601712
30	2	51	3.059650	5.015585	-1.199382
31	1	100	6.432350	-2.087517	1.208264
32	1	100	-0.977598	7.800592	0.606929
33	1	100	8.105935	-3.877236	1.359020
34	1	100	0.910415	8.107820	0.766356
35	1	100	-0.476243	7.060986	-1.470020
36	2	77	6.987654	-0.648065	1.648852
36	2	23	1.017703	-2.649379	7.375295
37	1	100	0.409219	-0.683205	7.800258
38	1	100	1.016384	8.654434	-2.539834
39	1	100	1.640375	0.259760	7.752350
40	1	100	2.100169	1.061252	6.060518
41	1	100	8.106238	-3.854763	1.337463
42	1	100	7.526955	-0.556807	-1.327819
43	1	100	7.274304	-1.038218	2.413968
44	1	100	7.892015	-1.091786	2.201774
45	2	82	0.579524	6.398252	-0.472691
45	2	18	6.633738	0.380685	0.737769
46	2	75	1.835399	6.416429	-3.235422
46	2	25	6.595836	0.415274	-0.223319
47	1	100	1.037967	8.123121	0.891662
48	1	100	-1.397677	0.996630	5.562505
49	1	100	6.698917	-2.720256	0.759040
50	2	56	6.691261	2.857741	-4.452120
50	2	44	2.311965	7.329322	0.967702
51	1	100	-0.662124	-0.581675	8.707752
52	1	100	0.825547	1.301115	6.327016
53	1	100	0.037952	6.939271	-1.211113
54	1	100	-1.316947	8.328016	1.172389
55	1	100	-1.419664	3.385705	6.216663
56	2	72	0.828940	2.229606	7.218308
56	2	28	-1.641451	7.596067	2.714834
57	2	45	4.552268	0.292577	3.582730
57	2	55	0.050731	2.021017	6.889558
58	1	100	8.000693	2.203221	0.090885
59	2	65	3.665064	-2.828660	5.709025
59	2	35	7.568125	1.093005	1.275701
60	1	100	1.212376	8.182582	-0.442618
61	2	31	5.226749	1.678366	0.763480
61	2	69	0.936320	5.719408	0.212341
62	1	100	0.270343	6.749340	0.467487
63	3	40	7.635649	-0.257634	3.176495
63	3	32	-1.266824	4.699529	5.425206
63	3	28	3.299502	6.126790	-0.241354
64	1	100	-1.168219	6.584978	0.158915
65	1	100	6.455816	2.970178	-0.157146
66	2	78	6.328506	1.440385	1.401933
66	2	22	1.472010	6.582206	1.182008
67	1	100	0.000092	6.878207	0.863307
68	1	100	1.734433	8.045529	-3.714885
69	1	100	8.068499	-0.538985	-3.582705
