parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0303-0310-3030,0303,0103-0303-0310-2030-3030,3,0.03,-7.666037,6.0426,-8.091288,3.764584,0.03
1,3,0303-0310-3030,0310,0103-0303-0310-2030-3030,3,0.101,-4.434243,5.930951,-1.810345,-6.786676,0.101
1,3,0303-0310-3030,3030,0103-0303-0310-2030-3030,3,0.869,5.802471,-10.812279,7.162878,-15.323547,0.869
2,2,0030-0303,0030,0010-0030-0300-0303,2,0.223,-2.588135,-2.292791,4.252106,-3.817912,0.223
2,2,0030-0303,0303,0010-0030-0300-0303,2,0.777,-13.958255,5.723532,-8.492115,5.818845,0.777
3,2,0303-3030,3030,0301-0303-2000-2030-3000-3030-3300,2,0.311,6.070404,-7.898782,4.671261,-12.708736,0.311
3,2,0303-3030,0303,0301-0303-2000-2030-3000-3030-3300,2,0.689,-8.113676,6.964841,-12.526891000000001,5.351697,0.689
4,2,0303-3030,3030,0200-0203-0300-0303-2030-3030,2,0.739,6.681145,-11.03084,5.439059,-9.282694,0.739
4,2,0303-3030,0303,0200-0203-0300-0303-2030-3030,2,0.261,-8.974419,5.760018,-8.449049,4.18559,0.261
5,3,0303-0330-3030,0303,-1,3,0.638,-11.704988,6.390054,-12.514943,6.585876,0.638
5,3,0303-0330-3030,0330,-1,3,0.268,-5.531909,3.348482,3.432333,-2.540783,0.268
5,3,0303-0330-3030,3030,-1,3,0.094,5.998798,-1.589851,6.55672,-11.015879,0.094
6,3,0303-3030-3320,3030,0303-0320-3030,3,0.354,6.314064,-8.988026,6.165631,-3.870187,0.354
6,3,0303-3030-3320,0303,0303-0320-3030,3,0.417,-9.135857,6.169552,-10.689062,5.887565,0.417
6,3,0303-3030-3320,3320,0303-0320-3030,3,0.229,5.260023,2.488829,0.968983,-3.567632,0.229
7,3,0303-3030-3300,3030,0003-0300-0303-0330-1003-1300-1330-3010-3030-3130,3,0.461,6.970497,-4.325836,6.842396,-7.946152,0.461
7,3,0303-3030-3300,0303,0003-0300-0303-0330-1003-1300-1330-3010-3030-3130,3,0.471,-10.923705,6.660085,-9.546198,6.148006,0.471
7,3,0303-3030-3300,3300,0003-0300-0303-0330-1003-1300-1330-3010-3030-3130,3,0.068,3.929545,3.785437,-3.316596,-2.616194,0.068
8,2,0303-3030,0303,0301-0303-3030-3100,2,0.295,-4.654431,6.024471,-6.264578,5.055383,0.295
8,2,0303-3030,3030,0301-0303-3030-3100,2,0.705,6.392905,-5.431912,6.192041,-12.792802,0.705
9,3,0303-3000-3030,3000,0200-0203-0300-0303-2003-3000-3030,3,0.355,7.070898,-4.202655,-2.591287,-4.304814,0.355
