parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0303-2023-3030,0303,0003-0023-0223-0303-2003-2023-3030,3,0.227,-10.224556,3.93225,-8.084827,6.884054,0.227
1,3,0303-2023-3030,2023,0003-0023-0223-0303-2003-2023-3030,3,0.404,-0.528216,-3.124092,1.512959,6.195287,0.404
1,3,0303-2023-3030,3030,0003-0023-0223-0303-2003-2023-3030,3,0.369,4.671802,-9.051861,7.06545,-5.652979,0.369
2,2,0303-3030,3030,0030-0100-0103-0300-0303-3030,2,0.753,5.759914,-9.970868,7.003976,-9.452125,0.753
2,2,0303-3030,0303,0030-0100-0103-0300-0303-3030,2,0.247,-6.67582,6.215945,-9.808569,4.551016,0.247
3,2,0303-3030,0303,0303-3030,2,0.994,-7.34624,6.805129,-14.840157,7.457797,0.994
3,2,0303-3030,3030,0303-3030,2,0.006,5.504204,-3.755904,1.388592,-7.058206,0.006
4,2,0303-3030,3030,0003-0303-3030,2,0.165,4.53352,-11.206934,4.981456,-5.982408,0.165
4,2,0303-3030,0303,0003-0303-3030,2,0.835,-8.557194,4.604316,-9.943071,6.626313,0.835
5,4,0230-0301-0303-3030,0303,0030-0230-0301-0303-3000-3030,4,0.184,-10.327409,6.295212,-12.286067,5.180065,0.184
5,4,0230-0301-0303-3030,3030,0030-0230-0301-0303-3000-3030,4,0.166,4.597581,-8.147853,6.407326,-12.939268,0.166
5,4,0230-0301-0303-3030,0301,0030-0230-0301-0303-3000-3030,4,0.494,-5.783315,6.293888,-7.983629,-0.736455,0.494
5,4,0230-0301-0303-3030,0230,0030-0230-0301-0303-3000-3030,4,0.156,-3.120824,2.061457,5.801943,-7.375672,0.156
6,2,0303-3030,0303,0032-0303-1030-3000-3030-3100,2,0.825,-13.747951,6.802391,-11.446337,7.066252,0.825
6,2,0303-3030,3030,0032-0303-1030-3000-3030-3100,2,0.175,3.349511,-7.078516,3.933367,-7.223328,0.175
7,1,0303,0303,0010-0030-0300-0303-3010-3030-3200,1,1,-11.330996,6.149804,-12.987144,6.150244,1
8,3,0303-1033-3030,1033,0003-0033-0303-1003-1033-3030,3,0.393,0.747757,-1.336465,0.166769,5.570114,0.393
8,3,0303-1033-3030,3030,0003-0033-0303-1003-1033-3030,3,0.07,6.658038,-8.98391,3.811141,-1.548394,0.07
8,3,0303-1033-3030,0303,0003-0033-0303-1003-1033-3030,3,0.537,-9.273387,4.671154,-8.823675,7.066247,0.537
9,2,0003-3030,0003,0002-0003-1000-1030-3000-3030,2,0.495,-4.553022,-5.007705,-3.625139,5.950595,0.495
9,2,0003-3030,3030,0002-0003-1000-1030-3000-3030,2,0.505,5.792918,-17.058398,6.078201,-12.163619,0.505
10,2,0303-3030,0303,0033-0103-0303-0320-2103-3001-3030,2,0.428,-6.282828,4.130813,-8.772005,6.321517,0.428
10,2,0303-3030,3030,0033-0103-0303-0320-2103-3001-3030,2,0.572,4.62031,-8.766267,6.174903,-2.194066,0.572
11,3,0013-0303-3030,0303,0010-0030-0303-3010-3030,3,0.052,-6.915644,3.628494,-8.052371,5.413687,0.052
11,3,0013-0303-3030,3030,0010-0030-0303-3010-3030,3,0.659,6.536963,-13.2422,6.544162,-4.955622,0.659
11,3,0013-0303-3030,0013,0010-0030-0303-3010-3030,3,0.289,-3.346547,-2.259284,-2.907427,3.3594020000000002,0.289
12,3,0030-0303-3030,0303,-1,3,0.793,-10.237421,3.81959,-9.72929,6.955896,0.793
12,3,0030-0303-3030,3030,-1,3,0.082,3.955952,-13.9224,6.610519,-9.121514,0.082
12,3,0030-0303-3030,0030,-1,3,0.125,-2.363836,-8.955259,6.608073,-4.858739,0.125
13,2,0303-3030,0303,0300-0303-3020-3030,2,0.27,-8.898846,6.499721,-11.202832,5.951292,0.27
13,2,0303-3030,3030,0300-0303-3020-3030,2,0.73,7.116226,-11.171952,6.098185,-8.225775,0.73
14,3,0303-3030-3200,3200,0123-0223-0301-0303-3030-3100-3200,3,0.141,7.6865,1.034755,-2.355934,-6.025876,0.141
14,3,0303-3030-3200,3030,0123-0223-0301-0303-3030-3100-3200,3,0.408,7.792718,-8.494018,4.62475,-9.343642,0.408
14,3,0303-3030-3200,0303,0123-0223-0301-0303-3030-3100-3200,3,0.451,-6.075188,6.752518,-4.678639,6.69109,0.451
15,3,0013-0303-3030,0303,0013-0032-0303-3030,3,0.115,-9.422843,5.522756,-8.244472,7.239394,0.115
15,3,0013-0303-3030,0013,0013-0032-0303-3030,3,0.208,-3.37688,-3.534366,-2.261178,7.238484,0.208
15,3,0013-0303-3030,3030,0013-0032-0303-3030,3,0.677,6.468971,-8.349109,7.016523,-10.769494,0.677
16,3,0030-0303-3030,0303,0030-0032-0112-0303-3030,3,0.369,-14.477718,5.902634,-7.299469,7.380366,0.369
16,3,0030-0303-3030,0030,0030-0032-0112-0303-3030,3,0.6,-3.353646,-6.709234,7.687196,-2.820017,0.6
16,3,0030-0303-3030,3030,0030-0032-0112-0303-3030,3,0.031,2.538873,-9.150979,7.691112,-4.784318,0.031
17,2,0303-3030,3030,0030-0203-0303-2200-2300-3010-3030,2,0.345,4.708598,-9.174029,5.563456,-6.283711,0.345
17,2,0303-3030,0303,0030-0203-0303-2200-2300-3010-3030,2,0.655,-6.672891,6.679939,-13.702119,6.782233,0.655
18,3,0030-0303-3030,0303,0003-0030-0303-3030,3,0.587,-11.701772,5.316934,-7.124644,4.915715,0.587
18,3,0030-0303-3030,3030,0003-0030-0303-3030,3,0.117,4.908067,-11.532938,7.687046,-2.149353,0.117
18,3,0030-0303-3030,0030,0003-0030-0303-3030,3,0.296,-1.002485,-6.571179,7.681022,-1.306791,0.296
19,2,0030-0303,0303,0030-0303-3030,2,0.77,-14.093326,6.890584,-11.248501,6.218023,0.77
19,2,0030-0303,0030,0030-0303-3030,2,0.23,-3.837671,-1.500503,7.603291,-1.274593,0.23
20,3,0003-0303-3030,0303,0003-0300-0303-3030,3,0.075,-10.448972,4.196878,-8.584512,5.85351,0.075
20,3,0003-0303-3030,3030,0003-0300-0303-3030,3,0.841,6.63399,-12.506448,7.961954,-12.562068,0.841
20,3,0003-0303-3030,0003,0003-0300-0303-3030,3,0.084,-5.350791,-1.166841,-4.491415,5.85299,0.084
21,2,0303-3030,3030,0003-0013-0303-3002-3012-3030,2,0.106,4.802164,-9.379006,6.064971,-7.885334,0.106
21,2,0303-3030,0303,0003-0013-0303-3002-3012-3030,2,0.894,-10.599832,7.537527,-10.762013,8.985655,0.894
22,2,0303-3000,0303,0302-0303-3000,2,0.825,-12.85432,4.404052,-12.066948,5.507424,0.825
22,2,0303-3000,3000,0302-0303-3000,2,0.175,6.14592,-2.476663,-4.456393,-4.946325,0.175
23,2,0303-3030,0303,0303-0330-3010-3011-3030,2,0.578,-9.037315,7.86942,-9.531995,7.450423,0.578
23,2,0303-3030,3030,0303-0330-3010-3011-3030,2,0.422,7.424494,-3.563955,7.806634,-7.333034,0.422
24,2,0303-3030,0303,0020-0030-0300-0303-3020-3030,2,0.608,-10.646427,7.240834,-8.505324,6.162963,0.608
24,2,0303-3030,3030,0020-0030-0300-0303-3020-3030,2,0.392,3.867852,-7.52412,5.319946,-9.311285,0.392
25,2,0303-3030,3030,0103-0303-3010-3030,2,0.889,8.018463,-9.600439,7.293568,-9.6865,0.889
25,2,0303-3030,0303,0103-0303-3010-3030,2,0.111,-9.036291,6.379899,-10.421649,7.107821,0.111
26,2,0303-3030,3030,0130-0230-0301-0303-2010-2030-3010-3030,2,0.176,7.325067,-6.01604,4.231744,-8.016763,0.176
26,2,0303-3030,0303,0130-0230-0301-0303-2010-2030-3010-3030,2,0.824,-9.680117,6.255688,-12.147108,6.812712,0.824
27,3,0033-0303-3030,0303,0030-0033-0103-0303-3030,3,0.319,-10.646402,6.686431,-7.707677,6.949592,0.319
27,3,0033-0303-3030,3030,0030-0033-0103-0303-3030,3,0.357,4.75598,-10.669935,7.862293,-7.834478,0.357
27,3,0033-0303-3030,0033,0030-0033-0103-0303-3030,3,0.324,-6.359413,-3.440463,3.315946,4.162458,0.324
28,2,0303-3030,3030,0003-0010-0030-0300-0303-3010-3030,2,0.184,4.794424,-5.480545,5.245575,-10.213665,0.184
28,2,0303-3030,0303,0003-0010-0030-0300-0303-3010-3030,2,0.816,-12.322454,5.621589,-8.094646,5.683809,0.816
29,1,3030,3030,0103-0300-0303-1103-3010-3030,1,1,7.25631,-11.745109,5.717062,-15.48384,1
30,2,0303-3030,3030,0303-3030,2,0.863,6.097133,-11.391166,8.648862,-11.423096,0.863
30,2,0303-3030,0303,0303-3030,2,0.137,-7.154872,7.8178,-2.366994,4.704563,0.137
31,2,0303-3030,0303,0003-0013-0303-3030,2,0.827,-8.306553,5.897842,-9.206686,7.946428,0.827
31,2,0303-3030,3030,0003-0013-0303-3030,2,0.173,4.541742,-7.327766,5.024472,-3.676388,0.173
32,2,0303-3030,3030,0301-0303-0330-3020-3030,2,0.136,6.764956,-3.695106,6.751002,-11.362914,0.136
32,2,0303-3030,0303,0301-0303-0330-3020-3030,2,0.864,-6.962212,7.25668,-8.101873,5.507091,0.864
33,3,0033-0233-3030,0033,0033-0230-0233-0303-3030,3,0.471,-4.059338,-4.318464,4.980845,4.676379,0.471
33,3,0033-0233-3030,3030,0033-0230-0233-0303-3030,3,0.279,7.326915,-9.369716,6.081595,-8.063573,0.279
33,3,0033-0233-3030,0233,0033-0230-0233-0303-3030,3,0.25,-8.423522,1.887028,4.549042,4.676804,0.25
34,2,0030-0303,0030,0030-0033-0102-0103-0302-0303-0330-3000-3030,2,0.193,-1.149863,-1.774914,5.786365,-2.846044,0.193
34,2,0030-0303,0303,0030-0033-0102-0103-0302-0303-0330-3000-3030,2,0.807,-13.185077,6.931374,-11.223494,8.293538,0.807
35,2,0303-3030,3030,0031-0231-0303-3030,2,0.541,7.152481,-7.010417,7.934479,-2.384071,0.541
35,2,0303-3030,0303,0031-0231-0303-3030,2,0.459,-8.327076,6.588331,-9.02955,5.687879,0.459
36,2,0303-3030,3030,0003-0032-0303-3000-3030,2,0.116,2.020461,-11.458514,4.405975,-5.348805,0.116
36,2,0303-3030,0303,0003-0032-0303-3000-3030,2,0.884,-12.689152,4.665779,-13.334251,8.389159,0.884
37,2,0303-3030,3030,0003-0301-0303-1030-3030-3300,2,0.618,7.786178,-7.24438,5.910733,-10.051936,0.618
37,2,0303-3030,0303,0003-0301-0303-1030-3030-3300,2,0.382,-6.9714,7.337114,-9.919242,7.475958,0.382
38,2,0303-3030,3030,0033-0303-3030-3300,2,0.599,6.7723,-9.551265,7.449237,-6.256435,0.599
38,2,0303-3030,0303,0033-0303-3030-3300,2,0.401,-4.581862,8.677689,-8.783492,8.605426,0.401
39,2,0303-3030,3030,0003-0030-0300-0303-3030,2,0.959,6.698261,-12.218522,9.028974,-12.405336,0.959
39,2,0303-3030,0303,0003-0030-0300-0303-3030,2,0.041,-8.808128,4.245325,-9.463276,6.247774,0.041
40,2,0303-3030,0303,0003-0303-0310-1020-1030-3020-3030,2,0.274,-10.970012,6.672507,-4.931552,5.758698,0.274
40,2,0303-3030,3030,0003-0303-0310-1020-1030-3020-3030,2,0.726,6.626858,-8.163213,8.091996,-12.740358,0.726
41,3,0303-0330-3030,0330,-1,3,0.154,-3.170051,3.743031,4.330855,-3.188546,0.154
41,3,0303-0330-3030,3030,-1,3,0.751,6.926892,-9.028994,7.717233,-8.318128,0.751
41,3,0303-0330-3030,0303,-1,3,0.095,-5.357912,7.489492,-2.12875,6.360185,0.095
42,2,0303-3030,0303,0030-0301-0303-0330-2003-3030,2,0.772,-6.48631,8.186423,-9.165742,6.585882,0.772
42,2,0303-3030,3030,0030-0301-0303-0330-2003-3030,2,0.228,5.847417,-5.747052,7.919666,-9.546632,0.228
43,2,0303-3030,3030,0303-1103-3030-3100,2,0.099,4.420524,-3.920713,5.782726,-5.428376,0.099
43,2,0303-3030,0303,0303-1103-3030-3100,2,0.901,-4.213425,8.999676,-9.469554,7.917114,0.901
44,2,0303-3030,0303,0303-1300-3030-3300,2,0.852,-5.963214,7.385005,-7.983199,5.882656,0.852
44,2,0303-3030,3030,0303-1300-3030-3300,2,0.148,6.277803,-4.584153,5.242402,-11.091551,0.148
45,3,0303-0331-3130,0331,0302-0303-3030-3130,3,0.008,-2.004143,3.749638,3.039702,-1.934284,0.008
45,3,0303-0331-3130,0303,0302-0303-3030-3130,3,0.837,-8.323204,9.036163,-12.329088,6.86849,0.837
45,3,0303-0331-3130,3130,0302-0303-3030-3130,3,0.155,8.160945,0.394071,5.578432,-5.985597,0.155
46,2,0303-3030,3030,0003-0033-0303-1030-3030,2,0.506,7.063618,-11.196734,7.217138,-9.025391,0.506
46,2,0303-3030,0303,0003-0033-0303-1030-3030,2,0.494,-10.625974,6.411249,-6.446462,7.103449,0.494
47,2,0303-3030,0303,0103-0300-0303-0330-2300-2330-3030,2,0.122,-8.171615,6.559937,-7.425702,5.478469,0.122
47,2,0303-3030,3030,0103-0300-0303-0330-2300-2330-3030,2,0.878,6.488276,-8.357913,8.468245,-11.546759,0.878
48,4,0303-0313-0330-3030,0303,0230-0301-0303-0311-0313-0330-1230-1301-1311-1330-3003-3023-3030,4,0.034,-2.505833,6.698904,-7.123184,7.837289,0.034
48,4,0303-0313-0330-3030,3030,0230-0301-0303-0311-0313-0330-1230-1301-1311-1330-3003-3023-3030,4,0.474,6.776337,-4.753245,6.705362,-7.912213,0.474
48,4,0303-0313-0330-3030,0313,0230-0301-0303-0311-0313-0330-1230-1301-1311-1330-3003-3023-3030,4,0.351,-2.505831,6.682846,-1.251481,7.836625,0.351
48,4,0303-0313-0330-3030,0330,0230-0301-0303-0311-0313-0330-1230-1301-1311-1330-3003-3023-3030,4,0.141,-0.513772,4.38463,3.530519,-1.115728,0.141
49,2,0033-0303,0303,0003-0033-0303-3030,2,0.544,-9.542903,5.86548,-7.314688,6.402475,0.544
49,2,0033-0303,0033,0003-0033-0303-3030,2,0.456,-4.439808,-4.861919,2.63368,5.531678,0.456
50,2,0303-3030,0303,0130-0303-3003-3030,2,0.868,-5.984305,8.408461,-12.337724,8.17241,0.868
50,2,0303-3030,3030,0130-0303-3003-3030,2,0.132,6.860709,-6.032605,6.091122,-6.956074,0.132
51,3,0032-0303-3030,3030,0003-0033-0301-0303-3030,3,0.745,8.05462,-9.501853,6.927472,-8.288625,0.745
51,3,0032-0303-3030,0303,0003-0033-0301-0303-3030,3,0.133,-5.172674,5.669671,-7.341247,5.960419,0.133
51,3,0032-0303-3030,0032,0003-0033-0301-0303-3030,3,0.122,-1.447027,-5.939147,6.142889,2.406653,0.122
52,2,0030-0303,0303,0010-0030-0103-0300-0303-3010-3011-3030,2,0.861,-13.252953,6.909966,-12.86471,4.652415,0.861
52,2,0030-0303,0030,0010-0030-0103-0300-0303-3010-3011-3030,2,0.139,-3.31566,-3.302444,4.988556,-7.577087,0.139
53,1,3030,3030,0303-3000-3030-3300,1,1,7.879344,-4.830332,6.028139,-12.066575,1
54,3,0030-0303-3030,0030,0030-0201-0203-0301-0303-3000-3030,3,0.039,-1.954116,-3.820118,4.891833,-4.051476,0.039
54,3,0030-0303-3030,0303,0030-0201-0203-0301-0303-3000-3030,3,0.844,-12.388044,6.6179,-12.718939,5.018357,0.844
54,3,0030-0303-3030,3030,0030-0201-0203-0301-0303-3000-3030,3,0.117,4.614488,-9.438193,4.895894,-7.636918,0.117
55,2,0300-3030,3030,0300-0302-2000-2030-3000-3030,2,0.85,6.27096,-11.236442,6.330838,-14.864487,0.85
55,2,0300-3030,0300,0300-0302-2000-2030-3000-3030,2,0.15,-3.224737,5.639338,-3.085348,-4.551137,0.15
56,1,3030,3030,0300-0303-0310-3030,1,1,6.916818,-11.481177,6.876848,-11.184584,1
57,2,0003-3030,3030,0003-3030-3031,2,0.167,6.496825,-11.507604,7.646272,-2.638916,0.167
57,2,0003-3030,0003,0003-3030-3031,2,0.833,-4.674,-5.092195,-4.073354,7.981839,0.833
58,2,0303-3030,0303,0021-0022-0031-0032-0303-3020-3030,2,0.342,-4.614873,6.566139,-11.096639,7.685983,0.342
58,2,0303-3030,3030,0021-0022-0031-0032-0303-3020-3030,2,0.658,7.039046,-7.118169,7.130939,-6.936557,0.658
59,1,3030,3030,0003-0300-0303-3000-3030,1,1,7.423353,-13.51047,5.438532,-13.838838,1
60,2,0303-3030,3030,0102-0103-0302-0303-2010-2030-3010-3030,2,0.575,7.944739,-11.442058,7.113925,-10.250905,0.575
60,2,0303-3030,0303,0102-0103-0302-0303-2010-2030-3010-3030,2,0.425,-7.097605,5.378643,-10.202183,6.805502,0.425
61,2,0303-3030,3030,0000-0003-0030-0300-0303-3000-3030,2,0.132,3.479223,-8.779603,4.516985,-6.000621,0.132
61,2,0303-3030,0303,0000-0003-0030-0300-0303-3000-3030,2,0.868,-10.42587,2.983812,-11.849587,6.472566,0.868
62,3,0033-0303-3030,0303,0030-0033-0200-0203-0300-0303-2003-2033-3030,3,0.415,-9.926595,6.617407,-6.752871,4.136761,0.415
62,3,0033-0303-3030,0033,0030-0033-0200-0203-0300-0303-2003-2033-3030,3,0.176,-3.178935,-4.507491,5.698496,3.296953,0.176
62,3,0033-0303-3030,3030,0030-0033-0200-0203-0300-0303-2003-2033-3030,3,0.409,5.94566,-9.703593,9.19081,-8.235734,0.409
63,2,0303-3030,3030,0303-0330-0331-1330-1331-3030,2,0.768,7.58441,-6.638124,9.569333,-8.267555,0.768
63,2,0303-3030,0303,0303-0330-0331-1330-1331-3030,2,0.232,-9.843522,7.140218,-5.670082,4.446846,0.232
64,4,0030-0303-3003-3030,3030,0003-0030-0303-3001-3003-3030-3101-3103,4,0.145,4.429815,-10.024059,7.232227,-5.619068,0.145
64,4,0030-0303-3003-3030,3003,0003-0030-0303-3001-3003-3030-3101-3103,4,0.073,3.946506,-4.608583,-1.425218,3.48948,0.073
64,4,0030-0303-3003-3030,0303,0003-0030-0303-3001-3003-3030-3101-3103,4,0.489,-7.809831,6.099692,-6.016573,6.684578,0.489
64,4,0030-0303-3003-3030,0030,0003-0030-0303-3001-3003-3030-3101-3103,4,0.293,-1.323316,-5.82834,7.182432,-2.506206,0.293
65,2,0303-3030,3030,0102-0103-0302-0303-1020-1030-3020-3030,2,0.528,7.133669,-10.522928,6.08451,-9.496576,0.528
65,2,0303-3030,0303,0102-0103-0302-0303-1020-1030-3020-3030,2,0.472,-9.243736,6.27325,-11.779334,6.699871,0.472
66,2,0303-3030,0303,0002-0003-0030-0302-0303-3030,2,0.072,-10.413591,6.424989,-4.945455,3.944012,0.072
66,2,0303-3030,3030,0002-0003-0030-0302-0303-3030,2,0.928,5.252039,-10.544401,8.177476,-10.011611,0.928
67,3,0033-0303-3030,0303,0033-0303-0330-3030,3,0.527,-7.304807,6.883684,-5.289023,9.316748,0.527
67,3,0033-0303-3030,3030,0033-0303-0330-3030,3,0.355,7.063513,-8.372837,9.27569,-7.234862,0.355
67,3,0033-0303-3030,0033,0033-0303-0330-3030,3,0.118,-0.742999,-4.997536,6.02183,3.531077,0.118
68,2,0303-3030,3030,0030-0033-0303-3030,2,0.938,6.623648,-4.484955,8.538196,-7.353798,0.938
68,2,0303-3030,0303,0030-0033-0303-3030,2,0.062,-9.37999,7.486997,-1.339722,8.117691,0.062
69,2,0303-3030,3030,0032-0303-1300-3030-3300,2,0.886,7.280382,-9.10774,7.606084,-11.021134,0.886
69,2,0303-3030,0303,0032-0303-1300-3030-3300,2,0.114,-5.05945,7.253392,-6.536294,6.166879,0.114
70,2,0303-3030,0303,0303-1030-3000-3030,2,0.842,-9.150268,8.729278,-13.837119,9.270666,0.842
70,2,0303-3030,3030,0303-1030-3000-3030,2,0.158,6.488947,-8.359576,3.927949,-5.874924,0.158
