Phase,RACIPE,DSGRN,JSD,Parameter,nState
00,0.022262964903090623,0.022262964903090623,0.01685548799594727,Phase,1
00-01,2.6191723415400735e-4,0,0.01685548799594727,Phase,1
00-10,2.6191723415400735e-4,0,0.01685548799594727,Phase,1
01,0.4748559455212153,0.49057097957045576,0.01685548799594727,Phase,1
01-11,0.015453116815086433,0,0.01685548799594727,Phase,1
10,0.42718700890518596,0.44499738082765844,0.01685548799594727,Phase,1
10-11,0.017286537454164485,0,0.01685548799594727,Phase,1
11,0.04243059193294919,0.04216867469879518,0.01685548799594727,Phase,1
Monostable,0.9667365112624411,1,0.016834664282075695,monoMulti,1
Multistable,0.03326348873755893,0,0.016834664282075695,monoMulti,1
1,0.9667365112624411,1,0.016834664282075695,nState,1
2,0.03326348873755893,0,0.016834664282075695,nState,1
01,0.056615981882885795,0,0.05196891490594147,Phase,2
01-10,0.8998705920414105,1,0.05196891490594147,Phase,2
10,0.04351342607570365,0,0.05196891490594147,Phase,2
Monostable,0.10012940795858945,0,0.05196891490594147,monoMulti,2
Multistable,0.8998705920414105,1,0.05196891490594147,monoMulti,2
1,0.10012940795858945,0,0.05196891490594147,nState,2
2,0.8998705920414105,1,0.05196891490594147,nState,2
