38.685,14.578	0.944,137.590
98.623,0.538	6.828,44.889
53.435,1.247
57.791,1.140	0.607,93.870
2.499,61.419
0.180,43.023
65.302,0.993	10.867,90.463
100.581,1.076	1.232,95.494
30.704,0.482	0.903,23.364
89.567,2.299	3.118,96.433
1.217,113.369
36.098,0.022
157.500,1.742	2.182,86.545
32.139,2.755	0.369,124.481
77.684,1.792	13.609,73.482
141.143,3.505	2.903,30.945
53.167,0.082
1.836,105.156
91.211,1.667	1.023,42.041
119.751,2.729	1.270,151.621
180.796,2.263	1.869,47.395
181.990,1.046
118.585,0.997	3.901,77.126
33.683,1.589	0.375,21.417
27.477,0.443
1.835,49.976
50.220,0.230	3.406,16.302
44.884,5.766	0.588,122.011
141.334,5.861	5.171,183.571
1.060,83.680
170.734,1.318	11.821,98.623
50.544,5.253	1.114,202.409
99.932,2.468	1.160,220.247
130.767,1.876	1.532,186.577
225.793,0.096
25.995,1.234	0.267,112.592
92.229,0.336	0.938,25.855
0.099,95.041
103.242,3.709	1.374,149.696
4.269,13.599
94.251,1.865	1.260,94.431
83.490,13.065
1.111,160.916
299.852,0.059
295.899,1.025
61.968,0.238
364.772,6.452
181.435,2.464	4.155,125.829
166.067,5.734
169.229,3.487	3.579,87.892
99.896,0.874
291.564,1.692
178.067,0.465	6.038,28.966
0.080,61.229
302.153,0.573	3.702,50.808
184.911,1.245	3.265,60.542
191.146,1.877	5.509,46.659
352.928,0.554	4.991,36.633
126.769,0.146	3.994,10.832
5.254,99.959
109.804,1.606	1.438,60.421
309.406,4.664	3.198,97.688
27.320,1.948	0.294,145.324
261.088,1.263	6.553,97.688
136.111,9.586	10.791,491.151
3.654,406.328
69.169,1.765	1.361,156.236
27.255,1.030	0.450,96.977
70.746,1.850	0.991,66.997
15.870,3.109	4.211,17.615
132.879,0.394	2.240,30.775
211.575,0.030
67.580,5.617
44.022,7.815	0.559,432.120
417.753,0.394	5.734,13.585
175.135,0.059	3.787,3.464
274.573,3.873	3.359,237.303
57.359,0.111
543.436,2.904
24.884,10.382	0.558,40.096
101.102,1.227	2.852,81.531
100.535,1.081	1.280,90.364
64.414,0.257	1.154,15.431
56.149,1.685	0.785,54.409
44.815,5.787	0.669,67.927
138.404,3.706	4.744,214.438
4.631,170.565
62.647,2.429
65.773,1.428	1.346,85.731
159.429,0.229
13.760,110.326
91.999,3.448	1.209,320.626
119.172,9.228	1.914,370.131
85.602,0.070
5.591,79.760
75.982,0.152
74.661,1.870	0.748,106.668
2.844,151.341
2.597,467.708
96.526,1.304	1.596,85.962
0.087,556.197
185.103,2.833	4.470,120.180
28.508,4.424
184.997,3.979
218.977,3.733	3.314,295.649
110.236,2.366	2.372,230.330
6.906,483.795
191.301,12.511	2.435,276.501
10.956,185.310
93.777,5.196	2.204,135.042
42.183,1.223	0.473,110.864
47.838,2.203	0.501,73.239
74.106,1.016	2.771,68.659
224.430,2.654
59.618,0.080
19.159,0.878	0.245,68.918
11.959,2.198	0.196,67.229
685.258,4.317
120.651,1.450
0.242,550.558
470.840,0.486	12.144,32.262
0.918,155.149
55.704,0.566	0.956,20.686
30.404,2.041	3.789,101.686
97.443,1.575	1.229,54.361
17.108,1.635	1.159,83.707
1.953,215.268
91.148,1.444
101.497,1.612	7.576,105.689
97.335,0.800	3.121,38.678
229.438,0.886	8.217,37.298
98.030,0.464	1.991,6.078
131.270,5.428	2.601,124.648
82.091,10.656	4.829,370.291
100.201,5.833	1.003,389.911
127.012,0.398	7.200,21.060
45.120,0.616
410.773,0.454	4.479,37.322
37.370,2.795	0.585,127.959
76.311,1.417	1.121,67.273
612.430,1.750	10.526,107.273
44.524,1.080	1.602,49.843
2.938,125.234
51.752,5.954	6.786,91.164
59.487,8.939	1.151,744.431
78.578,1.243	0.865,100.441
1.517,146.197
88.485,1.016	0.892,42.197
179.484,3.789	3.059,197.412
27.109,1.364	0.638,116.260
3.494,0.743
0.165,67.673
114.924,0.452	1.393,42.719
123.757,5.580	1.263,120.164
133.109,0.930	2.648,88.674
106.045,1.234	2.253,41.019
0.138,48.089
5.642,96.782
66.241,1.317	1.082,44.816
126.460,3.147	2.201,112.217
31.932,0.082
108.531,1.925	1.642,174.863
98.968,1.252	1.606,73.282
275.650,0.742	3.188,36.129
113.786,2.133	3.146,157.846
100.691,1.008	2.556,65.166
78.016,3.005	0.849,78.633
180.958,1.936	1.995,143.150
130.064,0.909
119.967,1.177	3.587,93.274
375.141,2.680
4.669,159.168
0.893,116.366
39.474,0.524	0.895,40.389
1.167,699.720
0.117,136.002
90.802,1.965	2.900,148.067
51.919,1.240	0.621,100.799
1.401,55.404
26.974,1.100	0.316,80.619
3.936,116.556
207.985,1.894
0.161,106.832
