parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.294,-3.771571,6.887279,-2.800036,6.069279,0.294
1,2,0202-2020,2020,0202-2020,2,0.706,7.045823,-1.81739,5.868919,-2.479591,0.706
2,3,0202-2020-2110,2110,0202-2020-2110,3,0.035,2.276615,0.075919,-0.516979,-5.511896,0.035
2,3,0202-2020-2110,0202,0202-2020-2110,3,0.545,-6.662479,3.84157,-5.716864,5.069958,0.545
2,3,0202-2020-2110,2020,0202-2020-2110,3,0.42,2.27663,-6.466267,5.653458,-5.511896,0.42
3,3,0120-0202-2020,0202,0120-0202-2020,3,0.507,-5.671891,6.228984,-3.213458,3.224759,0.507
3,3,0120-0202-2020,0120,0120-0202-2020,3,0.267,0.546954,0.509358,5.264945,-2.810627,0.267
3,3,0120-0202-2020,2020,0120-0202-2020,3,0.226,6.62381,-2.29302,5.264945,-6.233844,0.226
4,2,0202-2021,2021,0202-2021,2,0.144,5.582868,-4.151726,4.565964,-1.188473,0.144
4,2,0202-2021,0202,0202-2021,2,0.856,-6.949271,7.487894,-1.375162,5.692107,0.856
5,3,0202-2020-2210,2020,0202-2020-2210,3,0.55,7.024675,-3.117681,6.971933,-5.106857,0.55
5,3,0202-2020-2210,0202,0202-2020-2210,3,0.1,-3.708239,6.976598,-5.757145,4.515939,0.1
5,3,0202-2020-2210,2210,0202-2020-2210,3,0.35,1.313073,3.298815,0.773877,-5.106852,0.35
6,2,0202-2020,0202,0202-2020,2,0.087,-4.875419,6.51682,-0.587716,2.863708,0.087
6,2,0202-2020,2020,0202-2020,2,0.913,6.608913,-5.778878,6.831533,-4.555541,0.913
7,3,0202-1022-2020,1022,0202-1022-2020,3,0.355,0.501721,-7.253711,2.187428,2.234228,0.355
7,3,0202-1022-2020,2020,0202-1022-2020,3,0.458,5.259059,-7.254238,7.934847,-4.131247,0.458
7,3,0202-1022-2020,0202,0202-1022-2020,3,0.187,-5.245515,3.647953,-3.9183500000000002,6.991572,0.187
8,2,0202-2020,0202,0202-2020,2,0.998,-8.862208,5.799241,-6.119482,5.901873,0.998
8,2,0202-2020,2020,0202-2020,2,0.002,2.311358,-6.32749,6.770505,-0.414928,0.002
9,2,0202-2020,0202,0202-2020,2,0.786,-4.546199,5.900151,-5.885553,5.594035,0.786
9,2,0202-2020,2020,0202-2020,2,0.214,6.893571,-1.433844,6.369112,-5.222429,0.214
10,3,0202-1120-1210,1120,0202-1120-1210,3,0.167,0.600024,0.417537,7.044105,-0.524905,0.167
10,3,0202-1120-1210,0202,0202-1120-1210,3,0.6,-5.278044,6.576795,-5.633721,5.796745,0.6
10,3,0202-1120-1210,1210,0202-1120-1210,3,0.233,0.600004,3.701284,0.590947,1.05779,0.233
11,2,0202-2020,2020,0202-2020,2,0.484,5.482297,-5.423573,5.866272,-4.36667,0.484
11,2,0202-2020,0202,0202-2020,2,0.516,-6.946031,4.238135,-3.778663,6.319714,0.516
12,3,0112-0202-2012,0202,0112-0202-2012,3,0.248,-0.448685,5.766908,-7.764432,4.911109,0.248
12,3,0112-0202-2012,0112,0112-0202-2012,3,0.213,-0.448683,-0.860187,-1.363064,4.911109,0.213
12,3,0112-0202-2012,2012,0112-0202-2012,3,0.539,3.483333,-5.981994,-1.363064,1.671149,0.539
13,2,0210-2020,0210,0210-2020,2,0.815,-2.052833,7.223447,0.666341,-4.072901,0.815
13,2,0210-2020,2020,0210-2020,2,0.185,3.936296,-2.467597,6.744643,-9.993541,0.185
14,4,0202-0221-2020-2220,2220,0202-0221-2020,4,0.331,1.949643,1.170189,1.909131,-4.059971,0.331
14,4,0202-0221-2020-2220,0202,0202-0221-2020,4,0.322,-4.084428,7.577092,-4.475935,5.679201,0.322
14,4,0202-0221-2020-2220,2020,0202-0221-2020,4,0.155,8.052279,-2.500474,6.213401,-4.06065,0.155
14,4,0202-0221-2020-2220,0221,0202-0221-2020,4,0.192,-4.084428,5.81217,1.909131,0.244299,0.192
15,1,2020,2020,2020,1,1,7.831692,-5.166732,6.581053,-5.438063,1
16,2,0202-2020,0202,0202-2020,2,0.127,-2.91593,3.984871,-2.224731,6.523143,0.127
16,2,0202-2020,2020,0202-2020,2,0.873,7.161635,-6.704454,7.905469,-4.937017,0.873
17,4,0202-2101-2110-2120,2120,0202-2101-2110,4,0.063,5.861476,-0.032069,2.820569,-7.134009,0.063
17,4,0202-2101-2110-2120,0202,0202-2101-2110,4,0.865,-6.109394,6.503421,-5.14901,5.632758,0.865
17,4,0202-2101-2110-2120,2101,0202-2101-2110,4,0.037,5.731728,1.411377,-5.148978,-0.978317,0.037
17,4,0202-2101-2110-2120,2110,0202-2101-2110,4,0.035,5.751027,1.404993,1.241806,-7.050238,0.035
18,3,0202-1012-2020,2020,0202-0220-1012-2020,3,0.137,6.754298,-1.444891,5.888657,-6.677697,0.137
18,3,0202-1012-2020,0202,0202-0220-1012-2020,3,0.861,-5.14459,8.1638,-3.559806,6.052119,0.861
18,3,0202-1012-2020,1012,0202-0220-1012-2020,3,0.002,1.052081,-1.441359,0.748654,6.052119,0.002
19,3,0202-1022-2020,2020,0202-1022-2020,3,0.32,5.454824,-4.401565,6.796629,-2.544601,0.32
19,3,0202-1022-2020,1022,0202-1022-2020,3,0.227,-0.789649,-4.400991,1.777916,3.094131,0.227
19,3,0202-1022-2020,0202,0202-1022-2020,3,0.453,-4.786126,6.733744,-3.636306,7.847229,0.453
20,1,2020,2020,2020,1,1,7.99412,-2.259252,7.54329,-6.278726,1
21,4,0021-0202-0211-2020,0202,0021-0202-0211-2020,4,0.147,-3.484927,6.570316,-3.715097,5.676396,0.147
21,4,0021-0202-0211-2020,2020,0021-0202-0211-2020,4,0.244,3.33922,-5.090966,6.807945,-2.814667,0.244
21,4,0021-0202-0211-2020,0021,0021-0202-0211-2020,4,0.338,0.247973,0.183636,6.807935,1.397344,0.338
21,4,0021-0202-0211-2020,0211,0021-0202-0211-2020,4,0.271,-3.484927,6.570316,0.576214,1.399993,0.271
