parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.009,-3.566375,4.500785,-0.882012,3.079021,0.009
1,2,0202-2020,2020,0202-2020,2,0.991,6.688718,-7.968435,6.115524,-8.25663,0.991
2,3,0202-1021-2020,0202,0202-1002-1021-2020,3,0.648,-4.850742,6.135075,-3.762576,6.046347,0.648
2,3,0202-1021-2020,1021,0202-1002-1021-2020,3,0.116,-0.032298,-4.21017,6.802964,0.361954,0.116
2,3,0202-1021-2020,2020,0202-1002-1021-2020,3,0.236,6.491568,-4.433584,6.802964,-4.781249,0.236
3,2,0202-2020,2020,0202-2020,2,0.25,6.390521,-5.227369,4.788737,-1.706139,0.25
3,2,0202-2020,0202,0202-2020,2,0.75,-4.228087,4.03985,-1.95655,7.320171,0.75
4,2,0202-2020,0202,0202-2020,2,0.686,-1.648108,6.667761,-5.207492,6.061469,0.686
4,2,0202-2020,2020,0202-2020,2,0.314,6.712567,-2.867778,6.043688,-1.403662,0.314
5,2,0202-2020,2020,0202-2020,2,0.781,6.464712,-5.399884,6.425042,-5.398709,0.781
5,2,0202-2020,0202,0202-2020,2,0.219,-3.057378,6.270306,-5.266083,5.305877,0.219
6,2,0202-2020,0202,0202-2020,2,0.317,-8.639566,6.423309,-3.872421,6.256814,0.317
6,2,0202-2020,2020,0202-2020,2,0.683,2.806878,-6.057361,7.2705,-6.357971,0.683
7,3,0202-2020-2200,0202,0202-2020-2200,3,0.01,-2.123816,5.76665,-3.032213,4.410019,0.01
7,3,0202-2020-2200,2020,0202-2020-2200,3,0.29,6.567684,-1.435323,6.408834,-8.038714,0.29
7,3,0202-2020-2200,2200,0202-2020-2200,3,0.7,3.496003,0.310596,0.657838,-2.340826,0.7
8,2,0202-2020,0202,0202-2020,2,0.604,-3.882199,5.734779,-3.588307,6.918451,0.604
8,2,0202-2020,2020,0202-2020,2,0.396,7.314461,-2.639087,6.043688,-5.44802,0.396
9,2,0202-1022,1022,0202-1022,2,0.425,0.16905800000000001,-5.897813,2.277702,2.753837,0.425
9,2,0202-1022,0202,0202-1022,2,0.575,-5.200847,6.42965,-0.864985,7.448227,0.575
10,2,0202-2020,0202,0202-2020,2,0.743,-2.696461,6.682597,-1.828368,6.698144,0.743
10,2,0202-2020,2020,0202-2020,2,0.257,7.05811,-4.460832,7.15056,-2.013095,0.257
11,3,1202-2012-2020,2012,1202-2012-2020,3,0.135,1.032995,-2.058338,0.529475,4.956062,0.135
11,3,1202-2012-2020,2020,1202-2012-2020,3,0.292,4.260842,-2.058341,7.007691,-0.182898,0.292
11,3,1202-2012-2020,1202,1202-2012-2020,3,0.573,-2.123409,7.583621,-4.180343,4.956063,0.573
12,3,0202-1012-2020,1012,0202-1012-2020,3,0.388,0.512644,-0.61007,0.924448,3.564448,0.388
12,3,0202-1012-2020,2020,0202-1012-2020,3,0.258,6.464157,-4.2321,7.400591,-1.024101,0.258
